region,variant,freq,year,crudedeathrateper1000population
934,estimates,5yearly,1950,22.4
934,estimates,5yearly,1955,20.2
934,estimates,5yearly,1960,18.437
934,estimates,5yearly,1965,14.265
934,estimates,5yearly,1970,11.84
934,estimates,5yearly,1975,10.107
934,estimates,5yearly,1980,9.257
934,estimates,5yearly,1985,8.635
934,estimates,5yearly,1990,8.031
934,estimates,5yearly,1995,7.674
934,estimates,5yearly,2000,7.384
934,estimates,5yearly,2005,7.182
934,estimates,5yearly,2010,7.059
934,constant_fertility,5yearly,2015,7.151
934,constant_mortality,5yearly,2015,7.638
934,high_variant,5yearly,2015,7.149
934,instant_replacement,5yearly,2015,7.036
934,low_variant,5yearly,2015,7.113
934,medium_variant,5yearly,2015,7.131
934,momentum,5yearly,2015,7.529
934,no_change,5yearly,2015,7.663
934,zero_migration,5yearly,2015,7.13
934,constant_fertility,5yearly,2020,7.359
934,constant_mortality,5yearly,2020,8.299
934,high_variant,5yearly,2020,7.309
934,instant_replacement,5yearly,2020,7.267
934,low_variant,5yearly,2020,7.386
934,medium_variant,5yearly,2020,7.347
934,momentum,5yearly,2020,8.184
934,no_change,5yearly,2020,8.327
934,zero_migration,5yearly,2020,7.341
934,constant_fertility,5yearly,2025,7.658
934,constant_mortality,5yearly,2025,9.072
934,high_variant,5yearly,2025,7.546
934,instant_replacement,5yearly,2025,7.63
934,low_variant,5yearly,2025,7.833
934,medium_variant,5yearly,2025,7.685
934,momentum,5yearly,2025,8.957
934,no_change,5yearly,2025,9.073
934,zero_migration,5yearly,2025,7.675
934,constant_fertility,5yearly,2030,8.017
934,constant_mortality,5yearly,2030,9.948
934,high_variant,5yearly,2030,7.845
934,instant_replacement,5yearly,2030,8.079
934,low_variant,5yearly,2030,8.417
934,medium_variant,5yearly,2030,8.117
934,momentum,5yearly,2030,9.816
934,no_change,5yearly,2030,9.886
934,zero_migration,5yearly,2030,8.101
934,constant_fertility,5yearly,2035,8.416
934,constant_mortality,5yearly,2035,10.883
934,high_variant,5yearly,2035,8.21
