region,variant,freq,year,crudedeathrateper1000population
957,estimates,5yearly,1950,14.669
957,estimates,5yearly,1955,12.648
957,estimates,5yearly,1960,11.179
957,estimates,5yearly,1965,9.658
957,estimates,5yearly,1970,8.575
957,estimates,5yearly,1975,7.872
957,estimates,5yearly,1980,7.015
957,estimates,5yearly,1985,6.443
957,estimates,5yearly,1990,6.092
957,estimates,5yearly,1995,5.699
957,estimates,5yearly,2000,5.501
957,estimates,5yearly,2005,5.369
957,estimates,5yearly,2010,5.388
957,constant_fertility,5yearly,2015,5.539
957,constant_mortality,5yearly,2015,5.935
957,high_variant,5yearly,2015,5.536
957,instant_replacement,5yearly,2015,5.508
957,low_variant,5yearly,2015,5.539
957,medium_variant,5yearly,2015,5.537
957,momentum,5yearly,2015,5.811
957,no_change,5yearly,2015,5.938
957,zero_migration,5yearly,2015,5.457
957,constant_fertility,5yearly,2020,5.761
957,constant_mortality,5yearly,2020,6.568
957,high_variant,5yearly,2020,5.739
957,instant_replacement,5yearly,2020,5.905
957,low_variant,5yearly,2020,5.844
957,medium_variant,5yearly,2020,5.792
957,momentum,5yearly,2020,6.436
957,no_change,5yearly,2020,6.537
957,zero_migration,5yearly,2020,5.568
957,constant_fertility,5yearly,2025,6.002
957,constant_mortality,5yearly,2025,7.25
957,high_variant,5yearly,2025,5.964
957,instant_replacement,5yearly,2025,6.355
957,low_variant,5yearly,2025,6.243
957,medium_variant,5yearly,2025,6.099
957,momentum,5yearly,2025,7.083
957,no_change,5yearly,2025,7.141
957,zero_migration,5yearly,2025,5.717
957,constant_fertility,5yearly,2030,6.245
957,constant_mortality,5yearly,2030,7.959
957,high_variant,5yearly,2030,6.2
957,instant_replacement,5yearly,2030,6.833
957,low_variant,5yearly,2030,6.709
957,medium_variant,5yearly,2030,6.444
957,momentum,5yearly,2030,7.748
957,no_change,5yearly,2030,7.725
957,zero_migration,5yearly,2030,5.89
957,constant_fertility,5yearly,2035,6.49
957,constant_mortality,5yearly,2035,8.689
957,high_variant,5yearly,2035,6.46
957,instant_replacement,5yearly,2035,7.341
957,low_variant,5yearly,2035,7.222
957,medium_variant,5yearly,2035,6.818
957,momentum,5yearly,2035,8.416
957,no_change,5yearly,2035,8.284
957,zero_migration,5yearly,2035,6.101
957,constant_fertility,5yearly,2040,6.726
957,constant_mortality,5yearly,2040,9.378
957,high_variant,5yearly,2040,6.734
957,instant_replacement,5yearly,2040,7.887
957,low_variant,5yearly,2040,7.788
957,medium_variant,5yearly,2040,7.223
957,momentum,5yearly,2040,9.064
957,no_change,5yearly,2040,8.753
957,zero_migration,5yearly,2040,6.336
957,constant_fertility,5yearly,2045,6.903
957,constant_mortality,5yearly,2045,9.98
957,high_variant,5yearly,2045,6.966
957,instant_replacement,5yearly,2045,8.45
957,low_variant,5yearly,2045,8.369
957,medium_variant,5yearly,2045,7.608
957,momentum,5yearly,2045,9.672
957,no_change,5yearly,2045,9.077
957,zero_migration,5yearly,2045,6.562
957,constant_fertility,5yearly,2050,6.978
957,constant_mortality,5yearly,2050,10.463
957,high_variant,5yearly,2050,7.115
957,instant_replacement,5yearly,2050,9.006
957,low_variant,5yearly,2050,8.942
957,medium_variant,5yearly,2050,7.943
957,momentum,5yearly,2050,10.242
957,no_change,5yearly,2050,9.222
957,zero_migration,5yearly,2050,6.753
957,constant_fertility,5yearly,2055,6.928
957,constant_mortality,5yearly,2055,10.838
957,high_variant,5yearly,2055,7.155
957,instant_replacement,5yearly,2055,9.486
957,low_variant,5yearly,2055,9.467
957,medium_variant,5yearly,2055,8.188
957,momentum,5yearly,2055,10.777
957,no_change,5yearly,2055,9.208
957,zero_migration,5yearly,2055,6.889
957,constant_fertility,5yearly,2060,6.794
957,constant_mortality,5yearly,2060,11.194
957,high_variant,5yearly,2060,7.132
957,instant_replacement,5yearly,2060,9.904
957,low_variant,5yearly,2060,9.978
957,medium_variant,5yearly,2060,8.382
957,momentum,5yearly,2060,11.315
957,no_change,5yearly,2060,9.122
957,zero_migration,5yearly,2060,7.008
957,constant_fertility,5yearly,2065,6.627
957,constant_mortality,5yearly,2065,11.615
957,high_variant,5yearly,2065,7.1
957,instant_replacement,5yearly,2065,10.302
957,low_variant,5yearly,2065,10.527
957,medium_variant,5yearly,2065,8.573
957,momentum,5yearly,2065,11.89
957,no_change,5yearly,2065,9.037
957,zero_migration,5yearly,2065,7.158
957,constant_fertility,5yearly,2070,6.47
957,constant_mortality,5yearly,2070,12.137
957,high_variant,5yearly,2070,7.106
957,instant_replacement,5yearly,2070,10.746
957,low_variant,5yearly,2070,11.18
957,medium_variant,5yearly,2070,8.817
957,momentum,5yearly,2070,12.509
957,no_change,5yearly,2070,8.985
957,zero_migration,5yearly,2070,7.383
957,constant_fertility,5yearly,2075,6.357
957,constant_mortality,5yearly,2075,12.713
957,high_variant,5yearly,2075,7.188
957,instant_replacement,5yearly,2075,11.327
957,low_variant,5yearly,2075,12.029
957,medium_variant,5yearly,2075,9.172
957,momentum,5yearly,2075,13.089
