region,variant,freq,year,crudedeathrateper1000population
911,estimates,5yearly,1950,27.431
911,estimates,5yearly,1955,25.633
911,estimates,5yearly,1960,24.109
911,estimates,5yearly,1965,22.49
911,estimates,5yearly,1970,20.773
911,estimates,5yearly,1975,19.588
911,estimates,5yearly,1980,18.444
911,estimates,5yearly,1985,17.705
911,estimates,5yearly,1990,17.166
911,estimates,5yearly,1995,17.129
911,estimates,5yearly,2000,15.15
911,estimates,5yearly,2005,12.79
911,estimates,5yearly,2010,10.915
911,constant_fertility,5yearly,2015,9.797
911,constant_mortality,5yearly,2015,10.728
911,high_variant,5yearly,2015,9.736
911,instant_replacement,5yearly,2015,8.308
911,low_variant,5yearly,2015,9.538
911,medium_variant,5yearly,2015,9.638
911,momentum,5yearly,2015,9.238
911,no_change,5yearly,2015,10.912
911,zero_migration,5yearly,2015,9.641
911,constant_fertility,5yearly,2020,8.842
911,constant_mortality,5yearly,2020,10.576
911,high_variant,5yearly,2020,8.704
911,instant_replacement,5yearly,2020,7.747
911,low_variant,5yearly,2020,8.465
911,medium_variant,5yearly,2020,8.586
911,momentum,5yearly,2020,9.415
911,no_change,5yearly,2020,10.928
911,zero_migration,5yearly,2020,8.592
911,constant_fertility,5yearly,2025,7.992
911,constant_mortality,5yearly,2025,10.488
911,high_variant,5yearly,2025,7.82
911,instant_replacement,5yearly,2025,7.629
911,low_variant,5yearly,2025,7.647
911,medium_variant,5yearly,2025,7.736
911,momentum,5yearly,2025,10.076
911,no_change,5yearly,2025,10.938
911,zero_migration,5yearly,2025,7.743
911,constant_fertility,5yearly,2030,7.233
911,constant_mortality,5yearly,2030,10.446
911,high_variant,5yearly,2030,7.06
911,instant_replacement,5yearly,2030,7.51
911,low_variant,5yearly,2030,7.034
911,medium_variant,5yearly,2030,7.047
911,momentum,5yearly,2030,10.691
911,no_change,5yearly,2030,10.935
911,zero_migration,5yearly,2030,7.055
911,constant_fertility,5yearly,2035,6.593
911,constant_mortality,5yearly,2035,10.44
911,high_variant,5yearly,2035,6.474
911,instant_replacement,5yearly,2035,7.345
911,low_variant,5yearly,2035,6.571
911,medium_variant,5yearly,2035,6.518
911,momentum,5yearly,2035,11.101
911,no_change,5yearly,2035,10.93
911,zero_migration,5yearly,2035,6.527
911,constant_fertility,5yearly,2040,6.058
911,constant_mortality,5yearly,2040,10.476
911,high_variant,5yearly,2040,6.036
911,instant_replacement,5yearly,2040,7.267
911,low_variant,5yearly,2040,6.243
911,medium_variant,5yearly,2040,6.13
911,momentum,5yearly,2040,11.446
911,no_change,5yearly,2040,10.935
911,zero_migration,5yearly,2040,6.141
911,constant_fertility,5yearly,2045,5.604
911,constant_mortality,5yearly,2045,10.572
911,high_variant,5yearly,2045,5.718
911,instant_replacement,5yearly,2045,7.381
911,low_variant,5yearly,2045,6.053
911,medium_variant,5yearly,2045,5.869
911,momentum,5yearly,2045,11.91
911,no_change,5yearly,2045,10.948
911,zero_migration,5yearly,2045,5.881
911,constant_fertility,5yearly,2050,5.212
911,constant_mortality,5yearly,2050,10.738
911,high_variant,5yearly,2050,5.492
911,instant_replacement,5yearly,2050,7.671
911,low_variant,5yearly,2050,5.985
911,medium_variant,5yearly,2050,5.714
911,momentum,5yearly,2050,12.54
911,no_change,5yearly,2050,10.963
911,zero_migration,5yearly,2050,5.727
