region,variant,freq,year,crudedeathrateper1000population
910,zero_migration,5yearly,2055,5.455
910,constant_fertility,5yearly,2060,4.281
910,constant_mortality,5yearly,2060,10.811
910,high_variant,5yearly,2060,5.096
910,instant_replacement,5yearly,2060,8.003
910,low_variant,5yearly,2060,6.335
910,medium_variant,5yearly,2060,5.646
910,momentum,5yearly,2060,13.174
910,no_change,5yearly,2060,9.466
910,zero_migration,5yearly,2060,5.644
910,constant_fertility,5yearly,2065,4.155
910,constant_mortality,5yearly,2065,11.338
910,high_variant,5yearly,2065,5.206
910,instant_replacement,5yearly,2065,8.651
910,low_variant,5yearly,2065,6.752
910,medium_variant,5yearly,2065,5.884
910,momentum,5yearly,2065,14.055
910,no_change,5yearly,2065,9.537
910,zero_migration,5yearly,2065,5.882
910,constant_fertility,5yearly,2070,4.031
910,constant_mortality,5yearly,2070,11.888
910,high_variant,5yearly,2070,5.341
910,instant_replacement,5yearly,2070,9.349
910,low_variant,5yearly,2070,7.232
910,medium_variant,5yearly,2070,6.161
910,momentum,5yearly,2070,14.923
910,no_change,5yearly,2070,9.583
910,zero_migration,5yearly,2070,6.159
910,constant_fertility,5yearly,2075,3.903
910,constant_mortality,5yearly,2075,12.455
910,high_variant,5yearly,2075,5.493
910,instant_replacement,5yearly,2075,10.081
910,low_variant,5yearly,2075,7.769
910,medium_variant,5yearly,2075,6.466
910,momentum,5yearly,2075,15.737
910,no_change,5yearly,2075,9.606
910,zero_migration,5yearly,2075,6.465
910,constant_fertility,5yearly,2080,3.772
910,constant_mortality,5yearly,2080,13.028
910,high_variant,5yearly,2080,5.656
910,instant_replacement,5yearly,2080,10.772
910,low_variant,5yearly,2080,8.352
910,medium_variant,5yearly,2080,6.793
910,momentum,5yearly,2080,16.377
910,no_change,5yearly,2080,9.613
910,zero_migration,5yearly,2080,6.791
910,constant_fertility,5yearly,2085,3.643
910,constant_mortality,5yearly,2085,13.591
910,high_variant,5yearly,2085,5.831
910,instant_replacement,5yearly,2085,11.334
910,low_variant,5yearly,2085,8.966
910,medium_variant,5yearly,2085,7.136
910,momentum,5yearly,2085,16.71
910,no_change,5yearly,2085,9.611
910,zero_migration,5yearly,2085,7.132
910,constant_fertility,5yearly,2090,3.513
910,constant_mortality,5yearly,2090,14.131
910,high_variant,5yearly,2090,6.008
910,instant_replacement,5yearly,2090,11.64
910,low_variant,5yearly,2090,9.575
910,medium_variant,5yearly,2090,7.475
910,momentum,5yearly,2090,16.663
910,no_change,5yearly,2090,9.61
910,zero_migration,5yearly,2090,7.468
910,constant_fertility,5yearly,2095,3.389
910,constant_mortality,5yearly,2095,14.645
910,high_variant,5yearly,2095,6.189
910,instant_replacement,5yearly,2095,11.6
910,low_variant,5yearly,2095,10.152
910,medium_variant,5yearly,2095,7.802
910,momentum,5yearly,2095,16.348
910,no_change,5yearly,2095,9.617
910,zero_migration,5yearly,2095,7.793
910,constant_fertility,5yearly,Regi,Eastern Africa
910,constant_mortality,5yearly,Regi,Eastern Africa
910,estimates,5yearly,Regi,Eastern Africa
910,high_variant,5yearly,Regi,Eastern Africa
910,instant_replacement,5yearly,Regi,Eastern Africa
910,low_variant,5yearly,Regi,Eastern Africa
910,medium_variant,5yearly,Regi,Eastern Africa
910,momentum,5yearly,Regi,Eastern Africa
910,no_change,5yearly,Regi,Eastern Africa
910,zero_migration,5yearly,Regi,Eastern Africa
