region,variant,freq,year,crudedeathrateper1000population
914,estimates,5yearly,1950,30.392
914,estimates,5yearly,1955,28.106
914,estimates,5yearly,1960,26.009
914,estimates,5yearly,1965,24.24
914,estimates,5yearly,1970,22.345
914,estimates,5yearly,1975,20.276
914,estimates,5yearly,1980,18.456
914,estimates,5yearly,1985,17.594
914,estimates,5yearly,1990,17.032
914,estimates,5yearly,1995,16.728
914,estimates,5yearly,2000,15.737
914,estimates,5yearly,2005,13.577
914,estimates,5yearly,2010,11.938
914,constant_fertility,5yearly,2015,10.661
914,constant_mortality,5yearly,2015,11.772
914,high_variant,5yearly,2015,10.632
914,instant_replacement,5yearly,2015,9.523
914,low_variant,5yearly,2015,10.457
914,medium_variant,5yearly,2015,10.545
914,momentum,5yearly,2015,10.556
914,no_change,5yearly,2015,11.915
914,zero_migration,5yearly,2015,10.544
914,constant_fertility,5yearly,2020,9.578
914,constant_mortality,5yearly,2020,11.661
914,high_variant,5yearly,2020,9.507
914,instant_replacement,5yearly,2020,8.89
914,low_variant,5yearly,2020,9.324
914,medium_variant,5yearly,2020,9.417
914,momentum,5yearly,2020,10.804
914,no_change,5yearly,2020,11.915
914,zero_migration,5yearly,2020,9.412
914,constant_fertility,5yearly,2025,8.631
914,constant_mortality,5yearly,2025,11.626
914,high_variant,5yearly,2025,8.547
914,instant_replacement,5yearly,2025,8.607
914,low_variant,5yearly,2025,8.457
914,medium_variant,5yearly,2025,8.503
914,momentum,5yearly,2025,11.395
914,no_change,5yearly,2025,11.931
914,zero_migration,5yearly,2025,8.494
914,constant_fertility,5yearly,2030,7.818
914,constant_mortality,5yearly,2030,11.653
914,high_variant,5yearly,2030,7.745
914,instant_replacement,5yearly,2030,8.402
914,low_variant,5yearly,2030,7.816
914,medium_variant,5yearly,2030,7.779
914,momentum,5yearly,2030,11.993
914,no_change,5yearly,2030,11.956
914,zero_migration,5yearly,2030,7.768
914,constant_fertility,5yearly,2035,7.136
914,constant_mortality,5yearly,2035,11.723
914,high_variant,5yearly,2035,7.125
914,instant_replacement,5yearly,2035,8.22
914,low_variant,5yearly,2035,7.337
914,medium_variant,5yearly,2035,7.224
914,momentum,5yearly,2035,12.409
914,no_change,5yearly,2035,11.991
914,zero_migration,5yearly,2035,7.213
914,constant_fertility,5yearly,2040,6.565
914,constant_mortality,5yearly,2040,11.832
914,high_variant,5yearly,2040,6.657
914,instant_replacement,5yearly,2040,8.173
914,low_variant,5yearly,2040,7.003
914,medium_variant,5yearly,2040,6.817
914,momentum,5yearly,2040,12.799
914,no_change,5yearly,2040,12.034
914,zero_migration,5yearly,2040,6.809
914,constant_fertility,5yearly,2045,6.088
914,constant_mortality,5yearly,2045,11.988
914,high_variant,5yearly,2045,6.317
914,instant_replacement,5yearly,2045,8.333
914,low_variant,5yearly,2045,6.816
914,medium_variant,5yearly,2045,6.545
914,momentum,5yearly,2045,13.325
914,no_change,5yearly,2045,12.078
914,zero_migration,5yearly,2045,6.541
914,constant_fertility,5yearly,2050,5.665
914,constant_mortality,5yearly,2050,12.195
914,high_variant,5yearly,2050,6.071
914,instant_replacement,5yearly,2050,8.691
914,low_variant,5yearly,2050,6.761
914,medium_variant,5yearly,2050,6.385
914,momentum,5yearly,2050,14.019
914,no_change,5yearly,2050,12.113
914,zero_migration,5yearly,2050,6.386
914,constant_fertility,5yearly,2055,5.294
914,constant_mortality,5yearly,2055,12.451
914,high_variant,5yearly,2055,5.905
914,instant_replacement,5yearly,2055,9.182
914,low_variant,5yearly,2055,6.815
914,medium_variant,5yearly,2055,6.316
914,momentum,5yearly,2055,14.847
914,no_change,5yearly,2055,12.132
914,zero_migration,5yearly,2055,6.323
914,constant_fertility,5yearly,2060,4.973
914,constant_mortality,5yearly,2060,12.761
914,high_variant,5yearly,2060,5.818
914,instant_replacement,5yearly,2060,9.781
914,low_variant,5yearly,2060,6.975
914,medium_variant,5yearly,2060,6.335
914,momentum,5yearly,2060,15.752
914,no_change,5yearly,2060,12.134
914,zero_migration,5yearly,2060,6.348
914,constant_fertility,5yearly,2065,4.679
914,constant_mortality,5yearly,2065,13.13
914,high_variant,5yearly,2065,5.784
914,instant_replacement,5yearly,2065,10.422
914,low_variant,5yearly,2065,7.211
914,medium_variant,5yearly,2065,6.416
914,momentum,5yearly,2065,16.648
914,no_change,5yearly,2065,12.127
914,zero_migration,5yearly,2065,6.433
914,constant_fertility,5yearly,2070,4.424
914,constant_mortality,5yearly,2070,13.567
914,high_variant,5yearly,2070,5.813
914,instant_replacement,5yearly,2070,11.095
914,low_variant,5yearly,2070,7.532
914,medium_variant,5yearly,2070,6.565
914,momentum,5yearly,2070,17.487
914,no_change,5yearly,2070,12.121
914,zero_migration,5yearly,2070,6.585
914,constant_fertility,5yearly,2075,4.2
914,constant_mortality,5yearly,2075,14.068
914,high_variant,5yearly,2075,5.897
914,instant_replacement,5yearly,2075,11.781
914,low_variant,5yearly,2075,7.938
914,medium_variant,5yearly,2075,6.78
914,momentum,5yearly,2075,18.199
914,no_change,5yearly,2075,12.115
914,zero_migration,5yearly,2075,6.801
914,constant_fertility,5yearly,2080,4
914,constant_mortality,5yearly,2080,14.61
914,high_variant,5yearly,2080,6.009
914,instant_replacement,5yearly,2080,12.306
914,low_variant,5yearly,2080,8.372
914,medium_variant,5yearly,2080,7.019
914,momentum,5yearly,2080,18.665
914,no_change,5yearly,2080,12.106
914,zero_migration,5yearly,2080,7.039
914,constant_fertility,5yearly,2085,3.823
914,constant_mortality,5yearly,2085,15.164
914,high_variant,5yearly,2085,6.159
914,instant_replacement,5yearly,2085,12.628
914,low_variant,5yearly,2085,8.854
914,medium_variant,5yearly,2085,7.299
914,momentum,5yearly,2085,18.745
914,no_change,5yearly,2085,12.09
914,zero_migration,5yearly,2085,7.316
914,constant_fertility,5yearly,2090,3.658
914,constant_mortality,5yearly,2090,15.707
914,high_variant,5yearly,2090,6.331
914,instant_replacement,5yearly,2090,12.595
914,low_variant,5yearly,2090,9.344
914,medium_variant,5yearly,2090,7.595
914,momentum,5yearly,2090,18.421
914,no_change,5yearly,2090,12.07
914,zero_migration,5yearly,2090,7.608
914,constant_fertility,5yearly,2095,3.508
914,constant_mortality,5yearly,2095,16.238
914,high_variant,5yearly,2095,6.518
914,instant_replacement,5yearly,2095,12.2
914,low_variant,5yearly,2095,9.822
914,medium_variant,5yearly,2095,7.896
914,momentum,5yearly,2095,17.999
914,no_change,5yearly,2095,12.05
914,zero_migration,5yearly,2095,7.907
