region,variant,freq,year,crudedeathrateper1000population
941,estimates,5yearly,1950,28.115
941,estimates,5yearly,1955,25.474
941,estimates,5yearly,1960,23.347
941,estimates,5yearly,1965,21.306
941,estimates,5yearly,1970,20.494
941,estimates,5yearly,1975,19.126
941,estimates,5yearly,1980,16.99
941,estimates,5yearly,1985,15.438
941,estimates,5yearly,1990,14.555
941,estimates,5yearly,1995,12.934
941,estimates,5yearly,2000,11.344
941,estimates,5yearly,2005,9.581
941,estimates,5yearly,2010,8.278
941,constant_fertility,5yearly,2015,7.617
941,constant_mortality,5yearly,2015,8.392
941,high_variant,5yearly,2015,7.581
941,instant_replacement,5yearly,2015,6.835
941,low_variant,5yearly,2015,7.445
941,medium_variant,5yearly,2015,7.513
941,momentum,5yearly,2015,7.614
941,no_change,5yearly,2015,8.517
941,zero_migration,5yearly,2015,7.508
941,constant_fertility,5yearly,2020,7.115
941,constant_mortality,5yearly,2020,8.539
941,high_variant,5yearly,2020,7.042
941,instant_replacement,5yearly,2020,6.612
941,low_variant,5yearly,2020,6.923
941,medium_variant,5yearly,2020,6.983
941,momentum,5yearly,2020,7.977
941,no_change,5yearly,2020,8.746
941,zero_migration,5yearly,2020,6.973
941,constant_fertility,5yearly,2025,6.672
941,constant_mortality,5yearly,2025,8.741
941,high_variant,5yearly,2025,6.597
941,instant_replacement,5yearly,2025,6.627
941,low_variant,5yearly,2025,6.589
941,medium_variant,5yearly,2025,6.593
941,momentum,5yearly,2025,8.569
941,no_change,5yearly,2025,8.957
941,zero_migration,5yearly,2025,6.579
941,constant_fertility,5yearly,2030,6.292
941,constant_mortality,5yearly,2030,8.992
941,high_variant,5yearly,2030,6.242
941,instant_replacement,5yearly,2030,6.686
941,low_variant,5yearly,2030,6.41
941,medium_variant,5yearly,2030,6.321
941,momentum,5yearly,2030,9.166
941,no_change,5yearly,2030,9.156
941,zero_migration,5yearly,2030,6.306
941,constant_fertility,5yearly,2035,5.982
941,constant_mortality,5yearly,2035,9.283
941,high_variant,5yearly,2035,6.001
941,instant_replacement,5yearly,2035,6.76
941,low_variant,5yearly,2035,6.33
941,medium_variant,5yearly,2035,6.154
941,momentum,5yearly,2035,9.683
941,no_change,5yearly,2035,9.358
941,zero_migration,5yearly,2035,6.139
941,constant_fertility,5yearly,2040,5.728
941,constant_mortality,5yearly,2040,9.616
941,high_variant,5yearly,2040,5.851
941,instant_replacement,5yearly,2040,6.911
941,low_variant,5yearly,2040,6.341
941,medium_variant,5yearly,2040,6.077
941,momentum,5yearly,2040,10.194
941,no_change,5yearly,2040,9.565
941,zero_migration,5yearly,2040,6.064
941,constant_fertility,5yearly,2045,5.507
941,constant_mortality,5yearly,2045,10
941,high_variant,5yearly,2045,5.772
941,instant_replacement,5yearly,2045,7.202
941,low_variant,5yearly,2045,6.447
941,medium_variant,5yearly,2045,6.08
941,momentum,5yearly,2045,10.812
941,no_change,5yearly,2045,9.765
941,zero_migration,5yearly,2045,6.072
941,constant_fertility,5yearly,2050,5.302
941,constant_mortality,5yearly,2050,10.435
941,high_variant,5yearly,2050,5.745
941,instant_replacement,5yearly,2050,7.631
941,low_variant,5yearly,2050,6.65
941,medium_variant,5yearly,2050,6.156
941,momentum,5yearly,2050,11.562
941,no_change,5yearly,2050,9.943
941,zero_migration,5yearly,2050,6.151
941,constant_fertility,5yearly,2055,5.108
941,constant_mortality,5yearly,2055,10.911
941,high_variant,5yearly,2055,5.763
941,instant_replacement,5yearly,2055,8.159
941,low_variant,5yearly,2055,6.94
941,medium_variant,5yearly,2055,6.293
941,momentum,5yearly,2055,12.404
941,no_change,5yearly,2055,10.085
941,zero_migration,5yearly,2055,6.293
941,constant_fertility,5yearly,2060,4.92
941,constant_mortality,5yearly,2060,11.421
941,high_variant,5yearly,2060,5.82
941,instant_replacement,5yearly,2060,8.748
941,low_variant,5yearly,2060,7.305
941,medium_variant,5yearly,2060,6.481
941,momentum,5yearly,2060,13.288
941,no_change,5yearly,2060,10.187
941,zero_migration,5yearly,2060,6.487
941,constant_fertility,5yearly,2065,4.729
941,constant_mortality,5yearly,2065,11.955
941,high_variant,5yearly,2065,5.904
941,instant_replacement,5yearly,2065,9.366
941,low_variant,5yearly,2065,7.731
941,medium_variant,5yearly,2065,6.708
941,momentum,5yearly,2065,14.148
941,no_change,5yearly,2065,10.251
941,zero_migration,5yearly,2065,6.72
941,constant_fertility,5yearly,2070,4.536
941,constant_mortality,5yearly,2070,12.505
941,high_variant,5yearly,2070,6.011
941,instant_replacement,5yearly,2070,10.005
941,low_variant,5yearly,2070,8.21
941,medium_variant,5yearly,2070,6.966
941,momentum,5yearly,2070,14.953
941,no_change,5yearly,2070,10.28
941,zero_migration,5yearly,2070,6.984
941,constant_fertility,5yearly,2075,4.34
941,constant_mortality,5yearly,2075,13.061
941,high_variant,5yearly,2075,6.135
941,instant_replacement,5yearly,2075,10.651
941,low_variant,5yearly,2075,8.738
941,medium_variant,5yearly,2075,7.251
941,momentum,5yearly,2075,15.662
941,no_change,5yearly,2075,10.281
941,zero_migration,5yearly,2075,7.273
941,constant_fertility,5yearly,2080,4.14
941,constant_mortality,5yearly,2080,13.61
941,high_variant,5yearly,2080,6.265
941,instant_replacement,5yearly,2080,11.226
941,low_variant,5yearly,2080,9.295
941,medium_variant,5yearly,2080,7.547
941,momentum,5yearly,2080,16.181
941,no_change,5yearly,2080,10.261
941,zero_migration,5yearly,2080,7.571
941,constant_fertility,5yearly,2085,3.939
941,constant_mortality,5yearly,2085,14.138
941,high_variant,5yearly,2085,6.399
941,instant_replacement,5yearly,2085,11.637
941,low_variant,5yearly,2085,9.854
941,medium_variant,5yearly,2085,7.841
941,momentum,5yearly,2085,16.411
941,no_change,5yearly,2085,10.231
941,zero_migration,5yearly,2085,7.866
941,constant_fertility,5yearly,2090,3.745
941,constant_mortality,5yearly,2090,14.638
941,high_variant,5yearly,2090,6.534
941,instant_replacement,5yearly,2090,11.785
941,low_variant,5yearly,2090,10.389
941,medium_variant,5yearly,2090,8.125
941,momentum,5yearly,2090,16.313
941,no_change,5yearly,2090,10.204
941,zero_migration,5yearly,2090,8.148
941,constant_fertility,5yearly,2095,3.561
941,constant_mortality,5yearly,2095,15.113
941,high_variant,5yearly,2095,6.672
941,instant_replacement,5yearly,2095,11.621
941,low_variant,5yearly,2095,10.876
941,medium_variant,5yearly,2095,8.391
941,momentum,5yearly,2095,16.021
