region,variant,freq,year,crudedeathrateper1000population
928,estimates,5yearly,1950,23.413
928,estimates,5yearly,1955,20.492
928,estimates,5yearly,1960,18.219
928,estimates,5yearly,1965,15.374
928,estimates,5yearly,1970,13.354
928,estimates,5yearly,1975,11.448
928,estimates,5yearly,1980,9.822
928,estimates,5yearly,1985,9.367
928,estimates,5yearly,1990,8.656
928,estimates,5yearly,1995,8.142
928,estimates,5yearly,2000,7.624
928,estimates,5yearly,2005,7.129
928,estimates,5yearly,2010,6.968
928,constant_fertility,5yearly,2015,6.943
928,constant_mortality,5yearly,2015,7.239
928,high_variant,5yearly,2015,6.942
928,instant_replacement,5yearly,2015,6.609
928,low_variant,5yearly,2015,6.839
928,medium_variant,5yearly,2015,6.891
928,momentum,5yearly,2015,6.925
928,no_change,5yearly,2015,7.297
928,zero_migration,5yearly,2015,6.888
928,constant_fertility,5yearly,2020,6.946
928,constant_mortality,5yearly,2020,7.562
928,high_variant,5yearly,2020,6.93
928,instant_replacement,5yearly,2020,6.899
928,low_variant,5yearly,2020,6.872
928,medium_variant,5yearly,2020,6.901
928,momentum,5yearly,2020,7.503
928,no_change,5yearly,2020,7.629
928,zero_migration,5yearly,2020,6.891
928,constant_fertility,5yearly,2025,6.961
928,constant_mortality,5yearly,2025,7.926
928,high_variant,5yearly,2025,6.94
928,instant_replacement,5yearly,2025,7.269
928,low_variant,5yearly,2025,7.026
928,medium_variant,5yearly,2025,6.982
928,momentum,5yearly,2025,8.16
928,no_change,5yearly,2025,7.943
928,zero_migration,5yearly,2025,6.962
928,constant_fertility,5yearly,2030,6.979
928,constant_mortality,5yearly,2030,8.322
928,high_variant,5yearly,2030,6.966
928,instant_replacement,5yearly,2030,7.649
928,low_variant,5yearly,2030,7.279
928,medium_variant,5yearly,2030,7.115
928,momentum,5yearly,2030,8.808
928,no_change,5yearly,2030,8.234
928,zero_migration,5yearly,2030,7.087
928,constant_fertility,5yearly,2035,7.009
928,constant_mortality,5yearly,2035,8.742
928,high_variant,5yearly,2035,7.043
928,instant_replacement,5yearly,2035,8.035
928,low_variant,5yearly,2035,7.588
928,medium_variant,5yearly,2035,7.298
928,momentum,5yearly,2035,9.427
928,no_change,5yearly,2035,8.507
928,zero_migration,5yearly,2035,7.264
928,constant_fertility,5yearly,2040,7.034
928,constant_mortality,5yearly,2040,9.182
928,high_variant,5yearly,2040,7.145
928,instant_replacement,5yearly,2040,8.455
928,low_variant,5yearly,2040,7.939
928,medium_variant,5yearly,2040,7.512
928,momentum,5yearly,2040,10.059
928,no_change,5yearly,2040,8.76
928,zero_migration,5yearly,2040,7.473
928,constant_fertility,5yearly,2045,7.048
928,constant_mortality,5yearly,2045,9.637
928,high_variant,5yearly,2045,7.263
928,instant_replacement,5yearly,2045,8.952
928,low_variant,5yearly,2045,8.351
928,medium_variant,5yearly,2045,7.76
928,momentum,5yearly,2045,10.75
928,no_change,5yearly,2045,8.98
928,zero_migration,5yearly,2045,7.719
928,constant_fertility,5yearly,2050,7.033
928,constant_mortality,5yearly,2050,10.109
928,high_variant,5yearly,2050,7.38
928,instant_replacement,5yearly,2050,9.509
928,low_variant,5yearly,2050,8.819
928,medium_variant,5yearly,2050,8.031
928,momentum,5yearly,2050,11.503
928,no_change,5yearly,2050,9.156
928,zero_migration,5yearly,2050,7.989
928,constant_fertility,5yearly,2055,6.99
928,constant_mortality,5yearly,2055,10.596
928,high_variant,5yearly,2055,7.497
928,instant_replacement,5yearly,2055,10.108
928,low_variant,5yearly,2055,9.347
928,medium_variant,5yearly,2055,8.324
928,momentum,5yearly,2055,12.294
928,no_change,5yearly,2055,9.286
928,zero_migration,5yearly,2055,8.283
928,constant_fertility,5yearly,2060,6.903
928,constant_mortality,5yearly,2060,11.097
928,high_variant,5yearly,2060,7.597
928,instant_replacement,5yearly,2060,10.691
928,low_variant,5yearly,2060,9.908
928,medium_variant,5yearly,2060,8.618
928,momentum,5yearly,2060,13.076
928,no_change,5yearly,2060,9.373
928,zero_migration,5yearly,2060,8.579
928,constant_fertility,5yearly,2065,6.784
928,constant_mortality,5yearly,2065,11.612
928,high_variant,5yearly,2065,7.692
928,instant_replacement,5yearly,2065,11.221
928,low_variant,5yearly,2065,10.492
928,medium_variant,5yearly,2065,8.91
928,momentum,5yearly,2065,13.795
928,no_change,5yearly,2065,9.426
928,zero_migration,5yearly,2065,8.875
928,constant_fertility,5yearly,2070,6.648
928,constant_mortality,5yearly,2070,12.139
928,high_variant,5yearly,2070,7.794
928,instant_replacement,5yearly,2070,11.703
928,low_variant,5yearly,2070,11.108
928,medium_variant,5yearly,2070,9.214
928,momentum,5yearly,2070,14.423
928,no_change,5yearly,2070,9.455
928,zero_migration,5yearly,2070,9.182
928,constant_fertility,5yearly,2075,6.498
928,constant_mortality,5yearly,2075,12.676
928,high_variant,5yearly,2075,7.904
928,instant_replacement,5yearly,2075,12.117
928,low_variant,5yearly,2075,11.752
928,medium_variant,5yearly,2075,9.528
928,momentum,5yearly,2075,14.928
928,no_change,5yearly,2075,9.467
928,zero_migration,5yearly,2075,9.498
928,constant_fertility,5yearly,2080,6.332
928,constant_mortality,5yearly,2080,13.206
928,high_variant,5yearly,2080,8.003
928,instant_replacement,5yearly,2080,12.387
928,low_variant,5yearly,2080,12.366
928,medium_variant,5yearly,2080,9.817
928,momentum,5yearly,2080,15.259
928,no_change,5yearly,2080,9.466
928,zero_migration,5yearly,2080,9.787
928,constant_fertility,5yearly,2085,6.163
928,constant_mortality,5yearly,2085,13.711
928,high_variant,5yearly,2085,8.11
928,instant_replacement,5yearly,2085,12.515
928,low_variant,5yearly,2085,12.967
928,medium_variant,5yearly,2085,10.101
928,momentum,5yearly,2085,15.389
928,no_change,5yearly,2085,9.454
928,zero_migration,5yearly,2085,10.069
928,constant_fertility,5yearly,2090,5.99
928,constant_mortality,5yearly,2090,14.182
928,high_variant,5yearly,2090,8.213
928,instant_replacement,5yearly,2090,12.447
928,low_variant,5yearly,2090,13.502
928,medium_variant,5yearly,2090,10.355
928,momentum,5yearly,2090,15.344
928,no_change,5yearly,2090,9.438
928,zero_migration,5yearly,2090,10.318
928,constant_fertility,5yearly,2095,5.823
928,constant_mortality,5yearly,2095,14.624
928,high_variant,5yearly,2095,8.321
928,instant_replacement,5yearly,2095,12.199
928,low_variant,5yearly,2095,13.961
928,medium_variant,5yearly,2095,10.585
928,momentum,5yearly,2095,15.192
928,no_change,5yearly,2095,9.426
928,zero_migration,5yearly,2095,10.544
