region,variant,freq,year,crudedeathrateper1000population
921,estimates,5yearly,1950,26.307
921,estimates,5yearly,1955,23.247
921,estimates,5yearly,1960,20.486
921,estimates,5yearly,1965,17.931
921,estimates,5yearly,1970,16.023
921,estimates,5yearly,1975,13.887
921,estimates,5yearly,1980,12.651
921,estimates,5yearly,1985,11.313
921,estimates,5yearly,1990,9.864
921,estimates,5yearly,1995,8.8
921,estimates,5yearly,2000,8.059
921,estimates,5yearly,2005,7.527
921,estimates,5yearly,2010,7.044
921,constant_fertility,5yearly,2015,7.021
921,constant_mortality,5yearly,2015,7.469
921,high_variant,5yearly,2015,7.031
921,instant_replacement,5yearly,2015,6.92
921,low_variant,5yearly,2015,6.939
921,medium_variant,5yearly,2015,6.985
921,momentum,5yearly,2015,7.396
921,no_change,5yearly,2015,7.514
921,zero_migration,5yearly,2015,6.981
921,constant_fertility,5yearly,2020,7.093
921,constant_mortality,5yearly,2020,7.95
921,high_variant,5yearly,2020,7.074
921,instant_replacement,5yearly,2020,7.063
921,low_variant,5yearly,2020,7.074
921,medium_variant,5yearly,2020,7.074
921,momentum,5yearly,2020,7.923
921,no_change,5yearly,2020,7.995
921,zero_migration,5yearly,2020,7.06
921,constant_fertility,5yearly,2025,7.249
921,constant_mortality,5yearly,2025,8.517
921,high_variant,5yearly,2025,7.198
921,instant_replacement,5yearly,2025,7.319
921,low_variant,5yearly,2025,7.407
921,medium_variant,5yearly,2025,7.299
921,momentum,5yearly,2025,8.51
921,no_change,5yearly,2025,8.509
921,zero_migration,5yearly,2025,7.274
921,constant_fertility,5yearly,2030,7.458
921,constant_mortality,5yearly,2030,9.173
921,high_variant,5yearly,2030,7.378
921,instant_replacement,5yearly,2030,7.637
921,low_variant,5yearly,2030,7.884
921,medium_variant,5yearly,2030,7.618
921,momentum,5yearly,2030,9.142
921,no_change,5yearly,2030,9.063
921,zero_migration,5yearly,2030,7.579
921,constant_fertility,5yearly,2035,7.728
921,constant_mortality,5yearly,2035,9.903
921,high_variant,5yearly,2035,7.65
921,instant_replacement,5yearly,2035,8.024
921,low_variant,5yearly,2035,8.47
921,medium_variant,5yearly,2035,8.033
921,momentum,5yearly,2035,9.806
921,no_change,5yearly,2035,9.65
921,zero_migration,5yearly,2035,7.979
921,constant_fertility,5yearly,2040,7.991
921,constant_mortality,5yearly,2040,10.693
921,high_variant,5yearly,2040,7.938
921,instant_replacement,5yearly,2040,8.429
921,low_variant,5yearly,2040,9.113
921,medium_variant,5yearly,2040,8.479
921,momentum,5yearly,2040,10.498
921,no_change,5yearly,2040,10.25
921,zero_migration,5yearly,2040,8.411
921,constant_fertility,5yearly,2045,8.249
921,constant_mortality,5yearly,2045,11.534
921,high_variant,5yearly,2045,8.234
921,instant_replacement,5yearly,2045,8.874
921,low_variant,5yearly,2045,9.852
921,medium_variant,5yearly,2045,8.973
921,momentum,5yearly,2045,11.222
921,no_change,5yearly,2045,10.834
921,zero_migration,5yearly,2045,8.889
921,constant_fertility,5yearly,2050,8.484
921,constant_mortality,5yearly,2050,12.427
921,high_variant,5yearly,2050,8.524
921,instant_replacement,5yearly,2050,9.344
921,low_variant,5yearly,2050,10.699
921,medium_variant,5yearly,2050,9.509
921,momentum,5yearly,2050,11.967
921,no_change,5yearly,2050,11.386
921,zero_migration,5yearly,2050,9.408
921,constant_fertility,5yearly,2055,8.696
921,constant_mortality,5yearly,2055,13.363
921,high_variant,5yearly,2055,8.812
921,instant_replacement,5yearly,2055,9.826
921,low_variant,5yearly,2055,11.654
921,medium_variant,5yearly,2055,10.085
921,momentum,5yearly,2055,12.707
921,no_change,5yearly,2055,11.889
921,zero_migration,5yearly,2055,9.967
921,constant_fertility,5yearly,2060,8.869
