region,variant,freq,year,crudedeathrateper1000population
915,estimates,5yearly,1950,15.142
915,estimates,5yearly,1955,13.219
915,estimates,5yearly,1960,11.771
915,estimates,5yearly,1965,10.256
915,estimates,5yearly,1970,9.157
915,estimates,5yearly,1975,8.443
915,estimates,5yearly,1980,8.438
915,estimates,5yearly,1985,8.218
915,estimates,5yearly,1990,8.122
915,estimates,5yearly,1995,7.879
915,estimates,5yearly,2000,7.79
915,estimates,5yearly,2005,7.555
915,estimates,5yearly,2010,7.566
915,constant_fertility,5yearly,2015,7.729
915,constant_mortality,5yearly,2015,8.168
915,high_variant,5yearly,2015,7.72
915,instant_replacement,5yearly,2015,7.654
915,low_variant,5yearly,2015,7.696
915,medium_variant,5yearly,2015,7.708
915,momentum,5yearly,2015,8.056
915,no_change,5yearly,2015,8.193
915,zero_migration,5yearly,2015,7.657
915,constant_fertility,5yearly,2020,7.942
915,constant_mortality,5yearly,2020,8.813
915,high_variant,5yearly,2020,7.888
915,instant_replacement,5yearly,2020,7.892
915,low_variant,5yearly,2020,7.984
915,medium_variant,5yearly,2020,7.935
915,momentum,5yearly,2020,8.637
915,no_change,5yearly,2020,8.832
915,zero_migration,5yearly,2020,7.819
915,constant_fertility,5yearly,2025,8.187
915,constant_mortality,5yearly,2025,9.519
915,high_variant,5yearly,2025,8.076
915,instant_replacement,5yearly,2025,8.19
915,low_variant,5yearly,2025,8.395
915,medium_variant,5yearly,2025,8.231
915,momentum,5yearly,2025,9.267
915,no_change,5yearly,2025,9.494
915,zero_migration,5yearly,2025,8.052
915,constant_fertility,5yearly,2030,8.494
915,constant_mortality,5yearly,2030,10.307
915,high_variant,5yearly,2030,8.328
915,instant_replacement,5yearly,2030,8.564
915,low_variant,5yearly,2030,8.95
915,medium_variant,5yearly,2030,8.624
915,momentum,5yearly,2030,9.939
915,no_change,5yearly,2030,10.197
915,zero_migration,5yearly,2030,8.375
915,constant_fertility,5yearly,2035,8.852
915,constant_mortality,5yearly,2035,11.169
915,high_variant,5yearly,2035,8.651
