region,year,variant,gender,age5yearinterval,population
914,1950,estimates,female,0_4,5859.873
914,1950,estimates,male,0_4,5952.05
914,1950,estimates,female,5_9,4702.954
914,1950,estimates,male,5_9,4764.581
914,1950,estimates,female,10_14,4050.278
914,1950,estimates,male,10_14,4099.928
914,1950,estimates,female,15_19,3534.309
914,1950,estimates,male,15_19,3580.376
914,1950,estimates,female,20_24,3087.275
914,1950,estimates,male,20_24,3124.895
914,1950,estimates,female,25_29,2693.793
914,1950,estimates,male,25_29,2717.453
914,1950,estimates,female,30_34,2334.383
914,1950,estimates,male,30_34,2342.699
914,1950,estimates,female,35_39,1983.467
914,1950,estimates,male,35_39,1976.398
914,1950,estimates,female,40_44,1684.993
914,1950,estimates,male,40_44,1662.401
914,1950,estimates,female,45_49,1421.48
914,1950,estimates,male,45_49,1376.381
914,1950,estimates,female,50_54,1226.602
914,1950,estimates,male,50_54,1153.948
914,1950,estimates,female,55_59,999.853
914,1950,estimates,male,55_59,915.591
914,1950,estimates,female,60_64,764.699
914,1950,estimates,male,60_64,683.688
914,1950,estimates,female,65_69,553
914,1950,estimates,male,65_69,479.008
914,1950,estimates,female,70_74,356.295
914,1950,estimates,male,70_74,298.503
914,1950,estimates,female,75_79,191.766
914,1950,estimates,male,75_79,146.315
914,1950,estimates,female,80plus,92.015
914,1950,estimates,male,80plus,64.595
914,1955,estimates,female,0_4,6430.973
914,1955,estimates,male,0_4,6517.353
914,1955,estimates,female,5_9,5076.795
914,1955,estimates,male,5_9,5137.42
914,1955,estimates,female,10_14,4486.906
914,1955,estimates,male,10_14,4545.341
914,1955,estimates,female,15_19,3903.695
914,1955,estimates,male,15_19,3950.636
914,1955,estimates,female,20_24,3358.969
914,1955,estimates,male,20_24,3389.174
914,1955,estimates,female,25_29,2906.176
914,1955,estimates,male,25_29,2923.701
914,1955,estimates,female,30_34,2525.85
914,1955,estimates,male,30_34,2540.432
914,1955,estimates,female,35_39,2181.507
914,1955,estimates,male,35_39,2183.102
914,1955,estimates,female,40_44,1847.698
914,1955,estimates,male,40_44,1822.994
914,1955,estimates,female,45_49,1565.325
914,1955,estimates,male,45_49,1511.89
914,1955,estimates,female,50_54,1302.289
914,1955,estimates,male,50_54,1225.344
914,1955,estimates,female,55_59,1090.413
914,1955,estimates,male,55_59,991.104
914,1955,estimates,female,60_64,835.656
914,1955,estimates,male,60_64,737.828
914,1955,estimates,female,65_69,573.363
914,1955,estimates,male,65_69,496.133
914,1955,estimates,female,70_74,349.462
914,1955,estimates,male,70_74,293.585
914,1955,estimates,female,75_79,170.392
914,1955,estimates,male,75_79,138.488
914,1955,estimates,female,80plus,75.951
914,1955,estimates,male,80plus,55.616
914,1960,estimates,female,0_4,7242.986
914,1960,estimates,male,0_4,7369.191
914,1960,estimates,female,5_9,5636.494
914,1960,estimates,male,5_9,5694.602
914,1960,estimates,female,10_14,4863.871
914,1960,estimates,male,10_14,4923.13
914,1960,estimates,female,15_19,4337.889
914,1960,estimates,male,15_19,4393.83
914,1960,estimates,female,20_24,3727.078
914,1960,estimates,male,20_24,3756.08
914,1960,estimates,female,25_29,3180
914,1960,estimates,male,25_29,3189.41
914,1960,estimates,female,30_34,2739.854
914,1960,estimates,male,30_34,2749.128
914,1960,estimates,female,35_39,2372.303
914,1960,estimates,male,35_39,2380.21
914,1960,estimates,female,40_44,2042.252
