region,year,variant,gender,age5yearinterval,population
934,1950,estimates,female,0_4,109135.214
934,1950,estimates,male,0_4,113757.816
934,1950,estimates,female,5_9,85778.005
934,1950,estimates,male,5_9,91143.674
934,1950,estimates,female,10_14,79959.814
934,1950,estimates,male,10_14,85374.181
934,1950,estimates,female,15_19,73414.349
934,1950,estimates,male,15_19,77966.8179999999
934,1950,estimates,female,20_24,64695.024
934,1950,estimates,male,20_24,69552.019
934,1950,estimates,female,25_29,56807.76
934,1950,estimates,male,25_29,60274.427
934,1950,estimates,female,30_34,51132.585
934,1950,estimates,male,30_34,54662.058
934,1950,estimates,female,35_39,45946.832
934,1950,estimates,male,35_39,48920.799
934,1950,estimates,female,40_44,40165.473
934,1950,estimates,male,40_44,42287.484
934,1950,estimates,female,45_49,34311.408
934,1950,estimates,male,45_49,36253.869
934,1950,estimates,female,50_54,28745.601
934,1950,estimates,male,50_54,29959.773
934,1950,estimates,female,55_59,23758.288
934,1950,estimates,male,55_59,24000.258
934,1950,estimates,female,60_64,19750.78
934,1950,estimates,male,60_64,18737.163
934,1950,estimates,female,65_69,14359.468
934,1950,estimates,male,65_69,12747.937
934,1950,estimates,female,70_74,9435.373
934,1950,estimates,male,70_74,7887.906
934,1950,estimates,female,75_79,5410.824
934,1950,estimates,male,75_79,4180.877
934,1955,estimates,female,0_4,137151.84
934,1955,estimates,male,0_4,143734.615
934,1955,estimates,female,5_9,100472.548
934,1955,estimates,male,5_9,105013.725
934,1955,estimates,female,10_14,83152.782
934,1955,estimates,male,10_14,88233.216
934,1955,estimates,female,15_19,77981.697
934,1955,estimates,male,15_19,83137.384
934,1955,estimates,female,20_24,71157.143
934,1955,estimates,male,20_24,75292.774
934,1955,estimates,female,25_29,62271.865
934,1955,estimates,male,25_29,66830.268
934,1955,estimates,female,30_34,54327.667
934,1955,estimates,male,30_34,57739.11
934,1955,estimates,female,35_39,48628.961
934,1955,estimates,male,35_39,52054.639
934,1955,estimates,female,40_44,43262.697
934,1955,estimates,male,40_44,46011.653
934,1955,estimates,female,45_49,37388.741
934,1955,estimates,male,45_49,38971.576
934,1955,estimates,female,50_54,31592.5
934,1955,estimates,male,50_54,32567.853
934,1955,estimates,female,55_59,25861.255
934,1955,estimates,male,55_59,25965.702
934,1955,estimates,female,60_64,20243.028
934,1955,estimates,male,60_64,19436.583
934,1955,estimates,female,65_69,15447.326
934,1955,estimates,male,65_69,13803.702
934,1955,estimates,female,70_74,10128.027
934,1955,estimates,male,70_74,8235.823
934,1955,estimates,female,75_79,5598.126
934,1955,estimates,male,75_79,4199.116
934,1960,estimates,female,0_4,146918.652
934,1960,estimates,male,0_4,153847.547
934,1960,estimates,female,5_9,127709.127
934,1960,estimates,male,5_9,134300.656
934,1960,estimates,female,10_14,97863.622
934,1960,estimates,male,10_14,102267.723
934,1960,estimates,female,15_19,81211.89
934,1960,estimates,male,15_19,86050.6120000001
934,1960,estimates,female,20_24,75846.979
934,1960,estimates,male,20_24,80521.3160000001
934,1960,estimates,female,25_29,68906.637
934,1960,estimates,male,25_29,72837.324
934,1960,estimates,female,30_34,59910.76
934,1960,estimates,male,30_34,64493.687
934,1960,estimates,female,35_39,51945.122
934,1960,estimates,male,35_39,55337.784
934,1960,estimates,female,40_44,46070.29
934,1960,estimates,male,40_44,49279.835
934,1960,estimates,female,45_49,40672.059
934,1960,estimates,male,45_49,42792.4639999999
934,1960,estimates,female,50_54,34641.588
