region,year,variant,gender,age5yearinterval,population
948,1950,estimates,female,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1950,estimates,male,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1950,estimates,female,0_4,87783.862
948,1950,estimates,male,0_4,89577.142
948,1950,estimates,female,5_9,71089.2100000001
948,1950,estimates,male,5_9,72752.259
948,1950,estimates,female,10_14,65188.296
948,1950,estimates,male,10_14,66532.397
948,1950,estimates,female,15_19,58303.449
948,1950,estimates,male,15_19,59599.166
948,1950,estimates,female,20_24,51318.749
948,1950,estimates,male,20_24,53080.232
948,1950,estimates,female,25_29,43926.096
948,1950,estimates,male,25_29,45620.759
948,1950,estimates,female,30_34,37636.179
948,1950,estimates,male,30_34,39188.416
948,1950,estimates,female,35_39,33303.449
948,1950,estimates,male,35_39,34811.444
948,1950,estimates,female,40_44,28963.525
948,1950,estimates,male,40_44,30213.22
948,1950,estimates,female,45_49,23956.586
948,1950,estimates,male,45_49,25036.804
948,1950,estimates,female,50_54,20438.04
948,1950,estimates,male,50_54,20660.22
948,1950,estimates,female,55_59,15658.655
948,1950,estimates,male,55_59,15629.825
948,1950,estimates,female,60_64,13112.751
948,1950,estimates,male,60_64,12522.821
948,1950,estimates,female,65_69,8984.324
948,1950,estimates,male,65_69,8434.134
948,1950,estimates,female,70_74,6354.598
948,1950,estimates,male,70_74,5855.981
948,1950,estimates,female,75_79,3722.679
948,1950,estimates,male,75_79,3281.675
948,1950,estimates,female,80plus,2621.329
948,1950,estimates,male,80plus,2038.149
948,1955,estimates,female,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1955,estimates,male,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1955,estimates,female,0_4,104901.36
948,1955,estimates,male,0_4,108291.684
948,1955,estimates,female,5_9,79750.166
948,1955,estimates,male,5_9,81805.7009999999
948,1955,estimates,female,10_14,68847.719
948,1955,estimates,male,10_14,70554.299
948,1955,estimates,female,15_19,63419.509
948,1955,estimates,male,15_19,64760.893
948,1955,estimates,female,20_24,56262.334
948,1955,estimates,male,20_24,57376.153
948,1955,estimates,female,25_29,49170.77
948,1955,estimates,male,25_29,50676.158
948,1955,estimates,female,30_34,41823.64
948,1955,estimates,male,30_34,43391.636
948,1955,estimates,female,35_39,35607.281
948,1955,estimates,male,35_39,37064.561
948,1955,estimates,female,40_44,31295.689
948,1955,estimates,male,40_44,32615.093
948,1955,estimates,female,45_49,27002.474
948,1955,estimates,male,45_49,27934.784
948,1955,estimates,female,50_54,22012.404
948,1955,estimates,male,50_54,22647.479
948,1955,estimates,female,55_59,18291.835
948,1955,estimates,male,55_59,18092.657
948,1955,estimates,female,60_64,13460.051
948,1955,estimates,male,60_64,13028.462
948,1955,estimates,female,65_69,10523.543
948,1955,estimates,male,65_69,9642.422
948,1955,estimates,female,70_74,6544.661
948,1955,estimates,male,70_74,5808.244
948,1955,estimates,female,75_79,3950.49
948,1955,estimates,male,75_79,3380.255
948,1955,estimates,female,80plus,2699.315
948,1955,estimates,male,80plus,2003.274
948,1960,estimates,female,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1960,estimates,male,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1960,estimates,female,0_4,120336.249
948,1960,estimates,male,0_4,124463.955
948,1960,estimates,female,5_9,96745.866
948,1960,estimates,male,5_9,100432.211
948,1960,estimates,female,10_14,77591.026
948,1960,estimates,male,10_14,79720.06
948,1960,estimates,female,15_19,67075.932
948,1960,estimates,male,15_19,68733.689
948,1960,estimates,female,20_24,61420.309
948,1960,estimates,male,20_24,62516.769
948,1960,estimates,female,25_29,54266.831
948,1960,estimates,male,25_29,55261.255
948,1960,estimates,female,30_34,47164.52
948,1960,estimates,male,30_34,48691.546
948,1960,estimates,female,35_39,39882.224
948,1960,estimates,male,35_39,41419.227
948,1960,estimates,female,40_44,33652.437
948,1960,estimates,male,40_44,35008.171
948,1960,estimates,female,45_49,29372.724
