region,year,variant,gender,age5yearinterval,population
922,1950,estimates,female,0_4,3722.21
922,1950,estimates,male,0_4,3918.196
922,1950,estimates,female,5_9,2958.109
922,1950,estimates,male,5_9,3095.659
922,1950,estimates,female,10_14,2796.727
922,1950,estimates,male,10_14,2988.94
922,1950,estimates,female,15_19,2615.748
922,1950,estimates,male,15_19,2799.687
922,1950,estimates,female,20_24,2330.225
922,1950,estimates,male,20_24,2386.784
922,1950,estimates,female,25_29,1839.925
922,1950,estimates,male,25_29,1798.211
922,1950,estimates,female,30_34,1498.018
922,1950,estimates,male,30_34,1389.406
922,1950,estimates,female,35_39,1515.803
922,1950,estimates,male,35_39,1545.708
922,1950,estimates,female,40_44,1403.574
922,1950,estimates,male,40_44,1327.029
922,1950,estimates,female,45_49,1164.424
922,1950,estimates,male,45_49,1161.929
922,1950,estimates,female,50_54,1053.367
922,1950,estimates,male,50_54,944.191
922,1950,estimates,female,55_59,784.689
922,1950,estimates,male,55_59,673.881
922,1950,estimates,female,60_64,712.366
922,1950,estimates,male,60_64,590.6
922,1950,estimates,female,65_69,500.408
922,1950,estimates,male,65_69,406.484
922,1950,estimates,female,70_74,381.523
922,1950,estimates,male,70_74,298.059
922,1950,estimates,female,75_79,199.93
922,1950,estimates,male,75_79,156.397
922,1955,estimates,female,0_4,4905.072
922,1955,estimates,male,0_4,4918.774
922,1955,estimates,female,5_9,3432.517
922,1955,estimates,male,5_9,3603.554
922,1955,estimates,female,10_14,2900.649
922,1955,estimates,male,10_14,3024.595
922,1955,estimates,female,15_19,2768.647
922,1955,estimates,male,15_19,2951.498
922,1955,estimates,female,20_24,2565.588
922,1955,estimates,male,20_24,2736.473
922,1955,estimates,female,25_29,2273.408
922,1955,estimates,male,25_29,2313.858
922,1955,estimates,female,30_34,1791.019
922,1955,estimates,male,30_34,1733.772
922,1955,estimates,female,35_39,1455.522
922,1955,estimates,male,35_39,1333.725
922,1955,estimates,female,40_44,1471.166
922,1955,estimates,male,40_44,1475.66
922,1955,estimates,female,45_49,1354.562
922,1955,estimates,male,45_49,1251.976
922,1955,estimates,female,50_54,1111.793
922,1955,estimates,male,50_54,1075.049
922,1955,estimates,female,55_59,981.132
922,1955,estimates,male,55_59,847.745
922,1955,estimates,female,60_64,704.986
922,1955,estimates,male,60_64,581.006
922,1955,estimates,female,65_69,604.037
922,1955,estimates,male,65_69,475.614
922,1955,estimates,female,70_74,383.932
922,1955,estimates,male,70_74,294.302
922,1955,estimates,female,75_79,246.782
922,1955,estimates,male,75_79,180.984
922,1960,estimates,female,0_4,5502.673
922,1960,estimates,male,0_4,5549.284
922,1960,estimates,female,5_9,4571.401
922,1960,estimates,male,5_9,4584.317
922,1960,estimates,female,10_14,3374.559
922,1960,estimates,male,10_14,3536.5
922,1960,estimates,female,15_19,2870.611
922,1960,estimates,male,15_19,2988.39
922,1960,estimates,female,20_24,2726.157
922,1960,estimates,male,20_24,2898.405
922,1960,estimates,female,25_29,2515.935
922,1960,estimates,male,25_29,2672.544
922,1960,estimates,female,30_34,2227.556
922,1960,estimates,male,30_34,2253.53
922,1960,estimates,female,35_39,1746.742
922,1960,estimates,male,35_39,1678.242
922,1960,estimates,female,40_44,1415.466
922,1960,estimates,male,40_44,1282.101
922,1960,estimates,female,45_49,1421.745
922,1960,estimates,male,45_49,1402.905
922,1960,estimates,female,50_54,1296.098
922,1960,estimates,male,50_54,1170.635
922,1960,estimates,female,55_59,1039.21
922,1960,estimates,male,55_59,976.298
922,1960,estimates,female,60_64,887.601
922,1960,estimates,male,60_64,737.039
922,1960,estimates,female,65_69,599.593
922,1960,estimates,male,65_69,473.503
922,1960,estimates,female,70_74,471.908
922,1960,estimates,male,70_74,351.508
922,1960,estimates,female,75_79,257.841
922,1960,estimates,male,75_79,184.653
922,1965,estimates,female,0_4,6230.958
922,1965,estimates,male,0_4,6349.899
922,1965,estimates,female,5_9,5187.425
922,1965,estimates,male,5_9,5231.654
922,1965,estimates,female,10_14,4505.578
922,1965,estimates,male,10_14,4517.874
922,1965,estimates,female,15_19,3343.286
922,1965,estimates,male,15_19,3508.121
922,1965,estimates,female,20_24,2827.586
922,1965,estimates,male,20_24,2952.874
922,1965,estimates,female,25_29,2680.868
922,1965,estimates,male,25_29,2846.217
922,1965,estimates,female,30_34,2470.391
922,1965,estimates,male,30_34,2607.618
922,1965,estimates,female,35_39,2182.412
922,1965,estimates,male,35_39,2194.877
922,1965,estimates,female,40_44,1707.485
922,1965,estimates,male,40_44,1626.063
922,1965,estimates,female,45_49,1367.59
922,1965,estimates,male,45_49,1224.735
922,1965,estimates,female,50_54,1366.103
922,1965,estimates,male,50_54,1320.879
922,1965,estimates,female,55_59,1216.119
922,1965,estimates,male,55_59,1073.349
922,1965,estimates,female,60_64,951.938
922,1965,estimates,male,60_64,859.228
922,1965,estimates,female,65_69,766.289
922,1965,estimates,male,65_69,608.558
922,1965,estimates,female,70_74,477.402
922,1965,estimates,male,70_74,356.578
922,1965,estimates,female,75_79,326.37
922,1965,estimates,male,75_79,224.481
922,1970,estimates,female,0_4,6953.167
922,1970,estimates,male,0_4,7136.885
922,1970,estimates,female,5_9,5927.035
922,1970,estimates,male,5_9,6046.038
922,1970,estimates,female,10_14,5111.959
922,1970,estimates,male,10_14,5162.573
922,1970,estimates,female,15_19,4439.264
922,1970,estimates,male,15_19,4465.113
922,1970,estimates,female,20_24,3295.416
922,1970,estimates,male,20_24,3446.497
922,1970,estimates,female,25_29,2785.515
922,1970,estimates,male,25_29,2879.842
922,1970,estimates,female,30_34,2636.601
922,1970,estimates,male,30_34,2773.618
922,1970,estimates,female,35_39,2419.747
922,1970,estimates,male,35_39,2542.32
922,1970,estimates,female,40_44,2139.365
922,1970,estimates,male,40_44,2126.338
922,1970,estimates,female,45_49,1658.952
922,1970,estimates,male,45_49,1556.594
922,1970,estimates,female,50_54,1317.908
922,1970,estimates,male,50_54,1159.498
922,1970,estimates,female,55_59,1289.8
922,1970,estimates,male,55_59,1214.971
922,1970,estimates,female,60_64,1120.711
922,1970,estimates,male,60_64,955.898
922,1970,estimates,female,65_69,838.585
922,1970,estimates,male,65_69,721.709
922,1970,estimates,female,70_74,621.888
922,1970,estimates,male,70_74,467.12
922,1970,estimates,female,75_79,342.01
922,1970,estimates,male,75_79,235.853
922,1975,estimates,female,0_4,7830.237
922,1975,estimates,male,0_4,8043.546
922,1975,estimates,female,5_9,6697.112
922,1975,estimates,male,5_9,6878.397
922,1975,estimates,female,10_14,5846.419
922,1975,estimates,male,10_14,5969.139
922,1975,estimates,female,15_19,5050.696
922,1975,estimates,male,15_19,5087.723
922,1975,estimates,female,20_24,4363.926
922,1975,estimates,male,20_24,4379.617
922,1975,estimates,female,25_29,3244.767
922,1975,estimates,male,25_29,3427.458
922,1975,estimates,female,30_34,2740.168
922,1975,estimates,male,30_34,2856.228
922,1975,estimates,female,35_39,2591.711
922,1975,estimates,male,35_39,2742.719
922,1975,estimates,female,40_44,2350.62
922,1975,estimates,male,40_44,2524.739
922,1975,estimates,female,45_49,2074.435
922,1975,estimates,male,45_49,2076.451
922,1975,estimates,female,50_54,1612.458
922,1975,estimates,male,50_54,1509.661
922,1975,estimates,female,55_59,1261.789
922,1975,estimates,male,55_59,1090.366
922,1975,estimates,female,60_64,1222.388
922,1975,estimates,male,60_64,1113.308
922,1975,estimates,female,65_69,1007.63
922,1975,estimates,male,65_69,823.331
922,1975,estimates,female,70_74,704.451
922,1975,estimates,male,70_74,574.904
922,1975,estimates,female,75_79,456.116
922,1975,estimates,male,75_79,316.961
922,1980,estimates,female,0_4,8818.176
922,1980,estimates,male,0_4,9101.638
922,1980,estimates,female,5_9,7598.269
922,1980,estimates,male,5_9,7802.125
922,1980,estimates,female,10_14,6617.731
922,1980,estimates,male,10_14,6798.62
922,1980,estimates,female,15_19,5791.611
922,1980,estimates,male,15_19,5922.78
922,1980,estimates,female,20_24,5002.697
922,1980,estimates,male,20_24,5133.898
922,1980,estimates,female,25_29,4302.832
922,1980,estimates,male,25_29,4491.687
922,1980,estimates,female,30_34,3187.896
922,1980,estimates,male,30_34,3502.47
922,1980,estimates,female,35_39,2676.653
922,1980,estimates,male,35_39,2864.602
922,1980,estimates,female,40_44,2530.099
922,1980,estimates,male,40_44,2711.182
922,1980,estimates,female,45_49,2282.07
922,1980,estimates,male,45_49,2432.054
922,1980,estimates,female,50_54,2002.392
922,1980,estimates,male,50_54,1979.565
922,1980,estimates,female,55_59,1539.067
922,1980,estimates,male,55_59,1408.189
922,1980,estimates,female,60_64,1183.72
922,1980,estimates,male,60_64,980.249
922,1980,estimates,female,65_69,1095.475
922,1980,estimates,male,65_69,950.54
922,1980,estimates,female,70_74,839.775
922,1980,estimates,male,70_74,646.204
922,1980,estimates,female,75_79,524.311
922,1980,estimates,male,75_79,392.757
922,1985,estimates,female,0_4,9873.885
922,1985,estimates,male,0_4,10233.077
922,1985,estimates,female,5_9,8619.283
922,1985,estimates,male,5_9,8877.798
922,1985,estimates,female,10_14,7512.811
922,1985,estimates,male,10_14,7712.668
922,1985,estimates,female,15_19,6563.819
922,1985,estimates,male,15_19,6713.766
922,1985,estimates,female,20_24,5804.333
922,1985,estimates,male,20_24,5934.912
922,1985,estimates,female,25_29,5037.973
922,1985,estimates,male,25_29,5314.951
922,1985,estimates,female,30_34,4326.634
922,1985,estimates,male,30_34,4632.554
922,1985,estimates,female,35_39,3255.2
922,1985,estimates,male,35_39,3589.285
922,1985,estimates,female,40_44,2670.614
922,1985,estimates,male,40_44,2879.795
922,1985,estimates,female,45_49,2484.66
922,1985,estimates,male,45_49,2665.577
922,1985,estimates,female,50_54,2223.262
922,1985,estimates,male,50_54,2332.08
922,1985,estimates,female,55_59,1896.137
922,1985,estimates,male,55_59,1826.408
922,1985,estimates,female,60_64,1434.563
922,1985,estimates,male,60_64,1265.556
922,1985,estimates,female,65_69,1061.09
922,1985,estimates,male,65_69,839.386
922,1985,estimates,female,70_74,922.324
922,1985,estimates,male,70_74,752.38
922,1985,estimates,female,75_79,633.668
922,1985,estimates,male,75_79,448.4
922,1990,estimates,female,0_4,10599.709
922,1990,estimates,male,0_4,11022.136
922,1990,estimates,female,5_9,9697.769
922,1990,estimates,male,5_9,10044.186
922,1990,estimates,female,10_14,8539.987
922,1990,estimates,male,10_14,8789.095
922,1990,estimates,female,15_19,7392.411
922,1990,estimates,male,15_19,7679.564
922,1990,estimates,female,20_24,6472.603
922,1990,estimates,male,20_24,6924.374
922,1990,estimates,female,25_29,5772.765
922,1990,estimates,male,25_29,6220.174
922,1990,estimates,female,30_34,4972.834
922,1990,estimates,male,30_34,5368.127
922,1990,estimates,female,35_39,4190.347
922,1990,estimates,male,35_39,4501.221
922,1990,estimates,female,40_44,3094.316
922,1990,estimates,male,40_44,3346.405
922,1990,estimates,female,45_49,2565.825
922,1990,estimates,male,45_49,2699.862
922,1990,estimates,female,50_54,2382.565
922,1990,estimates,male,50_54,2502.894
922,1990,estimates,female,55_59,2131.429
922,1990,estimates,male,55_59,2169.386
922,1990,estimates,female,60_64,1810.809
922,1990,estimates,male,60_64,1669.171
922,1990,estimates,female,65_69,1323.789
922,1990,estimates,male,65_69,1115.811
922,1990,estimates,female,70_74,910.707
922,1990,estimates,male,70_74,676.317
922,1990,estimates,female,75_79,702.668
922,1990,estimates,male,75_79,519.538
922,1990,estimates,female,80_84,404.844
922,1990,estimates,male,80_84,248.925
922,1990,estimates,female,85_89,163.807
922,1990,estimates,male,85_89,87.933
922,1990,estimates,female,90_94,45.442
922,1990,estimates,male,90_94,18.287
922,1990,estimates,female,95_99,6.591
922,1990,estimates,male,95_99,2.299
922,1990,estimates,female,100plus,0.766
922,1990,estimates,male,100plus,0.227
922,1995,estimates,female,0_4,10936.88
922,1995,estimates,male,0_4,11400.308
922,1995,estimates,female,5_9,10380.165
922,1995,estimates,male,5_9,10776.098
922,1995,estimates,female,10_14,9588.951
922,1995,estimates,male,10_14,9957.085
922,1995,estimates,female,15_19,8410.443
922,1995,estimates,male,15_19,8626.552
922,1995,estimates,female,20_24,7254.053
922,1995,estimates,male,20_24,7498.232
922,1995,estimates,female,25_29,6428.917
922,1995,estimates,male,25_29,7041.598
922,1995,estimates,female,30_34,5773.17
922,1995,estimates,male,30_34,6382.85
922,1995,estimates,female,35_39,4942.02
922,1995,estimates,male,35_39,5391.685
922,1995,estimates,female,40_44,4123.571
922,1995,estimates,male,40_44,4426.981
922,1995,estimates,female,45_49,3002.375
922,1995,estimates,male,45_49,3197.43
922,1995,estimates,female,50_54,2476.333
922,1995,estimates,male,50_54,2573.967
922,1995,estimates,female,55_59,2291.445
922,1995,estimates,male,55_59,2367.646
922,1995,estimates,female,60_64,2019.527
922,1995,estimates,male,60_64,1995.908
922,1995,estimates,female,65_69,1660.102
922,1995,estimates,male,65_69,1473.094
922,1995,estimates,female,70_74,1152.746
922,1995,estimates,male,70_74,928.26
922,1995,estimates,female,75_79,718.635
922,1995,estimates,male,75_79,496.485
922,1995,estimates,female,80_84,467.601
922,1995,estimates,male,80_84,302.68
922,1995,estimates,female,85_89,204.03
922,1995,estimates,male,85_89,103.728
922,1995,estimates,female,90_94,55.534
922,1995,estimates,male,90_94,23.256
922,1995,estimates,female,95_99,9.183
922,1995,estimates,male,95_99,2.997
922,1995,estimates,female,100plus,0.814
922,1995,estimates,male,100plus,0.253
922,2000,estimates,female,0_4,11329.082
922,2000,estimates,male,0_4,11862.984
922,2000,estimates,female,5_9,10832.678
922,2000,estimates,male,5_9,11292.129
922,2000,estimates,female,10_14,10244.147
922,2000,estimates,male,10_14,10632.182
922,2000,estimates,female,15_19,9344.619
922,2000,estimates,male,15_19,9628.381
922,2000,estimates,female,20_24,8387.152
922,2000,estimates,male,20_24,8731.26
922,2000,estimates,female,25_29,7383.51
922,2000,estimates,male,25_29,7991.367
922,2000,estimates,female,30_34,6479.549
922,2000,estimates,male,30_34,7111.025
922,2000,estimates,female,35_39,5736.514
922,2000,estimates,male,35_39,6138.611
922,2000,estimates,female,40_44,4791.972
922,2000,estimates,male,40_44,5108.975
922,2000,estimates,female,45_49,3991.956
922,2000,estimates,male,45_49,4114.294
922,2000,estimates,female,50_54,2913.757
922,2000,estimates,male,50_54,2926.736
922,2000,estimates,female,55_59,2384.592
922,2000,estimates,male,55_59,2332.954
922,2000,estimates,female,60_64,2175.169
922,2000,estimates,male,60_64,2131.63
922,2000,estimates,female,65_69,1854.589
922,2000,estimates,male,65_69,1741.832
922,2000,estimates,female,70_74,1440.813
922,2000,estimates,male,70_74,1186.904
922,2000,estimates,female,75_79,905.121
922,2000,estimates,male,75_79,656.679
922,2000,estimates,female,80_84,473.516
922,2000,estimates,male,80_84,283.607
922,2000,estimates,female,85_89,238.797
922,2000,estimates,male,85_89,124.615
922,2000,estimates,female,90_94,70.421
922,2000,estimates,male,90_94,27.907
922,2000,estimates,female,95_99,11.583
922,2000,estimates,male,95_99,3.88
922,2000,estimates,female,100plus,1.086
922,2000,estimates,male,100plus,0.328
922,2005,estimates,female,0_4,11612.012
922,2005,estimates,male,0_4,12190.595
922,2005,estimates,female,5_9,11207.836
922,2005,estimates,male,5_9,11739.589
922,2005,estimates,female,10_14,10800.764
922,2005,estimates,male,10_14,11238.639
922,2005,estimates,female,15_19,10194.727
922,2005,estimates,male,15_19,10540.009
922,2005,estimates,female,20_24,9378.37
922,2005,estimates,male,20_24,9927.005
922,2005,estimates,female,25_29,8488.157
922,2005,estimates,male,25_29,9543.251
922,2005,estimates,female,30_34,7394.582
922,2005,estimates,male,30_34,8515.291
922,2005,estimates,female,35_39,6405.684
922,2005,estimates,male,35_39,7232.548
922,2005,estimates,female,40_44,5541.349
922,2005,estimates,male,40_44,6133.143
922,2005,estimates,female,45_49,4574.605
922,2005,estimates,male,45_49,4911.744
922,2005,estimates,female,50_54,3845.217
922,2005,estimates,male,50_54,3862.803
922,2005,estimates,female,55_59,2805.751
922,2005,estimates,male,55_59,2764.307
922,2005,estimates,female,60_64,2271.184
922,2005,estimates,male,60_64,2182.991
922,2005,estimates,female,65_69,2014.452
922,2005,estimates,male,65_69,1898.289
922,2005,estimates,female,70_74,1622.489
922,2005,estimates,male,70_74,1432.88
922,2005,estimates,female,75_79,1127.006
922,2005,estimates,male,75_79,848.025
922,2005,estimates,female,80_84,596.383
922,2005,estimates,male,80_84,382.031
922,2005,estimates,female,85_89,245.238
922,2005,estimates,male,85_89,121.597
922,2005,estimates,female,90_94,84.855
922,2005,estimates,male,90_94,33.874
922,2005,estimates,female,95_99,14.844
922,2005,estimates,male,95_99,4.701
922,2005,estimates,female,100plus,1.445
922,2005,estimates,male,100plus,0.431
922,2010,estimates,female,0_4,12476.587
922,2010,estimates,male,0_4,13096.193
922,2010,estimates,female,5_9,11581.861
922,2010,estimates,male,5_9,12131.905
922,2010,estimates,female,10_14,11210.774
922,2010,estimates,male,10_14,11709.896
922,2010,estimates,female,15_19,10820.897
922,2010,estimates,male,15_19,11205.725
922,2010,estimates,female,20_24,10401.233
922,2010,estimates,male,20_24,11245.854
