region,year,variant,gender,age5yearinterval,population
925,1950,estimates,female,0_4,5305.694
925,1950,estimates,male,0_4,5552.959
925,1950,estimates,female,5_9,4595.456
925,1950,estimates,male,5_9,4785.923
925,1950,estimates,female,10_14,4895.007
925,1950,estimates,male,10_14,5026.862
925,1950,estimates,female,15_19,5117.756
925,1950,estimates,male,15_19,5106.266
925,1950,estimates,female,20_24,4969.956
925,1950,estimates,male,20_24,4907.624
925,1950,estimates,female,25_29,4646.679
925,1950,estimates,male,25_29,4294.411
925,1950,estimates,female,30_34,3403.574
925,1950,estimates,male,30_34,3064.956
925,1950,estimates,female,35_39,3969.845
925,1950,estimates,male,35_39,3617.843
925,1950,estimates,female,40_44,3703.388
925,1950,estimates,male,40_44,3501.646
925,1950,estimates,female,45_49,3300.876
925,1950,estimates,male,45_49,3056.536
925,1950,estimates,female,50_54,2870.043
925,1950,estimates,male,50_54,2499.552
925,1950,estimates,female,55_59,2450.859
925,1950,estimates,male,55_59,2012.07
925,1950,estimates,female,60_64,2182.7
925,1950,estimates,male,60_64,1746.822
925,1950,estimates,female,65_69,1756.689
925,1950,estimates,male,65_69,1404.628
925,1950,estimates,female,70_74,1311.298
925,1950,estimates,male,70_74,1037.824
925,1950,estimates,female,75_79,863.8
925,1950,estimates,male,75_79,638.728
925,1955,estimates,female,0_4,5249.149
925,1955,estimates,male,0_4,5512.224
925,1955,estimates,female,5_9,5214.439
925,1955,estimates,male,5_9,5432.984
925,1955,estimates,female,10_14,4575.435
925,1955,estimates,male,10_14,4725.982
925,1955,estimates,female,15_19,4835.769
925,1955,estimates,male,15_19,4903.547
925,1955,estimates,female,20_24,4990.179
925,1955,estimates,male,20_24,4913.029
925,1955,estimates,female,25_29,4827.815
925,1955,estimates,male,25_29,4691.773
925,1955,estimates,female,30_34,4521.55
925,1955,estimates,male,30_34,4133.281
925,1955,estimates,female,35_39,3315.923
925,1955,estimates,male,35_39,2969.677
925,1955,estimates,female,40_44,3876.574
925,1955,estimates,male,40_44,3529.865
925,1955,estimates,female,45_49,3612.769
925,1955,estimates,male,45_49,3405.394
925,1955,estimates,female,50_54,3196.966
925,1955,estimates,male,50_54,2927.695
925,1955,estimates,female,55_59,2747.739
925,1955,estimates,male,55_59,2342.174
925,1955,estimates,female,60_64,2301.844
925,1955,estimates,male,60_64,1827.265
925,1955,estimates,female,65_69,1959.704
925,1955,estimates,male,65_69,1504.562
925,1955,estimates,female,70_74,1454.651
925,1955,estimates,male,70_74,1110.441
925,1955,estimates,female,75_79,948.869
925,1955,estimates,male,75_79,702.269
925,1960,estimates,female,0_4,5414.429
925,1960,estimates,male,0_4,5678.386
925,1960,estimates,female,5_9,5190.732
925,1960,estimates,male,5_9,5420.864
925,1960,estimates,female,10_14,5181.199
925,1960,estimates,male,10_14,5403.655
925,1960,estimates,female,15_19,4512.375
925,1960,estimates,male,15_19,4636.734
925,1960,estimates,female,20_24,4720.06
925,1960,estimates,male,20_24,4718.673
925,1960,estimates,female,25_29,4804.965
925,1960,estimates,male,25_29,4680.986
925,1960,estimates,female,30_34,4634.514
925,1960,estimates,male,30_34,4451.126
925,1960,estimates,female,35_39,4357.095
925,1960,estimates,male,35_39,3954.16
925,1960,estimates,female,40_44,3187.807
925,1960,estimates,male,40_44,2864.679
925,1960,estimates,female,45_49,3751.086
925,1960,estimates,male,45_49,3416.983
925,1960,estimates,female,50_54,3480.977
925,1960,estimates,male,50_54,3259.93
925,1960,estimates,female,55_59,3044.355
925,1960,estimates,male,55_59,2732.331
925,1960,estimates,female,60_64,2573.673
925,1960,estimates,male,60_64,2111.725
925,1960,estimates,female,65_69,2082.773
925,1960,estimates,male,65_69,1566.303
