region,year,variant,gender,age5yearinterval,population
5500,1950,estimates,female,0_4,943.818
5500,1950,estimates,male,0_4,970.507
5500,1950,estimates,female,5_9,734.455
5500,1950,estimates,male,5_9,779.905
5500,1950,estimates,female,10_14,1102.359
5500,1950,estimates,male,10_14,1127.719
5500,1950,estimates,female,15_19,845.611
5500,1950,estimates,male,15_19,862.177
5500,1950,estimates,female,20_24,944.283
5500,1950,estimates,male,20_24,947.56
5500,1950,estimates,female,25_29,651.455
5500,1950,estimates,male,25_29,499.222
5500,1950,estimates,female,30_34,469.078
5500,1950,estimates,male,30_34,349.304
5500,1950,estimates,female,35_39,594.583
5500,1950,estimates,male,35_39,438.051
5500,1950,estimates,female,40_44,537.256
5500,1950,estimates,male,40_44,434.496
5500,1950,estimates,female,45_49,585.781
5500,1950,estimates,male,45_49,429.435
5500,1950,estimates,female,50_54,446.599
5500,1950,estimates,male,50_54,390.772
5500,1950,estimates,female,55_59,317.273
5500,1950,estimates,male,55_59,329.056
5500,1950,estimates,female,60_64,307.481
5500,1950,estimates,male,60_64,323.19
5500,1950,estimates,female,65_69,229.897
5500,1950,estimates,male,65_69,233.359
5500,1950,estimates,female,70_74,165.406
5500,1950,estimates,male,70_74,151.234
5500,1950,estimates,female,75_79,101.765
5500,1950,estimates,male,75_79,83.418
5500,1950,estimates,female,80plus,70.684
5500,1950,estimates,male,80plus,52.379
5500,1955,estimates,female,0_4,1500.827
5500,1955,estimates,male,0_4,1558.687
5500,1955,estimates,female,5_9,969.972
5500,1955,estimates,male,5_9,990.612
5500,1955,estimates,female,10_14,776.119
5500,1955,estimates,male,10_14,819.548
5500,1955,estimates,female,15_19,1145.538
5500,1955,estimates,male,15_19,1169.488
5500,1955,estimates,female,20_24,881.031
5500,1955,estimates,male,20_24,896.466
5500,1955,estimates,female,25_29,971.448
5500,1955,estimates,male,25_29,964.473
5500,1955,estimates,female,30_34,674.099
5500,1955,estimates,male,30_34,510.474
5500,1955,estimates,female,35_39,487.007
5500,1955,estimates,male,35_39,355.717
5500,1955,estimates,female,40_44,609.057
5500,1955,estimates,male,40_44,437.2
5500,1955,estimates,female,45_49,547.753
5500,1955,estimates,male,45_49,425.543
5500,1955,estimates,female,50_54,583.082
5500,1955,estimates,male,50_54,407.816
5500,1955,estimates,female,55_59,436.197
5500,1955,estimates,male,55_59,358.63
5500,1955,estimates,female,60_64,300.38
5500,1955,estimates,male,60_64,288.648
5500,1955,estimates,female,65_69,277.772
5500,1955,estimates,male,65_69,265.227
5500,1955,estimates,female,70_74,194.658
5500,1955,estimates,male,70_74,174.911
5500,1955,estimates,female,75_79,123.71
5500,1955,estimates,male,75_79,97.924
5500,1955,estimates,female,80plus,89.242
5500,1955,estimates,male,80plus,63.162
5500,1960,estimates,female,0_4,2007.336
5500,1960,estimates,male,0_4,2068.186
5500,1960,estimates,female,5_9,1541.312
5500,1960,estimates,male,5_9,1591.892
