region,year,variant,gender,age5yearinterval,population
911,1950,estimates,female,0_4,2200.164
911,1950,estimates,male,0_4,2171.731
911,1950,estimates,female,5_9,1751.884
911,1950,estimates,male,5_9,1701.953
911,1950,estimates,female,10_14,1531.544
911,1950,estimates,male,10_14,1473.337
911,1950,estimates,female,15_19,1355.139
911,1950,estimates,male,15_19,1286.52
911,1950,estimates,female,20_24,1202.308
911,1950,estimates,male,20_24,1115.523
911,1950,estimates,female,25_29,1050.027
911,1950,estimates,male,25_29,957.043
911,1950,estimates,female,30_34,909.199
911,1950,estimates,male,30_34,822.539
911,1950,estimates,female,35_39,780.831
911,1950,estimates,male,35_39,699.687
911,1950,estimates,female,40_44,662.556
911,1950,estimates,male,40_44,590.153
911,1950,estimates,female,45_49,563.476
911,1950,estimates,male,45_49,489.363
911,1950,estimates,female,50_54,477.948
911,1950,estimates,male,50_54,404.052
911,1950,estimates,female,55_59,392.001
911,1950,estimates,male,55_59,321.005
911,1950,estimates,female,60_64,305.043
911,1950,estimates,male,60_64,239.739
911,1950,estimates,female,65_69,232.374
911,1950,estimates,male,65_69,177.782
911,1950,estimates,female,70_74,163.785
911,1950,estimates,male,70_74,120.929
911,1950,estimates,female,75_79,101.731
911,1950,estimates,male,75_79,72.029
911,1950,estimates,female,80plus,76.333
911,1950,estimates,male,80plus,54.03
911,1955,estimates,female,0_4,2528.422
911,1955,estimates,male,0_4,2508.906
911,1955,estimates,female,5_9,1922.166
911,1955,estimates,male,5_9,1885.244
911,1955,estimates,female,10_14,1672.76
911,1955,estimates,male,10_14,1624.973
911,1955,estimates,female,15_19,1480.632
911,1955,estimates,male,15_19,1424.732
911,1955,estimates,female,20_24,1305.986
911,1955,estimates,male,20_24,1233.509
911,1955,estimates,female,25_29,1150.312
911,1955,estimates,male,25_29,1056.298
911,1955,estimates,female,30_34,996.506
911,1955,estimates,male,30_34,903.201
911,1955,estimates,female,35_39,855.866
911,1955,estimates,male,35_39,770.848
911,1955,estimates,female,40_44,729.792
911,1955,estimates,male,40_44,648.905
911,1955,estimates,female,45_49,615.992
911,1955,estimates,male,45_49,539.158
911,1955,estimates,female,50_54,518.241
911,1955,estimates,male,50_54,438.387
911,1955,estimates,female,55_59,428.722
911,1955,estimates,male,55_59,351.02
911,1955,estimates,female,60_64,336.203
911,1955,estimates,male,60_64,265.748
911,1955,estimates,female,65_69,242.938
911,1955,estimates,male,65_69,183.822
911,1955,estimates,female,70_74,163.842
911,1955,estimates,male,70_74,119.377
911,1955,estimates,female,75_79,96.298
911,1955,estimates,male,75_79,65.915
911,1955,estimates,female,80plus,67.12
911,1955,estimates,male,80plus,41.608
911,1960,estimates,female,0_4,2827.467
911,1960,estimates,male,0_4,2814.35
911,1960,estimates,female,5_9,2225.225
911,1960,estimates,male,5_9,2195.996
911,1960,estimates,female,10_14,1841.254
911,1960,estimates,male,10_14,1805.924
911,1960,estimates,female,15_19,1621.166
911,1960,estimates,male,15_19,1575.07
911,1960,estimates,female,20_24,1430.476
911,1960,estimates,male,20_24,1369.611
911,1960,estimates,female,25_29,1253.001
911,1960,estimates,male,25_29,1171.934
911,1960,estimates,female,30_34,1095.062
911,1960,estimates,male,30_34,1000.373
911,1960,estimates,female,35_39,941.361
911,1960,estimates,male,35_39,849.619
911,1960,estimates,female,40_44,802.923
911,1960,estimates,male,40_44,717.935
911,1960,estimates,female,45_49,681.067
911,1960,estimates,male,45_49,595.8
911,1960,estimates,female,50_54,568.905
911,1960,estimates,male,50_54,485.768
911,1960,estimates,female,55_59,467.391
911,1960,estimates,male,55_59,383.544
911,1960,estimates,female,60_64,370.442
911,1960,estimates,male,60_64,293.293
911,1960,estimates,female,65_69,270.552
911,1960,estimates,male,65_69,206.248
911,1960,estimates,female,70_74,174.158
911,1960,estimates,male,70_74,125.867
911,1960,estimates,female,75_79,98.606
911,1960,estimates,male,75_79,66.9
911,1960,estimates,female,80plus,64.015
911,1960,estimates,male,80plus,37.487
911,1965,estimates,female,0_4,3218.315
911,1965,estimates,male,0_4,3212.759
911,1965,estimates,female,5_9,2509.402
911,1965,estimates,male,5_9,2486.174
911,1965,estimates,female,10_14,2135.251
911,1965,estimates,male,10_14,2107.973
911,1965,estimates,female,15_19,1788.193
911,1965,estimates,male,15_19,1754.206
911,1965,estimates,female,20_24,1570.949
911,1965,estimates,male,20_24,1517.252
911,1965,estimates,female,25_29,1377.558
911,1965,estimates,male,25_29,1304.373
911,1965,estimates,female,30_34,1197.951
911,1965,estimates,male,30_34,1112.469
911,1965,estimates,female,35_39,1038.801
911,1965,estimates,male,35_39,944.086
911,1965,estimates,female,40_44,886.18
911,1965,estimates,male,40_44,794.477
911,1965,estimates,female,45_49,751.859
911,1965,estimates,male,45_49,662.367
911,1965,estimates,female,50_54,631.243
911,1965,estimates,male,50_54,539.661
911,1965,estimates,female,55_59,515.457
911,1965,estimates,male,55_59,427.837
911,1965,estimates,female,60_64,406.281
911,1965,estimates,male,60_64,322.974
911,1965,estimates,female,65_69,300.666
911,1965,estimates,male,65_69,230.039
911,1965,estimates,female,70_74,196.389
911,1965,estimates,male,70_74,143.421
911,1965,estimates,female,75_79,106.91
911,1965,estimates,male,75_79,72.394
911,1965,estimates,female,80plus,66.088
911,1965,estimates,male,80plus,38.458
911,1970,estimates,female,0_4,3678.849
911,1970,estimates,male,0_4,3683.896
911,1970,estimates,female,5_9,2883.473
911,1970,estimates,male,5_9,2867.496
911,1970,estimates,female,10_14,2414.815
911,1970,estimates,male,10_14,2393.738
911,1970,estimates,female,15_19,2076.022
911,1970,estimates,male,15_19,2049.873
911,1970,estimates,female,20_24,1734.239
911,1970,estimates,male,20_24,1691.784
911,1970,estimates,female,25_29,1516.788
911,1970,estimates,male,25_29,1450.415
911,1970,estimates,female,30_34,1321.155
911,1970,estimates,male,30_34,1243.25
911,1970,estimates,female,35_39,1142.061
911,1970,estimates,male,35_39,1055.142
911,1970,estimates,female,40_44,984.559
911,1970,estimates,male,40_44,887.681
911,1970,estimates,female,45_49,835.116
911,1970,estimates,male,45_49,736.865
911,1970,estimates,female,50_54,701.183
911,1970,estimates,male,50_54,603.367
911,1970,estimates,female,55_59,574.82
911,1970,estimates,male,55_59,478.821
911,1970,estimates,female,60_64,451.593
911,1970,estimates,male,60_64,363.839
911,1970,estimates,female,65_69,333.758
911,1970,estimates,male,65_69,256.848
911,1970,estimates,female,70_74,222.08
911,1970,estimates,male,70_74,163.21
911,1970,estimates,female,75_79,123.469
911,1970,estimates,male,75_79,84.904
911,1970,estimates,female,80plus,73.547
911,1970,estimates,male,80plus,43.245
911,1975,estimates,female,0_4,4250.255
911,1975,estimates,male,0_4,4265.287
911,1975,estimates,female,5_9,3322.513
911,1975,estimates,male,5_9,3314.753
911,1975,estimates,female,10_14,2776.059
911,1975,estimates,male,10_14,2761.155
911,1975,estimates,female,15_19,2344.11
911,1975,estimates,male,15_19,2322.873
911,1975,estimates,female,20_24,2006.469
911,1975,estimates,male,20_24,1970.271
911,1975,estimates,female,25_29,1668.282
911,1975,estimates,male,25_29,1613.613
911,1975,estimates,female,30_34,1451.141
911,1975,estimates,male,30_34,1380.43
911,1975,estimates,female,35_39,1256.768
911,1975,estimates,male,35_39,1178.323
911,1975,estimates,female,40_44,1080.212
911,1975,estimates,male,40_44,992.301
911,1975,estimates,female,45_49,926.16
911,1975,estimates,male,45_49,824.646
911,1975,estimates,female,50_54,777.998
911,1975,estimates,male,50_54,673.006
911,1975,estimates,female,55_59,639.976
911,1975,estimates,male,55_59,537.691
911,1975,estimates,female,60_64,505.863
911,1975,estimates,male,60_64,409.881
911,1975,estimates,female,65_69,373.669
911,1975,estimates,male,65_69,291.887
911,1975,estimates,female,70_74,249.57
911,1975,estimates,male,70_74,184.686
911,1975,estimates,female,75_79,142.221
911,1975,estimates,male,75_79,98.786
911,1975,estimates,female,80plus,86.724
911,1975,estimates,male,80plus,52.002
911,1980,estimates,female,0_4,4946.113
911,1980,estimates,male,0_4,4973.379
911,1980,estimates,female,5_9,3875.737
911,1980,estimates,male,5_9,3875.912
911,1980,estimates,female,10_14,3213.724
911,1980,estimates,male,10_14,3206.414
911,1980,estimates,female,15_19,2705.972
911,1980,estimates,male,15_19,2690.195
911,1980,estimates,female,20_24,2275.438
911,1980,estimates,male,20_24,2242.669
911,1980,estimates,female,25_29,1938.306
911,1980,estimates,male,25_29,1887.945
911,1980,estimates,female,30_34,1603.935
911,1980,estimates,male,30_34,1543.699
911,1980,estimates,female,35_39,1387.974
911,1980,estimates,male,35_39,1315.621
911,1980,estimates,female,40_44,1195.432
911,1980,estimates,male,40_44,1114.728
911,1980,estimates,female,45_49,1021.903
911,1980,estimates,male,45_49,927.8
911,1980,estimates,female,50_54,867.791
911,1980,estimates,male,50_54,758.601
911,1980,estimates,female,55_59,714.672
911,1980,estimates,male,55_59,604.449
911,1980,estimates,female,60_64,567.685
911,1980,estimates,male,60_64,464.645
911,1980,estimates,female,65_69,422.757
911,1980,estimates,male,65_69,332.585
911,1980,estimates,female,70_74,283.285
911,1980,estimates,male,70_74,213.292
911,1980,estimates,female,75_79,163.052
911,1980,estimates,male,75_79,114.434
911,1980,estimates,female,80plus,103.537
911,1980,estimates,male,80plus,63.278
911,1985,estimates,female,0_4,5734.412
911,1985,estimates,male,0_4,5767.727
911,1985,estimates,female,5_9,4530.958
911,1985,estimates,male,5_9,4536.954
911,1985,estimates,female,10_14,3745.599
911,1985,estimates,male,10_14,3744.09
911,1985,estimates,female,15_19,3127.982
911,1985,estimates,male,15_19,3118.384
911,1985,estimates,female,20_24,2625.964
911,1985,estimates,male,20_24,2595.887
911,1985,estimates,female,25_29,2199.511
911,1985,estimates,male,25_29,2150.381
911,1985,estimates,female,30_34,1864.186
911,1985,estimates,male,30_34,1806.83
911,1985,estimates,female,35_39,1533.973
911,1985,estimates,male,35_39,1471.207
911,1985,estimates,female,40_44,1319.422
911,1985,estimates,male,40_44,1243.922
911,1985,estimates,female,45_49,1130.669
911,1985,estimates,male,45_49,1042.955
911,1985,estimates,female,50_54,957.729
911,1985,estimates,male,50_54,854.821
911,1985,estimates,female,55_59,798.157
911,1985,estimates,male,55_59,683.01
911,1985,estimates,female,60_64,635.928
911,1985,estimates,male,60_64,524.576
911,1985,estimates,female,65_69,476.833
911,1985,estimates,male,65_69,379.244
911,1985,estimates,female,70_74,322.994
911,1985,estimates,male,70_74,245.344
911,1985,estimates,female,75_79,187.268
911,1985,estimates,male,75_79,133.96
911,1985,estimates,female,80plus,122.089
911,1985,estimates,male,80plus,75.703
911,1990,estimates,female,0_4,6630.575
