region,year,variant,gender,age5yearinterval,population
5501,1950,estimates,female,0_4,35846.008
5501,1950,estimates,male,0_4,36700.133
5501,1950,estimates,female,5_9,29265.528
5501,1950,estimates,male,5_9,30505.219
5501,1950,estimates,female,10_14,27195.745
5501,1950,estimates,male,10_14,28203.29
5501,1950,estimates,female,15_19,24462.883
5501,1950,estimates,male,15_19,25769.661
5501,1950,estimates,female,20_24,21404.36
5501,1950,estimates,male,20_24,23331.933
5501,1950,estimates,female,25_29,18752.916
5501,1950,estimates,male,25_29,20692.35
5501,1950,estimates,female,30_34,16371.318
5501,1950,estimates,male,30_34,18138.494
5501,1950,estimates,female,35_39,14212.404
5501,1950,estimates,male,35_39,15733.567
5501,1950,estimates,female,40_44,12358.05
5501,1950,estimates,male,40_44,13752.044
5501,1950,estimates,female,45_49,9886.615
5501,1950,estimates,male,45_49,11270.434
5501,1950,estimates,female,50_54,8591.367
5501,1950,estimates,male,50_54,9424.894
5501,1950,estimates,female,55_59,6167.95
5501,1950,estimates,male,55_59,6871.34
5501,1950,estimates,female,60_64,5403.25
5501,1950,estimates,male,60_64,5646.519
5501,1950,estimates,female,65_69,3323.336
5501,1950,estimates,male,65_69,3543.611
5501,1950,estimates,female,70_74,2522.897
5501,1950,estimates,male,70_74,2670.076
5501,1950,estimates,female,75_79,1562.195
5501,1950,estimates,male,75_79,1580.55
5501,1955,estimates,female,0_4,42417.573
5501,1955,estimates,male,0_4,44667.757
5501,1955,estimates,female,5_9,32113.603
5501,1955,estimates,male,5_9,33451.154
5501,1955,estimates,female,10_14,28078.794
5501,1955,estimates,male,10_14,29401.056
5501,1955,estimates,female,15_19,26196.542
5501,1955,estimates,male,15_19,27241.887
5501,1955,estimates,female,20_24,23365.495
5501,1955,estimates,male,20_24,24618.917
5501,1955,estimates,female,25_29,20271.652
5501,1955,estimates,male,25_29,22134.71
5501,1955,estimates,female,30_34,17605.843
5501,1955,estimates,male,30_34,19559.448
5501,1955,estimates,female,35_39,15210.735
5501,1955,estimates,male,35_39,17018.022
5501,1955,estimates,female,40_44,13054.761
5501,1955,estimates,male,40_44,14598.311
5501,1955,estimates,female,45_49,11186.712
5501,1955,estimates,male,45_49,12546.627
5501,1955,estimates,female,50_54,8776.301
5501,1955,estimates,male,50_54,10027.599
5501,1955,estimates,female,55_59,7399.083
5501,1955,estimates,male,55_59,8083.477
5501,1955,estimates,female,60_64,5062.677
5501,1955,estimates,male,60_64,5578.075
5501,1955,estimates,female,65_69,4117.923
5501,1955,estimates,male,65_69,4215.16
5501,1955,estimates,female,70_74,2288.55
5501,1955,estimates,male,70_74,2356.671
5501,1955,estimates,female,75_79,1492.36
5501,1955,estimates,male,75_79,1493.816
5501,1960,estimates,female,0_4,47374.515
5501,1960,estimates,male,0_4,49900.945
5501,1960,estimates,female,5_9,38517.314
5501,1960,estimates,male,5_9,41220.29
5501,1960,estimates,female,10_14,30970.983
5501,1960,estimates,male,10_14,32425.499
5501,1960,estimates,female,15_19,27204.744
5501,1960,estimates,male,15_19,28569.712
5501,1960,estimates,female,20_24,25203.886
5501,1960,estimates,male,20_24,26233.619
5501,1960,estimates,female,25_29,22310.269
5501,1960,estimates,male,25_29,23568.249
5501,1960,estimates,female,30_34,19195.544
5501,1960,estimates,male,30_34,21112.055
5501,1960,estimates,female,35_39,16508.746
5501,1960,estimates,male,35_39,18529.026
5501,1960,estimates,female,40_44,14102.895
5501,1960,estimates,male,40_44,15947.807
5501,1960,estimates,female,45_49,11936.2
5501,1960,estimates,male,45_49,13462.067
5501,1960,estimates,female,50_54,10040.87
5501,1960,estimates,male,50_54,11297.532
5501,1960,estimates,female,55_59,7677.712
5501,1960,estimates,male,55_59,8742.273
5501,1960,estimates,female,60_64,6172.813
5501,1960,estimates,male,60_64,6689.831
5501,1960,estimates,female,65_69,3934.366
5501,1960,estimates,male,65_69,4273.206
5501,1960,estimates,female,70_74,2891.392
5501,1960,estimates,male,70_74,2875.657
5501,1960,estimates,female,75_79,1392.917
5501,1960,estimates,male,75_79,1363.607
5501,1965,estimates,female,0_4,52674.242
5501,1965,estimates,male,0_4,55473.522
5501,1965,estimates,female,5_9,43496.342
5501,1965,estimates,male,5_9,46476.727
5501,1965,estimates,female,10_14,37300.343
5501,1965,estimates,male,10_14,40121.467
5501,1965,estimates,female,15_19,30177.793
5501,1965,estimates,male,15_19,31642.204
5501,1965,estimates,female,20_24,26394.844
5501,1965,estimates,male,20_24,27701.96
5501,1965,estimates,female,25_29,24292.843
5501,1965,estimates,male,25_29,25332.651
5501,1965,estimates,female,30_34,21324.866
5501,1965,estimates,male,30_34,22687.515
5501,1965,estimates,female,35_39,18171.185
5501,1965,estimates,male,35_39,20189.933
5501,1965,estimates,female,40_44,15467.91
5501,1965,estimates,male,40_44,17539.182
5501,1965,estimates,female,45_49,13038.86
5501,1965,estimates,male,45_49,14853.965
5501,1965,estimates,female,50_54,10852.04
5501,1965,estimates,male,50_54,12251.154
5501,1965,estimates,female,55_59,8913.017
5501,1965,estimates,male,55_59,9970.13
5501,1965,estimates,female,60_64,6513.473
5501,1965,estimates,male,60_64,7348.134
5501,1965,estimates,female,65_69,4859.637
5501,1965,estimates,male,65_69,5214.996
5501,1965,estimates,female,70_74,2811.256
5501,1965,estimates,male,70_74,2982.668
5501,1965,estimates,female,75_79,1802.451
5501,1965,estimates,male,75_79,1713.826
5501,1970,estimates,female,0_4,57899.338
5501,1970,estimates,male,0_4,61007.088
5501,1970,estimates,female,5_9,48810.064
5501,1970,estimates,male,5_9,52072.945
5501,1970,estimates,female,10_14,42341.808
5501,1970,estimates,male,10_14,45452.2
5501,1970,estimates,female,15_19,36506.826
5501,1970,estimates,male,15_19,39359.047
5501,1970,estimates,female,20_24,29400.263
5501,1970,estimates,male,20_24,30889.801
5501,1970,estimates,female,25_29,25585.752
5501,1970,estimates,male,25_29,26955.299
5501,1970,estimates,female,30_34,23419.9
5501,1970,estimates,male,30_34,24586.251
5501,1970,estimates,female,35_39,20416.955
5501,1970,estimates,male,35_39,21893.813
5501,1970,estimates,female,40_44,17263.816
5501,1970,estimates,male,40_44,19298.223
5501,1970,estimates,female,45_49,14532.113
5501,1970,estimates,male,45_49,16511.738
5501,1970,estimates,female,50_54,12049.097
5501,1970,estimates,male,50_54,13673.766
5501,1970,estimates,female,55_59,9792.156
5501,1970,estimates,male,55_59,10944.764
5501,1970,estimates,female,60_64,7681.799
5501,1970,estimates,male,60_64,8486.173
5501,1970,estimates,female,65_69,5218.494
5501,1970,estimates,male,65_69,5819.271
5501,1970,estimates,female,70_74,3537.981
5501,1970,estimates,male,70_74,3716.44
5501,1970,estimates,female,75_79,1793.5
5501,1970,estimates,male,75_79,1827.202
5501,1975,estimates,female,0_4,63275.379
5501,1975,estimates,male,0_4,66908.289
5501,1975,estimates,female,5_9,54015.275
5501,1975,estimates,male,5_9,57545.764
5501,1975,estimates,female,10_14,47740.665
5501,1975,estimates,male,10_14,51113.309
5501,1975,estimates,female,15_19,41326.586
5501,1975,estimates,male,15_19,44442.817
5501,1975,estimates,female,20_24,35385.385
5501,1975,estimates,male,20_24,38249.958
5501,1975,estimates,female,25_29,28690.134
5501,1975,estimates,male,25_29,30297.004
5501,1975,estimates,female,30_34,24968.057
5501,1975,estimates,male,30_34,26515.392
5501,1975,estimates,female,35_39,22725.67
5501,1975,estimates,male,35_39,24027.419
5501,1975,estimates,female,40_44,19693.129
5501,1975,estimates,male,40_44,21182.923
5501,1975,estimates,female,45_49,16494.854
5501,1975,estimates,male,45_49,18398.284
5501,1975,estimates,female,50_54,13661.725
5501,1975,estimates,male,50_54,15417.642
5501,1975,estimates,female,55_59,11050.88
5501,1975,estimates,male,55_59,12389.991
5501,1975,estimates,female,60_64,8591.03
5501,1975,estimates,male,60_64,9448.686
5501,1975,estimates,female,65_69,6292.658
5501,1975,estimates,male,65_69,6830.276
5501,1975,estimates,female,70_74,3899.043
5501,1975,estimates,male,70_74,4237.179
5501,1975,estimates,female,75_79,2316.292
5501,1975,estimates,male,75_79,2338.085
5501,1980,estimates,female,0_4,70379.038
5501,1980,estimates,male,0_4,74322.765
5501,1980,estimates,female,5_9,59790.808
5501,1980,estimates,male,5_9,63866.579
5501,1980,estimates,female,10_14,53112.73
5501,1980,estimates,male,10_14,56742.522
5501,1980,estimates,female,15_19,47158.678
5501,1980,estimates,male,15_19,50633.561
5501,1980,estimates,female,20_24,40645.03
5501,1980,estimates,male,20_24,43982.04
5501,1980,estimates,female,25_29,34599.562
5501,1980,estimates,male,25_29,37703.149
5501,1980,estimates,female,30_34,27972.05
5501,1980,estimates,male,30_34,29671.903
5501,1980,estimates,female,35_39,24363.722
5501,1980,estimates,male,35_39,25896.814
5501,1980,estimates,female,40_44,22054.099
5501,1980,estimates,male,40_44,23295.48
5501,1980,estimates,female,45_49,18909.303
5501,1980,estimates,male,45_49,20220.526
5501,1980,estimates,female,50_54,15607.614
5501,1980,estimates,male,50_54,17230.168
5501,1980,estimates,female,55_59,12629.753
5501,1980,estimates,male,55_59,14028.093
5501,1980,estimates,female,60_64,9791.832
5501,1980,estimates,male,60_64,10742.964
5501,1980,estimates,female,65_69,7141.981
5501,1980,estimates,male,65_69,7642.303
5501,1980,estimates,female,70_74,4787.684
5501,1980,estimates,male,70_74,5013.013
5501,1980,estimates,female,75_79,2591.186
5501,1980,estimates,male,75_79,2696.165
5501,1985,estimates,female,0_4,78838.456
5501,1985,estimates,male,0_4,83549.636
5501,1985,estimates,female,5_9,67059.68
5501,1985,estimates,male,5_9,71429.943
5501,1985,estimates,female,10_14,58848.33
5501,1985,estimates,male,10_14,63012.994
5501,1985,estimates,female,15_19,52493.674
5501,1985,estimates,male,15_19,56198.964
5501,1985,estimates,female,20_24,46419.38
5501,1985,estimates,male,20_24,50007.965
5501,1985,estimates,female,25_29,39837.872
5501,1985,estimates,male,25_29,43398.891
5501,1985,estimates,female,30_34,33846.342
5501,1985,estimates,male,30_34,37106.068
5501,1985,estimates,female,35_39,27360.702
5501,1985,estimates,male,35_39,29073.011
5501,1985,estimates,female,40_44,23701.024
5501,1985,estimates,male,40_44,25102.056
5501,1985,estimates,female,45_49,21242.637
5501,1985,estimates,male,45_49,22215.871
5501,1985,estimates,female,50_54,17962.205
5501,1985,estimates,male,50_54,18925.056
5501,1985,estimates,female,55_59,14493.768
5501,1985,estimates,male,55_59,15675.567
5501,1985,estimates,female,60_64,11258.34
5501,1985,estimates,male,60_64,12175.982
5501,1985,estimates,female,65_69,8186.947
5501,1985,estimates,male,65_69,8690.534
5501,1985,estimates,female,70_74,5455.989
5501,1985,estimates,male,70_74,5619.621
5501,1985,estimates,female,75_79,3197.089
5501,1985,estimates,male,75_79,3218.527
5501,1990,estimates,female,0_4,83804.478
5501,1990,estimates,male,0_4,89236.401
5501,1990,estimates,female,5_9,75671.562
5501,1990,estimates,male,5_9,80823.674
5501,1990,estimates,female,10_14,66261.915
5501,1990,estimates,male,10_14,70759.897
5501,1990,estimates,female,15_19,58307.83
5501,1990,estimates,male,15_19,62510.93
5501,1990,estimates,female,20_24,51659.365
5501,1990,estimates,male,20_24,55391.125
5501,1990,estimates,female,25_29,45560.888
5501,1990,estimates,male,25_29,49174.985
5501,1990,estimates,female,30_34,39092.175
5501,1990,estimates,male,30_34,42606.562
5501,1990,estimates,female,35_39,33204.992
5501,1990,estimates,male,35_39,36364.747
5501,1990,estimates,female,40_44,26744.08
5501,1990,estimates,male,40_44,28325.835
5501,1990,estimates,female,45_49,22982.772
