variant,region,year,dependencyratio2564
estimates,906,1950,129.797
estimates,906,1951,132.887
estimates,906,1952,136.165
estimates,906,1953,138.644
estimates,906,1954,139.902
estimates,906,1955,140.122
estimates,906,1956,142.003
estimates,906,1957,142.377
estimates,906,1958,142.132
estimates,906,1959,142.052
estimates,906,1960,142.427
estimates,906,1961,142.547
estimates,906,1962,143.787
estimates,906,1963,145.608
estimates,906,1964,147.325
estimates,906,1965,148.747
estimates,906,1966,151.781
estimates,906,1967,154.324
estimates,906,1968,156.421
estimates,906,1969,158.135
estimates,906,1970,159.376
estimates,906,1971,160.735
estimates,906,1972,161.207
estimates,906,1973,160.852
estimates,906,1974,159.584
estimates,906,1975,157.364
estimates,906,1976,154.246
estimates,906,1977,150.268
estimates,906,1978,145.901
estimates,906,1979,141.804
estimates,906,1980,138.348
estimates,906,1981,135.173
estimates,906,1982,132.886
estimates,906,1983,131.035
estimates,906,1984,129.109
estimates,906,1985,126.914
estimates,906,1986,125.334
estimates,906,1987,123.587
estimates,906,1988,121.592
estimates,906,1989,119.155
estimates,906,1990,116.149
estimates,906,1991,113.543
estimates,906,1992,109.882
estimates,906,1993,105.737
estimates,906,1994,101.759
estimates,906,1995,98.229
estimates,906,1996,94.263
estimates,906,1997,90.942
estimates,906,1998,88.101
estimates,906,1999,85.544
estimates,906,2000,83.241
estimates,906,2001,81.541
estimates,906,2002,80.194
estimates,906,2003,79.044
estimates,906,2004,77.938
estimates,906,2005,76.78
estimates,906,2006,75.987
estimates,906,2007,75.037
estimates,906,2008,73.934
estimates,906,2009,72.645
estimates,906,2010,71.153
estimates,906,2011,69.483
estimates,906,2012,67.602
estimates,906,2013,65.702
estimates,906,2014,64.011
estimates,906,2015,62.663
medium_variant,906,2015,62.663
medium_variant,906,2016,61.781
medium_variant,906,2017,61.146
medium_variant,906,2018,60.758
medium_variant,906,2019,60.612
medium_variant,906,2020,60.688
medium_variant,906,2021,60.999
medium_variant,906,2022,61.56
medium_variant,906,2023,62.281
medium_variant,906,2024,63.036
medium_variant,906,2025,63.756
medium_variant,906,2026,64.494
medium_variant,906,2027,65.218
medium_variant,906,2028,65.958
medium_variant,906,2029,66.777
medium_variant,906,2030,67.721
medium_variant,906,2031,68.875
medium_variant,906,2032,70.098
medium_variant,906,2033,71.39
medium_variant,906,2034,72.751
medium_variant,906,2035,74.173
medium_variant,906,2036,75.684
medium_variant,906,2037,77.203
medium_variant,906,2038,78.701
medium_variant,906,2039,80.126
medium_variant,906,2040,81.442
medium_variant,906,2041,82.625
medium_variant,906,2042,83.681
medium_variant,906,2043,84.639
medium_variant,906,2044,85.517
medium_variant,906,2045,86.332
medium_variant,906,2046,87.053
medium_variant,906,2047,87.725
medium_variant,906,2048,88.426
medium_variant,906,2049,89.286
medium_variant,906,2050,90.408
medium_variant,906,2051,91.765
medium_variant,906,2052,93.368
medium_variant,906,2053,95.212
medium_variant,906,2054,97.247
medium_variant,906,2055,99.404
medium_variant,906,2056,101.577
medium_variant,906,2057,103.836
medium_variant,906,2058,106.065
medium_variant,906,2059,108.084
medium_variant,906,2060,109.76
medium_variant,906,2061,110.963
medium_variant,906,2062,111.839
medium_variant,906,2063,112.421
medium_variant,906,2064,112.77
medium_variant,906,2065,112.935
medium_variant,906,2066,112.837
medium_variant,906,2067,112.608
medium_variant,906,2068,112.285
medium_variant,906,2069,111.943
medium_variant,906,2070,111.663
medium_variant,906,2071,111.283
medium_variant,906,2072,110.972
medium_variant,906,2073,110.772
medium_variant,906,2074,110.732
medium_variant,906,2075,110.867
medium_variant,906,2076,110.865
medium_variant,906,2077,111.018
medium_variant,906,2078,111.376
medium_variant,906,2079,111.915
medium_variant,906,2080,112.559
medium_variant,906,2081,113.051
medium_variant,906,2082,113.77
medium_variant,906,2083,114.571
medium_variant,906,2084,115.318
medium_variant,906,2085,115.998
medium_variant,906,2086,116.504
medium_variant,906,2087,116.973
medium_variant,906,2088,117.412
medium_variant,906,2089,117.846
medium_variant,906,2090,118.281
medium_variant,906,2091,118.389
medium_variant,906,2092,118.458
medium_variant,906,2093,118.526
medium_variant,906,2094,118.648
medium_variant,906,2095,118.841
medium_variant,906,2096,118.639
medium_variant,906,2097,118.549
medium_variant,906,2098,118.591
medium_variant,906,2099,118.722
medium_variant,906,2100,118.882
high_variant,906,2015,69.4865979150587
low_variant,906,2015,69.4865979150587
constant_fertility,906,2015,69.4865979150587
instant_replacement,906,2015,69.4865979150587
zero_migration,906,2015,69.4865979150587
constant_mortality,906,2015,69.4865979150587
no_change,906,2015,69.4865979150587
high_variant,906,2020,70.9799520025005
low_variant,906,2020,68.0391717665561
constant_fertility,906,2020,69.2020974197401
instant_replacement,906,2020,73.0490995592667
zero_migration,906,2020,69.5189319690183
constant_mortality,906,2020,69.2191295408349
no_change,906,2020,68.9119364719152
high_variant,906,2025,76.1438639287693
low_variant,906,2025,69.0528326569368
constant_fertility,906,2025,71.7567269412936
instant_replacement,906,2025,79.0165622671195
zero_migration,906,2025,72.5988157901397
constant_mortality,906,2025,71.6925434260134
no_change,906,2025,70.8510163779346
high_variant,906,2030,84.9001005496289
low_variant,906,2030,72.7230894219836
constant_fertility,906,2030,77.2500064532408
instant_replacement,906,2030,87.9137930295035
zero_migration,906,2030,78.7853850464215
constant_mortality,906,2030,76.8285338757284
no_change,906,2030,75.264707114834
high_variant,906,2035,97.4107742691358
low_variant,906,2035,79.5580496603004
constant_fertility,906,2035,86.0736514267146
instant_replacement,906,2035,100.469538769887
zero_migration,906,2035,88.4089115143546
constant_mortality,906,2035,84.7540540494092
no_change,906,2035,82.3399183752163
high_variant,906,2040,108.357883348783
low_variant,906,2040,84.1159452191844
constant_fertility,906,2040,92.8024916984626
instant_replacement,906,2040,111.535197761938
zero_migration,906,2040,96.0535644814538
constant_mortality,906,2040,90.0483838512251
no_change,906,2040,86.6666098828756
high_variant,906,2045,110.859717735168
low_variant,906,2045,86.5802351704815
constant_fertility,906,2045,94.740200299256
instant_replacement,906,2045,109.189518927617
zero_migration,906,2045,98.5201441179307
constant_mortality,906,2045,89.9979842409972
