variant,region,year,dependencyratio2564
estimates,941,1950,170.325
estimates,941,1951,171.177
estimates,941,1952,171.686
estimates,941,1953,171.787
estimates,941,1954,171.562
estimates,941,1955,171.144
estimates,941,1956,172.391
estimates,941,1957,173.174
estimates,941,1958,173.657
estimates,941,1959,173.969
estimates,941,1960,174.175
estimates,941,1961,175.691
estimates,941,1962,176.92
estimates,941,1963,177.918
estimates,941,1964,178.723
estimates,941,1965,179.385
estimates,941,1966,181.21
estimates,941,1967,182.703
estimates,941,1968,183.924
estimates,941,1969,184.902
estimates,941,1970,185.644
estimates,941,1971,186.982
estimates,941,1972,187.908
estimates,941,1973,188.504
estimates,941,1974,188.906
estimates,941,1975,189.265
estimates,941,1976,191.179
estimates,941,1977,192.866
estimates,941,1978,194.319
estimates,941,1979,195.473
estimates,941,1980,196.298
estimates,941,1981,198.224
estimates,941,1982,199.602
estimates,941,1983,200.506
estimates,941,1984,201.01
estimates,941,1985,201.177
estimates,941,1986,201.944
estimates,941,1987,202.182
estimates,941,1988,202.009
estimates,941,1989,201.537
estimates,941,1990,200.854
estimates,941,1991,200.441
estimates,941,1992,199.698
estimates,941,1993,198.701
estimates,941,1994,197.521
estimates,941,1995,196.219
estimates,941,1996,196.018
estimates,941,1997,195.602
estimates,941,1998,194.976
estimates,941,1999,194.136
estimates,941,2000,193.103
estimates,941,2001,192.425
estimates,941,2002,191.453
estimates,941,2003,190.231
estimates,941,2004,188.794
estimates,941,2005,187.179
estimates,941,2006,185.838
estimates,941,2007,184.227
estimates,941,2008,182.44
estimates,941,2009,180.6
estimates,941,2010,178.801
estimates,941,2011,177.219
estimates,941,2012,175.571
estimates,941,2013,173.843
estimates,941,2014,172.007
estimates,941,2015,170.067
medium_variant,941,2015,170.067
medium_variant,941,2016,168.313
medium_variant,941,2017,166.447
medium_variant,941,2018,164.485
medium_variant,941,2019,162.443
medium_variant,941,2020,160.343
medium_variant,941,2021,158.516
medium_variant,941,2022,156.567
medium_variant,941,2023,154.546
medium_variant,941,2024,152.506
medium_variant,941,2025,150.48
medium_variant,941,2026,148.662
medium_variant,941,2027,146.825
medium_variant,941,2028,144.984
medium_variant,941,2029,143.149
medium_variant,941,2030,141.337
medium_variant,941,2031,139.765
medium_variant,941,2032,138.177
medium_variant,941,2033,136.588
medium_variant,941,2034,135.013
medium_variant,941,2035,133.465
medium_variant,941,2036,132.126
medium_variant,941,2037,130.779
medium_variant,941,2038,129.43
medium_variant,941,2039,128.08
medium_variant,941,2040,126.734
medium_variant,941,2041,125.562
medium_variant,941,2042,124.361
medium_variant,941,2043,123.153
medium_variant,941,2044,121.963
medium_variant,941,2045,120.808
medium_variant,941,2046,119.833
medium_variant,941,2047,118.855
medium_variant,941,2048,117.88
medium_variant,941,2049,116.909
medium_variant,941,2050,115.946
medium_variant,941,2051,115.13
medium_variant,941,2052,114.297
medium_variant,941,2053,113.454
medium_variant,941,2054,112.609
medium_variant,941,2055,111.769
medium_variant,941,2056,111.061
medium_variant,941,2057,110.331
medium_variant,941,2058,109.593
medium_variant,941,2059,108.858
medium_variant,941,2060,108.138
medium_variant,941,2061,107.546
medium_variant,941,2062,106.942
medium_variant,941,2063,106.335
