variant,region,year,dependencyratio2564
estimates,957,1950,202.779
estimates,957,1951,202.15
estimates,957,1952,202.711
estimates,957,1953,203.013
estimates,957,1954,202.643
estimates,957,1955,201.852
estimates,957,1956,203.572
estimates,957,1957,204.246
estimates,957,1958,204.566
estimates,957,1959,205.269
estimates,957,1960,206.91
estimates,957,1961,207.297
estimates,957,1962,208.465
estimates,957,1963,210.133
estimates,957,1964,211.722
estimates,957,1965,212.93
estimates,957,1966,214.377
estimates,957,1967,215.275
estimates,957,1968,215.866
estimates,957,1969,216.574
estimates,957,1970,217.581
estimates,957,1971,218.148
estimates,957,1972,218.574
estimates,957,1973,218.712
estimates,957,1974,218.402
estimates,957,1975,217.715
estimates,957,1976,214.514
estimates,957,1977,211.202
estimates,957,1978,207.79
estimates,957,1979,204.245
estimates,957,1980,200.708
estimates,957,1981,198.062
estimates,957,1982,194.972
estimates,957,1983,191.718
estimates,957,1984,188.516
estimates,957,1985,185.497
estimates,957,1986,182.293
estimates,957,1987,179.019
estimates,957,1988,175.768
estimates,957,1989,172.499
estimates,957,1990,169.234
estimates,957,1991,165.264
estimates,957,1992,161.13
estimates,957,1993,157.169
estimates,957,1994,153.774
estimates,957,1995,151.172
estimates,957,1996,148.03
estimates,957,1997,145.202
estimates,957,1998,142.682
estimates,957,1999,140.486
estimates,957,2000,138.719
estimates,957,2001,136.984
estimates,957,2002,135.464
estimates,957,2003,133.995
estimates,957,2004,132.402
estimates,957,2005,130.648
estimates,957,2006,128.893
estimates,957,2007,126.802
estimates,957,2008,124.565
estimates,957,2009,122.457
estimates,957,2010,120.726
estimates,957,2011,119.422
estimates,957,2012,118.595
estimates,957,2013,118.016
estimates,957,2014,117.305
estimates,957,2015,116.296
medium_variant,957,2015,116.296
medium_variant,957,2016,115.303
medium_variant,957,2017,113.736
medium_variant,957,2018,111.94
medium_variant,957,2019,110.384
medium_variant,957,2020,109.287
medium_variant,957,2021,107.889
medium_variant,957,2022,107.007
medium_variant,957,2023,106.492
medium_variant,957,2024,106.076
medium_variant,957,2025,105.67
medium_variant,957,2026,105.229
medium_variant,957,2027,104.727
medium_variant,957,2028,104.278
medium_variant,957,2029,104.055
medium_variant,957,2030,104.148
medium_variant,957,2031,104.248
medium_variant,957,2032,104.565
medium_variant,957,2033,105.017
medium_variant,957,2034,105.463
medium_variant,957,2035,105.818
medium_variant,957,2036,105.867
medium_variant,957,2037,105.79
medium_variant,957,2038,105.639
medium_variant,957,2039,105.501
