country,variant,freq,year,lifeexpectancyat80
158,estimates,5yearly,1950,5.2585993
158,estimates,5yearly,1955,5.4536817
158,estimates,5yearly,1960,5.3709859
158,estimates,5yearly,1965,5.3237885
158,estimates,5yearly,1970,6.0376387
158,estimates,5yearly,1975,6.3745479
158,estimates,5yearly,1980,6.5942612
158,estimates,5yearly,1985,6.6677878
158,estimates,5yearly,1990,7.1206929
158,estimates,5yearly,1995,7.5135245
158,estimates,5yearly,2000,8.3052027
158,estimates,5yearly,2005,8.8454555
158,estimates,5yearly,2010,9.2443812
158,medium_variant,5yearly,2015,9.596268
158,medium_variant,5yearly,2020,9.9332577
158,medium_variant,5yearly,2025,10.258976
158,medium_variant,5yearly,2030,10.60998
158,medium_variant,5yearly,2035,10.939211
158,medium_variant,5yearly,2040,11.244507
158,medium_variant,5yearly,2045,11.538998
158,medium_variant,5yearly,2050,11.830325
158,medium_variant,5yearly,2055,12.117215
158,medium_variant,5yearly,2060,12.41661
158,medium_variant,5yearly,2065,12.716473
158,medium_variant,5yearly,2070,13.006786
158,medium_variant,5yearly,2075,13.308384
158,medium_variant,5yearly,2080,13.614058
158,medium_variant,5yearly,2085,13.924944
158,medium_variant,5yearly,2090,14.253834
158,medium_variant,5yearly,2095,14.587898
