country,variant,freq,year,lifeexpectancyat80
732,estimates,5yearly,1950,4.2739554
732,estimates,5yearly,1955,4.3792489
732,estimates,5yearly,1960,4.4768356
732,estimates,5yearly,1965,4.5773449
732,estimates,5yearly,1970,4.6757559
732,estimates,5yearly,1975,4.8862488
732,estimates,5yearly,1980,5.0478057
732,estimates,5yearly,1985,5.2081868
732,estimates,5yearly,1990,5.3045634
732,estimates,5yearly,1995,5.3988488
732,estimates,5yearly,2000,5.4956153
732,estimates,5yearly,2005,5.5864288
732,estimates,5yearly,2010,5.6995443
732,medium_variant,5yearly,2015,5.809274
732,medium_variant,5yearly,2020,5.9470001
732,medium_variant,5yearly,2025,6.1015844
732,medium_variant,5yearly,2030,6.2660925
732,medium_variant,5yearly,2035,6.4506424
732,medium_variant,5yearly,2040,6.6547907
732,medium_variant,5yearly,2045,6.8964988
732,medium_variant,5yearly,2050,7.1555648
732,medium_variant,5yearly,2055,7.4103709
732,medium_variant,5yearly,2060,7.6765775
732,medium_variant,5yearly,2065,7.9423914
732,medium_variant,5yearly,2070,8.2426498
732,medium_variant,5yearly,2075,8.5439644
732,medium_variant,5yearly,2080,8.8511313
732,medium_variant,5yearly,2085,9.1730559
732,medium_variant,5yearly,2090,9.494953
732,medium_variant,5yearly,2095,9.8155774
