country,variant,freq,year,lifeexpectancyat80
196,estimates,5yearly,1950,5.4289845
196,estimates,5yearly,1955,5.5804647
196,estimates,5yearly,1960,5.7444702
196,estimates,5yearly,1965,5.9082793
196,estimates,5yearly,1970,6.0681754
196,estimates,5yearly,1975,6.2431796
196,estimates,5yearly,1980,6.4226805
196,estimates,5yearly,1985,6.6121855
196,estimates,5yearly,1990,6.80757
196,estimates,5yearly,1995,7.0048247
196,estimates,5yearly,2000,7.2072185
196,estimates,5yearly,2005,7.4230099
196,estimates,5yearly,2010,7.8609575
196,medium_variant,5yearly,2015,8.1902415
196,medium_variant,5yearly,2020,8.5375783
196,medium_variant,5yearly,2025,8.9082925
196,medium_variant,5yearly,2030,9.2816885
196,medium_variant,5yearly,2035,9.6649514
196,medium_variant,5yearly,2040,10.023346
196,medium_variant,5yearly,2045,10.36123
196,medium_variant,5yearly,2050,10.68554
196,medium_variant,5yearly,2055,11.028696
196,medium_variant,5yearly,2060,11.362252
196,medium_variant,5yearly,2065,11.688589
196,medium_variant,5yearly,2070,12.017024
196,medium_variant,5yearly,2075,12.351483
196,medium_variant,5yearly,2080,12.696411
196,medium_variant,5yearly,2085,13.044124
196,medium_variant,5yearly,2090,13.411761
196,medium_variant,5yearly,2095,13.784464
