country,variant,freq,year,lifeexpectancyat80
398,estimates,5yearly,1950,6.141574
398,estimates,5yearly,1955,6.4123862
398,estimates,5yearly,1960,6.6916456
398,estimates,5yearly,1965,6.9878988
398,estimates,5yearly,1970,7.120435
398,estimates,5yearly,1975,7.1599112
398,estimates,5yearly,1980,7.3494
398,estimates,5yearly,1985,7.5374553
398,estimates,5yearly,1990,6.82827
398,estimates,5yearly,1995,6.1441068
398,estimates,5yearly,2000,6.1852318
398,estimates,5yearly,2005,5.7716224
398,estimates,5yearly,2010,5.9026928
398,medium_variant,5yearly,2015,6.037233
398,medium_variant,5yearly,2020,6.2812467
398,medium_variant,5yearly,2025,6.5268567
398,medium_variant,5yearly,2030,6.7649954
398,medium_variant,5yearly,2035,6.9978031
398,medium_variant,5yearly,2040,7.2255781
398,medium_variant,5yearly,2045,7.4656902
398,medium_variant,5yearly,2050,7.7221751
398,medium_variant,5yearly,2055,7.9707275
398,medium_variant,5yearly,2060,8.2136377
398,medium_variant,5yearly,2065,8.4698954
398,medium_variant,5yearly,2070,8.7153849
398,medium_variant,5yearly,2075,8.9704317
398,medium_variant,5yearly,2080,9.2187473
398,medium_variant,5yearly,2085,9.4794278
398,medium_variant,5yearly,2090,9.7496892
398,medium_variant,5yearly,2095,10.015171
398,estimates,5yearly,Regi,Kazakhstan
398,medium_variant,5yearly,Regi,Kazakhstan
