country,variant,freq,year,lifeexpectancyat80
214,estimates,5yearly,1950,5.2410965
214,estimates,5yearly,1955,5.4707058
214,estimates,5yearly,1960,5.6820163
214,estimates,5yearly,1965,5.8738949
214,estimates,5yearly,1970,5.8085596
214,estimates,5yearly,1975,5.584411
214,estimates,5yearly,1980,6.1484191
214,estimates,5yearly,1985,7.8764965
214,estimates,5yearly,1990,9.6202552
214,estimates,5yearly,1995,9.6861509
214,estimates,5yearly,2000,9.7203735
214,estimates,5yearly,2005,9.8126778
214,estimates,5yearly,2010,9.8989042
214,medium_variant,5yearly,2015,10.140386
214,medium_variant,5yearly,2020,10.241923
214,medium_variant,5yearly,2025,10.347228
214,medium_variant,5yearly,2030,10.455182
214,medium_variant,5yearly,2035,10.587772
214,medium_variant,5yearly,2040,10.723715
214,medium_variant,5yearly,2045,10.86379
214,medium_variant,5yearly,2050,11.017547
214,medium_variant,5yearly,2055,11.181523
214,medium_variant,5yearly,2060,11.361027
214,medium_variant,5yearly,2065,11.540501
214,medium_variant,5yearly,2070,11.728675
214,medium_variant,5yearly,2075,11.91387
214,medium_variant,5yearly,2080,12.089508
214,medium_variant,5yearly,2085,12.260742
214,medium_variant,5yearly,2090,12.435705
214,medium_variant,5yearly,2095,12.617868
214,estimates,5yearly,Regi,Dominican Republic
214,medium_variant,5yearly,Regi,Dominican Republic
