country,variant,freq,year,lifeexpectancyat80
418,estimates,5yearly,1950,4.3596073
418,estimates,5yearly,1955,4.5329764
418,estimates,5yearly,1960,4.6859455
418,estimates,5yearly,1965,4.7961849
418,estimates,5yearly,1970,4.884534
418,estimates,5yearly,1975,4.9500332
418,estimates,5yearly,1980,5.0107875
418,estimates,5yearly,1985,5.1026258
418,estimates,5yearly,1990,5.193744
418,estimates,5yearly,1995,5.2928066
418,estimates,5yearly,2000,5.3988153
418,estimates,5yearly,2005,5.5050797
418,estimates,5yearly,2010,5.5901608
418,medium_variant,5yearly,2015,5.6658175
418,medium_variant,5yearly,2020,5.7554989
418,medium_variant,5yearly,2025,5.866193
418,medium_variant,5yearly,2030,6.0074276
418,medium_variant,5yearly,2035,6.1681044
418,medium_variant,5yearly,2040,6.3515011
418,medium_variant,5yearly,2045,6.5533319
418,medium_variant,5yearly,2050,6.7636476
418,medium_variant,5yearly,2055,7.0025585
418,medium_variant,5yearly,2060,7.2391686
418,medium_variant,5yearly,2065,7.4761275
418,medium_variant,5yearly,2070,7.7257656
418,medium_variant,5yearly,2075,7.9805006
418,medium_variant,5yearly,2080,8.2401122
418,medium_variant,5yearly,2085,8.5246078
418,medium_variant,5yearly,2090,8.8147661
418,medium_variant,5yearly,2095,9.1106794
418,estimates,5yearly,Regi,Lao People's Democratic Republic
418,medium_variant,5yearly,Regi,Lao People's Democratic Republic
