country,variant,freq,year,lifeexpectancyat80
854,estimates,5yearly,1950,3.0268677
854,estimates,5yearly,1955,3.2270671
854,estimates,5yearly,1960,3.4166069
854,estimates,5yearly,1965,3.5897609
854,estimates,5yearly,1970,3.7749778
854,estimates,5yearly,1975,4.0157167
854,estimates,5yearly,1980,4.3813703
854,estimates,5yearly,1985,4.3885498
854,estimates,5yearly,1990,4.3185526
854,estimates,5yearly,1995,4.2971942
854,estimates,5yearly,2000,4.3624735
854,estimates,5yearly,2005,4.4907715
854,estimates,5yearly,2010,4.6104401
854,medium_variant,5yearly,2015,4.6898429
854,medium_variant,5yearly,2020,4.8053948
854,medium_variant,5yearly,2025,4.9064894
854,medium_variant,5yearly,2030,5.0077925
854,medium_variant,5yearly,2035,5.1147489
854,medium_variant,5yearly,2040,5.2193776
854,medium_variant,5yearly,2045,5.3494452
854,medium_variant,5yearly,2050,5.478713
854,medium_variant,5yearly,2055,5.6128676
854,medium_variant,5yearly,2060,5.7509066
854,medium_variant,5yearly,2065,5.9164686
854,medium_variant,5yearly,2070,6.1240053
854,medium_variant,5yearly,2075,6.3368084
854,medium_variant,5yearly,2080,6.553068
854,medium_variant,5yearly,2085,6.7801861
854,medium_variant,5yearly,2090,7.0170981
854,medium_variant,5yearly,2095,7.2603755
