country,variant,freq,year,lifeexpectancyat80
226,estimates,5yearly,1950,4.0355867
226,estimates,5yearly,1955,4.176271
226,estimates,5yearly,1960,4.3076943
226,estimates,5yearly,1965,4.4389452
226,estimates,5yearly,1970,4.5689016
226,estimates,5yearly,1975,4.6938291
226,estimates,5yearly,1980,4.9882582
226,estimates,5yearly,1985,5.1036364
226,estimates,5yearly,1990,5.2254533
226,estimates,5yearly,1995,5.3677906
226,estimates,5yearly,2000,5.5206056
226,estimates,5yearly,2005,5.6816487
226,estimates,5yearly,2010,5.8406007
226,medium_variant,5yearly,2015,5.9569609
226,medium_variant,5yearly,2020,6.0788624
226,medium_variant,5yearly,2025,6.1999892
226,medium_variant,5yearly,2030,6.3157236
226,medium_variant,5yearly,2035,6.4342398
226,medium_variant,5yearly,2040,6.574665
226,medium_variant,5yearly,2045,6.7652756
226,medium_variant,5yearly,2050,6.9897347
226,medium_variant,5yearly,2055,7.2741232
226,medium_variant,5yearly,2060,7.5486366
226,medium_variant,5yearly,2065,7.8281543
226,medium_variant,5yearly,2070,8.1073264
226,medium_variant,5yearly,2075,8.3883332
226,medium_variant,5yearly,2080,8.7177335
226,medium_variant,5yearly,2085,9.0633612
226,medium_variant,5yearly,2090,9.4041275
226,medium_variant,5yearly,2095,9.7339019
