country,variant,freq,year,lifeexpectancyat80
498,estimates,5yearly,1950,4.9767839
498,estimates,5yearly,1955,5.091355
498,estimates,5yearly,1960,5.1790589
498,estimates,5yearly,1965,5.6003783
498,estimates,5yearly,1970,5.738905
498,estimates,5yearly,1975,5.7409194
498,estimates,5yearly,1980,5.5487029
498,estimates,5yearly,1985,6.0074652
498,estimates,5yearly,1990,5.9472296
498,estimates,5yearly,1995,5.8733746
498,estimates,5yearly,2000,5.9392547
498,estimates,5yearly,2005,5.962243
498,estimates,5yearly,2010,6.1061287
498,medium_variant,5yearly,2015,6.3107011
498,medium_variant,5yearly,2020,6.5477917
498,medium_variant,5yearly,2025,6.7527338
498,medium_variant,5yearly,2030,6.9627505
498,medium_variant,5yearly,2035,7.1782218
498,medium_variant,5yearly,2040,7.3894483
498,medium_variant,5yearly,2045,7.5974221
498,medium_variant,5yearly,2050,7.8126483
498,medium_variant,5yearly,2055,8.0302384
498,medium_variant,5yearly,2060,8.2445994
498,medium_variant,5yearly,2065,8.4680072
498,medium_variant,5yearly,2070,8.6989775
498,medium_variant,5yearly,2075,8.9556035
498,medium_variant,5yearly,2080,9.2158539
498,medium_variant,5yearly,2085,9.4776492
498,medium_variant,5yearly,2090,9.7539152
498,medium_variant,5yearly,2095,10.021187
498,estimates,5yearly,Regi,Republic of Moldova
498,medium_variant,5yearly,Regi,Republic of Moldova
