country,variant,freq,year,lifeexpectancyat80
450,estimates,5yearly,1950,4.2469998
450,estimates,5yearly,1955,4.355629
450,estimates,5yearly,1960,4.4780512
450,estimates,5yearly,1965,4.6046042
450,estimates,5yearly,1970,4.7485041
450,estimates,5yearly,1975,4.9230861
450,estimates,5yearly,1980,5.2539431
450,estimates,5yearly,1985,5.2628743
450,estimates,5yearly,1990,5.436646
450,estimates,5yearly,1995,5.6704861
450,estimates,5yearly,2000,5.8003269
450,estimates,5yearly,2005,5.9955515
450,estimates,5yearly,2010,6.0911456
450,medium_variant,5yearly,2015,6.1872144
450,medium_variant,5yearly,2020,6.2844252
450,medium_variant,5yearly,2025,6.4235803
450,medium_variant,5yearly,2030,6.5542437
450,medium_variant,5yearly,2035,6.6854303
450,medium_variant,5yearly,2040,6.9011027
450,medium_variant,5yearly,2045,7.1171605
450,medium_variant,5yearly,2050,7.3193548
450,medium_variant,5yearly,2055,7.5314043
450,medium_variant,5yearly,2060,7.74828
450,medium_variant,5yearly,2065,7.9618123
450,medium_variant,5yearly,2070,8.2028414
450,medium_variant,5yearly,2075,8.445846
450,medium_variant,5yearly,2080,8.6922957
450,medium_variant,5yearly,2085,8.9480326
450,medium_variant,5yearly,2090,9.2084507
450,medium_variant,5yearly,2095,9.4972323
