country,variant,freq,year,lifeexpectancyat80
360,estimates,5yearly,1950,4.3223766
360,estimates,5yearly,1955,4.4254015
360,estimates,5yearly,1960,4.5290261
360,estimates,5yearly,1965,4.6330227
360,estimates,5yearly,1970,4.7481442
360,estimates,5yearly,1975,4.814935
360,estimates,5yearly,1980,4.8854771
360,estimates,5yearly,1985,4.9594825
360,estimates,5yearly,1990,5.0614776
360,estimates,5yearly,1995,5.1914875
360,estimates,5yearly,2000,5.3236483
360,estimates,5yearly,2005,5.4572241
360,estimates,5yearly,2010,5.5536053
360,medium_variant,5yearly,2015,5.6583668
360,medium_variant,5yearly,2020,5.7801136
360,medium_variant,5yearly,2025,5.8997088
360,medium_variant,5yearly,2030,6.0153793
360,medium_variant,5yearly,2035,6.1395236
360,medium_variant,5yearly,2040,6.3453021
360,medium_variant,5yearly,2045,6.5489111
360,medium_variant,5yearly,2050,6.7551079
360,medium_variant,5yearly,2055,6.9601366
360,medium_variant,5yearly,2060,7.1721255
360,medium_variant,5yearly,2065,7.3902165
360,medium_variant,5yearly,2070,7.611541
360,medium_variant,5yearly,2075,7.8453342
360,medium_variant,5yearly,2080,8.0892729
360,medium_variant,5yearly,2085,8.3532745
360,medium_variant,5yearly,2090,8.6194335
360,medium_variant,5yearly,2095,8.8952869
