country,variant,freq,year,lifeexpectancyat80
68,estimates,5yearly,1950,3.7782898
68,estimates,5yearly,1955,3.7615253
68,estimates,5yearly,1960,3.7083829
68,estimates,5yearly,1965,3.6051477
68,estimates,5yearly,1970,3.5036209
68,estimates,5yearly,1975,3.7245322
68,estimates,5yearly,1980,4.1732267
68,estimates,5yearly,1985,4.7091957
68,estimates,5yearly,1990,5.3503612
68,estimates,5yearly,1995,6.1138639
68,estimates,5yearly,2000,7.0127441
68,estimates,5yearly,2005,8.0520478
68,estimates,5yearly,2010,9.1236951
68,medium_variant,5yearly,2015,9.2768849
68,medium_variant,5yearly,2020,9.2900128
68,medium_variant,5yearly,2025,9.3725216
68,medium_variant,5yearly,2030,9.4964936
68,medium_variant,5yearly,2035,9.614032
68,medium_variant,5yearly,2040,9.7344489
68,medium_variant,5yearly,2045,9.8563153
68,medium_variant,5yearly,2050,9.9936881
68,medium_variant,5yearly,2055,10.141277
68,medium_variant,5yearly,2060,10.289991
68,medium_variant,5yearly,2065,10.447442
68,medium_variant,5yearly,2070,10.622319
68,medium_variant,5yearly,2075,10.797267
68,medium_variant,5yearly,2080,10.984337
68,medium_variant,5yearly,2085,11.173382
68,medium_variant,5yearly,2090,11.358267
68,medium_variant,5yearly,2095,11.541914
