country,variant,freq,year,lifeexpectancyat80
96,estimates,5yearly,1950,5.0878206
96,estimates,5yearly,1955,5.2995542
96,estimates,5yearly,1960,5.3576975
96,estimates,5yearly,1965,5.5291124
96,estimates,5yearly,1970,5.715073
96,estimates,5yearly,1975,5.8807754
96,estimates,5yearly,1980,6.055666
96,estimates,5yearly,1985,6.2351872
96,estimates,5yearly,1990,6.4330104
96,estimates,5yearly,1995,6.6341764
96,estimates,5yearly,2000,6.8126749
96,estimates,5yearly,2005,6.9972602
96,estimates,5yearly,2010,7.0176302
96,medium_variant,5yearly,2015,7.3015474
96,medium_variant,5yearly,2020,7.5916298
96,medium_variant,5yearly,2025,7.8937718
96,medium_variant,5yearly,2030,8.2000246
96,medium_variant,5yearly,2035,8.5012603
96,medium_variant,5yearly,2040,8.8105514
96,medium_variant,5yearly,2045,9.1454111
96,medium_variant,5yearly,2050,9.4960606
96,medium_variant,5yearly,2055,9.8432035
96,medium_variant,5yearly,2060,10.191316
96,medium_variant,5yearly,2065,10.522142
96,medium_variant,5yearly,2070,10.847032
96,medium_variant,5yearly,2075,11.167602
96,medium_variant,5yearly,2080,11.483163
96,medium_variant,5yearly,2085,11.798639
96,medium_variant,5yearly,2090,12.116089
96,medium_variant,5yearly,2095,12.441846
96,estimates,5yearly,Regi,Brunei Darussalam
96,medium_variant,5yearly,Regi,Brunei Darussalam
