country,variant,freq,year,lifeexpectancyat80
270,estimates,5yearly,1950,2.9253546
270,estimates,5yearly,1955,3.0286061
270,estimates,5yearly,1960,3.128403
270,estimates,5yearly,1965,3.2695243
270,estimates,5yearly,1970,3.6286004
270,estimates,5yearly,1975,3.9378115
270,estimates,5yearly,1980,4.1720197
270,estimates,5yearly,1985,4.3358489
270,estimates,5yearly,1990,4.3565382
270,estimates,5yearly,1995,4.4130215
270,estimates,5yearly,2000,4.4735783
270,estimates,5yearly,2005,4.5415457
270,estimates,5yearly,2010,4.6079909
270,medium_variant,5yearly,2015,4.6522694
270,medium_variant,5yearly,2020,4.7306136
270,medium_variant,5yearly,2025,4.7999766
270,medium_variant,5yearly,2030,4.8727305
270,medium_variant,5yearly,2035,4.9522813
270,medium_variant,5yearly,2040,5.0332093
270,medium_variant,5yearly,2045,5.1120071
270,medium_variant,5yearly,2050,5.1881207
270,medium_variant,5yearly,2055,5.2669876
270,medium_variant,5yearly,2060,5.3610339
270,medium_variant,5yearly,2065,5.4546004
270,medium_variant,5yearly,2070,5.5512313
270,medium_variant,5yearly,2075,5.650691
270,medium_variant,5yearly,2080,5.7597909
270,medium_variant,5yearly,2085,5.8754619
270,medium_variant,5yearly,2090,5.9997023
270,medium_variant,5yearly,2095,6.127279
270,estimates,5yearly,Regi,Gambia
270,medium_variant,5yearly,Regi,Gambia
