country,variant,freq,year,lifeexpectancyat80
191,estimates,5yearly,1950,4.978468
191,estimates,5yearly,1955,5.1266351
191,estimates,5yearly,1960,5.0849535
191,estimates,5yearly,1965,5.4300293
191,estimates,5yearly,1970,5.8262634
191,estimates,5yearly,1975,5.8953702
191,estimates,5yearly,1980,5.9570741
191,estimates,5yearly,1985,6.2037583
191,estimates,5yearly,1990,6.4333748
191,estimates,5yearly,1995,6.7883063
191,estimates,5yearly,2000,6.9079817
191,estimates,5yearly,2005,7.354782
191,estimates,5yearly,2010,7.6562129
191,medium_variant,5yearly,2015,7.9515313
191,medium_variant,5yearly,2020,8.2472728
191,medium_variant,5yearly,2025,8.5395789
191,medium_variant,5yearly,2030,8.8320563
191,medium_variant,5yearly,2035,9.1339551
191,medium_variant,5yearly,2040,9.4489682
191,medium_variant,5yearly,2045,9.7800976
191,medium_variant,5yearly,2050,10.099102
191,medium_variant,5yearly,2055,10.393603
191,medium_variant,5yearly,2060,10.682629
191,medium_variant,5yearly,2065,10.96239
191,medium_variant,5yearly,2070,11.245133
191,medium_variant,5yearly,2075,11.533324
191,medium_variant,5yearly,2080,11.825638
191,medium_variant,5yearly,2085,12.12636
191,medium_variant,5yearly,2090,12.431517
191,medium_variant,5yearly,2095,12.742084
191,estimates,5yearly,Regi,Croatia
191,medium_variant,5yearly,Regi,Croatia
