country,variant,freq,year,lifeexpectancyat80
268,estimates,5yearly,1950,4.8670575
268,estimates,5yearly,1955,5.0974291
268,estimates,5yearly,1960,5.3561494
268,estimates,5yearly,1965,5.7703652
268,estimates,5yearly,1970,6.0525029
268,estimates,5yearly,1975,6.5003882
268,estimates,5yearly,1980,6.4400939
268,estimates,5yearly,1985,6.6719436
268,estimates,5yearly,1990,6.6350947
268,estimates,5yearly,1995,6.696752
268,estimates,5yearly,2000,6.9481448
268,estimates,5yearly,2005,6.5656597
268,estimates,5yearly,2010,6.2429002
268,medium_variant,5yearly,2015,6.4513838
268,medium_variant,5yearly,2020,6.6941211
268,medium_variant,5yearly,2025,6.9360169
268,medium_variant,5yearly,2030,7.174724
268,medium_variant,5yearly,2035,7.44044
268,medium_variant,5yearly,2040,7.7078691
268,medium_variant,5yearly,2045,7.9719707
268,medium_variant,5yearly,2050,8.2302745
268,medium_variant,5yearly,2055,8.4984666
268,medium_variant,5yearly,2060,8.777682
268,medium_variant,5yearly,2065,9.0648937
268,medium_variant,5yearly,2070,9.3439826
268,medium_variant,5yearly,2075,9.6252753
268,medium_variant,5yearly,2080,9.903218
268,medium_variant,5yearly,2085,10.173944
268,medium_variant,5yearly,2090,10.459841
268,medium_variant,5yearly,2095,10.743243
268,estimates,5yearly,Regi,Georgia
268,medium_variant,5yearly,Regi,Georgia
