country,variant,freq,year,lifeexpectancyat80
690,estimates,5yearly,1950,5.1244592
690,estimates,5yearly,1955,5.3081331
690,estimates,5yearly,1960,6.7169341
690,estimates,5yearly,1965,6.8191548
690,estimates,5yearly,1970,6.9185891
690,estimates,5yearly,1975,7.0333503
690,estimates,5yearly,1980,7.0924154
690,estimates,5yearly,1985,7.1849467
690,estimates,5yearly,1990,7.1333527
690,estimates,5yearly,1995,7.2397482
690,estimates,5yearly,2000,7.4884431
690,estimates,5yearly,2005,7.6194737
690,estimates,5yearly,2010,7.8236126
690,medium_variant,5yearly,2015,8.0305708
690,medium_variant,5yearly,2020,8.2165473
690,medium_variant,5yearly,2025,8.4178078
690,medium_variant,5yearly,2030,8.6281663
690,medium_variant,5yearly,2035,8.8487103
690,medium_variant,5yearly,2040,9.0876313
690,medium_variant,5yearly,2045,9.3209577
690,medium_variant,5yearly,2050,9.5521398
690,medium_variant,5yearly,2055,9.779564
690,medium_variant,5yearly,2060,10.011045
690,medium_variant,5yearly,2065,10.231979
690,medium_variant,5yearly,2070,10.452129
690,medium_variant,5yearly,2075,10.677867
690,medium_variant,5yearly,2080,10.904175
690,medium_variant,5yearly,2085,11.133357
690,medium_variant,5yearly,2090,11.35447
690,medium_variant,5yearly,2095,11.570528
