country,variant,freq,year,lifeexpectancyat80
328,estimates,5yearly,1950,5.4759582
328,estimates,5yearly,1955,5.4727961
328,estimates,5yearly,1960,5.4668713
328,estimates,5yearly,1965,5.4543597
328,estimates,5yearly,1970,5.3426747
328,estimates,5yearly,1975,5.316023
328,estimates,5yearly,1980,5.2891102
328,estimates,5yearly,1985,5.3122834
328,estimates,5yearly,1990,5.3306418
328,estimates,5yearly,1995,5.3560444
328,estimates,5yearly,2000,5.3745091
328,estimates,5yearly,2005,5.3958589
328,estimates,5yearly,2010,5.4162031
328,medium_variant,5yearly,2015,5.4502582
328,medium_variant,5yearly,2020,5.5105161
328,medium_variant,5yearly,2025,5.5886725
328,medium_variant,5yearly,2030,5.674217
328,medium_variant,5yearly,2035,5.7545291
328,medium_variant,5yearly,2040,5.8393066
328,medium_variant,5yearly,2045,5.9306602
328,medium_variant,5yearly,2050,6.026139
328,medium_variant,5yearly,2055,6.1347983
328,medium_variant,5yearly,2060,6.2523863
328,medium_variant,5yearly,2065,6.4058043
328,medium_variant,5yearly,2070,6.5484785
328,medium_variant,5yearly,2075,6.7114671
328,medium_variant,5yearly,2080,6.8894713
328,medium_variant,5yearly,2085,7.0794083
328,medium_variant,5yearly,2090,7.2805108
328,medium_variant,5yearly,2095,7.4901694
