country,variant,freq,year,mortality15to50per1000aliveat15
638,estimates,5yearly,1950,239.881741427407
638,estimates,5yearly,1955,216.922104792902
638,estimates,5yearly,1960,189.300279399765
638,estimates,5yearly,1965,164.759889202373
638,estimates,5yearly,1970,143.281167732002
638,estimates,5yearly,1975,124.824399931131
638,estimates,5yearly,1980,108.631818149924
638,estimates,5yearly,1985,94.7274917891386
638,estimates,5yearly,1990,82.7482650555934
638,estimates,5yearly,1995,72.129260357325
638,estimates,5yearly,2000,62.7420646777027
638,estimates,5yearly,2005,54.4023831218597
638,estimates,5yearly,2010,47.0024010389114
638,medium_variant,5yearly,2015,42.3292990588043
638,medium_variant,5yearly,2020,37.1126170659926
638,medium_variant,5yearly,2025,32.6866276811653
638,medium_variant,5yearly,2030,29.4967226822712
638,medium_variant,5yearly,2035,26.9316277760461
638,medium_variant,5yearly,2040,24.5848148528822
638,medium_variant,5yearly,2045,22.3358837276815
638,medium_variant,5yearly,2050,20.2010031388618
638,medium_variant,5yearly,2055,18.263475929003
638,medium_variant,5yearly,2060,16.4976018715627
638,medium_variant,5yearly,2065,14.9120772364592
638,medium_variant,5yearly,2070,13.4516981831392
638,medium_variant,5yearly,2075,12.0841868806195
638,medium_variant,5yearly,2080,10.8472924461076
638,medium_variant,5yearly,2085,9.69171480341646
638,medium_variant,5yearly,2090,8.62099614030476
638,medium_variant,5yearly,2095,7.64949194582354
638,estimates,5yearly,Regi,Réunion
638,medium_variant,5yearly,Regi,Réunion
