country,variant,freq,year,mortality15to50per1000aliveat15
604,estimates,5yearly,1950,239.250214374665
604,estimates,5yearly,1955,219.23898697528
604,estimates,5yearly,1960,196.130832427682
604,estimates,5yearly,1965,177.517227055628
604,estimates,5yearly,1970,147.291234131287
604,estimates,5yearly,1975,126.075817340388
604,estimates,5yearly,1980,112.940390017809
604,estimates,5yearly,1985,101.171043983253
604,estimates,5yearly,1990,91.5239468483873
604,estimates,5yearly,1995,83.8501575928278
604,estimates,5yearly,2000,77.0124148171583
604,estimates,5yearly,2005,70.516802121853
604,estimates,5yearly,2010,65.4783115595311
604,medium_variant,5yearly,2015,61.599412083274
604,medium_variant,5yearly,2020,57.0425602240864
604,medium_variant,5yearly,2025,52.5330791354199
604,medium_variant,5yearly,2030,47.6748854296553
604,medium_variant,5yearly,2035,43.0916854799003
604,medium_variant,5yearly,2040,38.877956956838
604,medium_variant,5yearly,2045,34.9118370422559
604,medium_variant,5yearly,2050,31.34828329872
604,medium_variant,5yearly,2055,28.0512299023125
604,medium_variant,5yearly,2060,25.2476860395117
604,medium_variant,5yearly,2065,22.7766044921832
604,medium_variant,5yearly,2070,20.5924449822478
604,medium_variant,5yearly,2075,18.6887515074567
604,medium_variant,5yearly,2080,16.9674792987932
604,medium_variant,5yearly,2085,15.4160680410588
604,medium_variant,5yearly,2090,13.9462400326203
604,medium_variant,5yearly,2095,12.6000648554235
604,estimates,5yearly,Regi,Peru
604,medium_variant,5yearly,Regi,Peru
