country,variant,freq,year,mortality15to50per1000aliveat15
48,estimates,5yearly,1950,261.24649104234
48,estimates,5yearly,1955,190.532585198295
48,estimates,5yearly,1960,140.04605248088
48,estimates,5yearly,1965,104.327060806587
48,estimates,5yearly,1970,80.0210862540014
48,estimates,5yearly,1975,64.0878974639982
48,estimates,5yearly,1980,52.9872393916456
48,estimates,5yearly,1985,45.9906606091113
48,estimates,5yearly,1990,41.5778256285606
48,estimates,5yearly,1995,37.9363086846881
48,estimates,5yearly,2000,34.3579953205444
48,estimates,5yearly,2005,30.4657587145057
48,estimates,5yearly,2010,28.4618510902712
48,medium_variant,5yearly,2015,26.6182528283115
48,medium_variant,5yearly,2020,24.9696400822613
48,medium_variant,5yearly,2025,23.3404921458876
48,medium_variant,5yearly,2030,21.6619213572871
48,medium_variant,5yearly,2035,19.987755457382
48,medium_variant,5yearly,2040,18.499158705917
48,medium_variant,5yearly,2045,17.1790850187938
48,medium_variant,5yearly,2050,15.915104174243
48,medium_variant,5yearly,2055,14.6821684725454
48,medium_variant,5yearly,2060,13.5623705945288
48,medium_variant,5yearly,2065,12.5341630199144
48,medium_variant,5yearly,2070,11.6332291267228
48,medium_variant,5yearly,2075,10.9026683976748
48,medium_variant,5yearly,2080,10.2532679222184
48,medium_variant,5yearly,2085,9.64577840570957
48,medium_variant,5yearly,2090,9.07738657178425
48,medium_variant,5yearly,2095,8.52328281083548
