country,variant,freq,year,mortality15to50per1000aliveat15
40,estimates,5yearly,1950,83.8843981145538
40,estimates,5yearly,1955,78.4912932753724
40,estimates,5yearly,1960,69.4601500479934
40,estimates,5yearly,1965,70.2466520954272
40,estimates,5yearly,1970,71.061063889691
40,estimates,5yearly,1975,68.3994611001689
40,estimates,5yearly,1980,64.0502137347493
40,estimates,5yearly,1985,54.5968591171286
40,estimates,5yearly,1990,51.0432680940756
40,estimates,5yearly,1995,43.7337090117512
40,estimates,5yearly,2000,37.3768411974188
40,estimates,5yearly,2005,31.3369005639087
40,estimates,5yearly,2010,27.3795773329678
40,medium_variant,5yearly,2015,25.9522054034591
40,medium_variant,5yearly,2020,23.2304545249176
40,medium_variant,5yearly,2025,20.8127589264883
40,medium_variant,5yearly,2030,18.9735239083182
40,medium_variant,5yearly,2035,17.3773955852005
40,medium_variant,5yearly,2040,15.9279391303797
40,medium_variant,5yearly,2045,14.5893809334434
40,medium_variant,5yearly,2050,13.3547475749972
40,medium_variant,5yearly,2055,12.2143978016279
40,medium_variant,5yearly,2060,11.1182536025605
40,medium_variant,5yearly,2065,10.1060173905395
40,medium_variant,5yearly,2070,9.17825237849767
40,medium_variant,5yearly,2075,8.27305413396573
40,medium_variant,5yearly,2080,7.44287943492683
40,medium_variant,5yearly,2085,6.65560650296149
40,medium_variant,5yearly,2090,5.92063009583566
40,medium_variant,5yearly,2095,5.25209622533085
40,estimates,5yearly,Regi,Austria
40,medium_variant,5yearly,Regi,Austria
