country,variant,freq,year,mortality15to50per1000aliveat15
784,estimates,5yearly,1950,240.871710031411
784,estimates,5yearly,1955,192.325686886496
784,estimates,5yearly,1960,156.778939808314
784,estimates,5yearly,1965,128.449579038846
784,estimates,5yearly,1970,105.728280004581
784,estimates,5yearly,1975,86.858783620696
784,estimates,5yearly,1980,71.3549654244353
784,estimates,5yearly,1985,59.5763952839812
784,estimates,5yearly,1990,50.6816635871459
784,estimates,5yearly,1995,43.6367762778166
784,estimates,5yearly,2000,38.1751764410218
784,estimates,5yearly,2005,33.8053873541733
784,estimates,5yearly,2010,30.8175405726148
784,medium_variant,5yearly,2015,28.2136646138015
784,medium_variant,5yearly,2020,25.7208785231045
784,medium_variant,5yearly,2025,23.4284217948237
784,medium_variant,5yearly,2030,21.4698974176372
784,medium_variant,5yearly,2035,19.6239313470029
784,medium_variant,5yearly,2040,17.9699668331765
784,medium_variant,5yearly,2045,16.3965307175058
784,medium_variant,5yearly,2050,14.9524193841908
784,medium_variant,5yearly,2055,13.6554371406424
784,medium_variant,5yearly,2060,12.4861067817985
784,medium_variant,5yearly,2065,11.5077891084162
784,medium_variant,5yearly,2070,10.6963365713663
784,medium_variant,5yearly,2075,9.94809440063582
784,medium_variant,5yearly,2080,9.27448780434259
784,medium_variant,5yearly,2085,8.62095713125177
784,medium_variant,5yearly,2090,7.98262152002749
784,medium_variant,5yearly,2095,7.38086297098939
784,estimates,5yearly,Regi,United Arab Emirates
784,medium_variant,5yearly,Regi,United Arab Emirates
