country,variant,freq,year,mortality15to50per1000aliveat15
531,estimates,5yearly,1950,161.591576585005
531,estimates,5yearly,1955,131.025021740958
531,estimates,5yearly,1960,114.298205457018
531,estimates,5yearly,1965,101.905451663207
531,estimates,5yearly,1970,88.072282520933
531,estimates,5yearly,1975,74.2246565784852
531,estimates,5yearly,1980,67.2609647185196
531,estimates,5yearly,1985,63.6410940375818
531,estimates,5yearly,1990,62.7470086042073
531,estimates,5yearly,1995,64.009099413608
531,estimates,5yearly,2000,63.0836617561018
531,estimates,5yearly,2005,56.712408971954
531,estimates,5yearly,2010,50.2554870094426
531,medium_variant,5yearly,2015,47.0739378311849
531,medium_variant,5yearly,2020,43.2674794792686
531,medium_variant,5yearly,2025,39.4737368306861
531,medium_variant,5yearly,2030,35.8109584664831
531,medium_variant,5yearly,2035,32.2540062995493
531,medium_variant,5yearly,2040,29.0359959775264
531,medium_variant,5yearly,2045,26.1686557668114
531,medium_variant,5yearly,2050,23.709543856681
531,medium_variant,5yearly,2055,21.5732168669972
531,medium_variant,5yearly,2060,19.6925156541318
531,medium_variant,5yearly,2065,17.9707846865519
531,medium_variant,5yearly,2070,16.4010093080242
531,medium_variant,5yearly,2075,14.9969303004851
531,medium_variant,5yearly,2080,13.6730278669005
531,medium_variant,5yearly,2085,12.4154220478311
531,medium_variant,5yearly,2090,11.2921580282295
531,medium_variant,5yearly,2095,10.2340780174329
531,estimates,5yearly,Regi,Curaçao
531,medium_variant,5yearly,Regi,Curaçao
