country,variant,freq,year,mortality15to50per1000aliveat15
270,estimates,5yearly,1950,418.70278022986
270,estimates,5yearly,1955,404.235872368675
270,estimates,5yearly,1960,390.187691427684
270,estimates,5yearly,1965,371.583949322092
270,estimates,5yearly,1970,320.672714697968
270,estimates,5yearly,1975,274.71543273536
270,estimates,5yearly,1980,235.156233403266
270,estimates,5yearly,1985,206.571226717608
270,estimates,5yearly,1990,203.073185962575
270,estimates,5yearly,1995,194.349190591177
270,estimates,5yearly,2000,183.947163129649
270,estimates,5yearly,2005,173.047737910367
270,estimates,5yearly,2010,163.186917286222
270,medium_variant,5yearly,2015,152.024646331133
270,medium_variant,5yearly,2020,142.523976043185
270,medium_variant,5yearly,2025,133.86525107442
270,medium_variant,5yearly,2030,126.305675342334
270,medium_variant,5yearly,2035,119.428848487047
270,medium_variant,5yearly,2040,113.255981411926
270,medium_variant,5yearly,2045,107.686313084397
270,medium_variant,5yearly,2050,102.592608672549
270,medium_variant,5yearly,2055,98.4213454970961
270,medium_variant,5yearly,2060,94.6174343870215
270,medium_variant,5yearly,2065,91.032858191583
270,medium_variant,5yearly,2070,87.4547169329867
270,medium_variant,5yearly,2075,83.9430403754204
270,medium_variant,5yearly,2080,80.7931375601898
270,medium_variant,5yearly,2085,77.7094397825535
270,medium_variant,5yearly,2090,74.5532780629942
270,medium_variant,5yearly,2095,71.5277336294493
