country,variant,freq,year,mortality15to50per1000aliveat15
418,estimates,5yearly,1950,323.348354787558
418,estimates,5yearly,1955,308.340018032194
418,estimates,5yearly,1960,293.284520349897
418,estimates,5yearly,1965,278.725404455656
418,estimates,5yearly,1970,264.302152864794
418,estimates,5yearly,1975,252.281085639898
418,estimates,5yearly,1980,239.477396436279
418,estimates,5yearly,1985,217.839197178281
418,estimates,5yearly,1990,195.901493793886
418,estimates,5yearly,1995,172.709703723329
418,estimates,5yearly,2000,148.867582379653
418,estimates,5yearly,2005,125.648923040186
418,estimates,5yearly,2010,107.638221767572
418,medium_variant,5yearly,2015,93.5791935738335
418,medium_variant,5yearly,2020,81.2964086515805
418,medium_variant,5yearly,2025,71.1506559955132
418,medium_variant,5yearly,2030,62.7293851815858
418,medium_variant,5yearly,2035,55.9076273444877
418,medium_variant,5yearly,2040,50.2389600097686
418,medium_variant,5yearly,2045,45.3621831719336
418,medium_variant,5yearly,2050,40.972726741051
418,medium_variant,5yearly,2055,37.3350911977403
418,medium_variant,5yearly,2060,33.9803334085371
418,medium_variant,5yearly,2065,30.9002545002063
418,medium_variant,5yearly,2070,28.2881563345132
418,medium_variant,5yearly,2075,25.8377189293108
418,medium_variant,5yearly,2080,23.5687400430771
418,medium_variant,5yearly,2085,21.6171281727465
418,medium_variant,5yearly,2090,19.778581375231
418,medium_variant,5yearly,2095,18.0750058926908
418,estimates,5yearly,Regi,Lao People's Democratic Republic
418,medium_variant,5yearly,Regi,Lao People's Democratic Republic
