country,variant,freq,year,mortality15to50per1000aliveat15
583,estimates,5yearly,1950,198.15515859425
583,estimates,5yearly,1955,180.625572194083
583,estimates,5yearly,1960,163.394909414646
583,estimates,5yearly,1965,146.478478485483
583,estimates,5yearly,1970,129.110021905621
583,estimates,5yearly,1975,112.107395023065
583,estimates,5yearly,1980,107.597848551314
583,estimates,5yearly,1985,103.129792528215
583,estimates,5yearly,1990,98.7856230714018
583,estimates,5yearly,1995,94.3819234619366
583,estimates,5yearly,2000,90.3243087529563
583,estimates,5yearly,2005,84.2440114757351
583,estimates,5yearly,2010,80.7275079374984
583,medium_variant,5yearly,2015,76.1657545654273
583,medium_variant,5yearly,2020,72.1667174792776
583,medium_variant,5yearly,2025,68.3801793714526
583,medium_variant,5yearly,2030,64.7565600923074
583,medium_variant,5yearly,2035,61.4923973007863
583,medium_variant,5yearly,2040,58.2574455486239
583,medium_variant,5yearly,2045,55.2872294325527
583,medium_variant,5yearly,2050,52.3729934874502
583,medium_variant,5yearly,2055,49.6781052921803
583,medium_variant,5yearly,2060,46.995750486988
583,medium_variant,5yearly,2065,44.2141179783717
583,medium_variant,5yearly,2070,41.470040753082
583,medium_variant,5yearly,2075,38.9924472076373
583,medium_variant,5yearly,2080,36.5081440464179
583,medium_variant,5yearly,2085,34.1822554288844
583,medium_variant,5yearly,2090,31.87122179471
583,medium_variant,5yearly,2095,29.6316609445876
