country,variant,freq,year,mortality15to50per1000aliveat15
764,estimates,5yearly,1950,222.003005512721
764,estimates,5yearly,1955,202.03656408632
764,estimates,5yearly,1960,185.015303492823
764,estimates,5yearly,1965,174.523629671009
764,estimates,5yearly,1970,161.402531069512
764,estimates,5yearly,1975,147.364415011681
764,estimates,5yearly,1980,130.339404318245
764,estimates,5yearly,1985,92.045007993219
764,estimates,5yearly,1990,102.955329229614
764,estimates,5yearly,1995,127.37722156286
764,estimates,5yearly,2000,120.428254502609
764,estimates,5yearly,2005,95.373592112278
764,estimates,5yearly,2010,87.5955568428312
764,medium_variant,5yearly,2015,82.5811717579113
764,medium_variant,5yearly,2020,76.0405487828416
764,medium_variant,5yearly,2025,69.685476534672
764,medium_variant,5yearly,2030,62.8663039573143
764,medium_variant,5yearly,2035,56.4193813212882
764,medium_variant,5yearly,2040,50.3234117132303
764,medium_variant,5yearly,2045,44.7528622445557
764,medium_variant,5yearly,2050,39.6912554702576
764,medium_variant,5yearly,2055,35.4346122623797
764,medium_variant,5yearly,2060,31.7412454579036
764,medium_variant,5yearly,2065,28.5774930920287
764,medium_variant,5yearly,2070,25.7274827969175
764,medium_variant,5yearly,2075,23.2113406885059
764,medium_variant,5yearly,2080,20.9263051213522
764,medium_variant,5yearly,2085,18.8255775921202
764,medium_variant,5yearly,2090,16.9598944668423
764,medium_variant,5yearly,2095,15.2512321824281
