country,variant,freq,year,mortality15to50per1000aliveat15
356,estimates,5yearly,1950,404.020818404772
356,estimates,5yearly,1955,359.952644334185
356,estimates,5yearly,1960,309.407898354675
356,estimates,5yearly,1965,252.081418581446
356,estimates,5yearly,1970,200.962126036917
356,estimates,5yearly,1975,168.57025809074
356,estimates,5yearly,1980,151.74545338627
356,estimates,5yearly,1985,143.06174239671
356,estimates,5yearly,1990,129.653739741521
356,estimates,5yearly,1995,119.242519895301
356,estimates,5yearly,2000,113.153696389051
356,estimates,5yearly,2005,105.286130722686
356,estimates,5yearly,2010,96.6704201624944
356,medium_variant,5yearly,2015,88.1504987526729
356,medium_variant,5yearly,2020,80.7077246172027
356,medium_variant,5yearly,2025,74.2974432401698
356,medium_variant,5yearly,2030,69.6389175978216
356,medium_variant,5yearly,2035,65.3258034578881
356,medium_variant,5yearly,2040,61.7515971582545
356,medium_variant,5yearly,2045,58.1463869948216
356,medium_variant,5yearly,2050,54.5201051386335
356,medium_variant,5yearly,2055,51.0305117002732
356,medium_variant,5yearly,2060,47.4832095384344
356,medium_variant,5yearly,2065,44.0711091628846
356,medium_variant,5yearly,2070,40.5059956743905
356,medium_variant,5yearly,2075,37.0818112224731
356,medium_variant,5yearly,2080,33.8261082989292
356,medium_variant,5yearly,2085,30.7614162946885
356,medium_variant,5yearly,2090,27.9740031374842
356,medium_variant,5yearly,2095,25.2673511956141
356,estimates,5yearly,Regi,India
356,medium_variant,5yearly,Regi,India
