country,variant,freq,year,mortality15to50per1000aliveat15
740,estimates,5yearly,1950,193.361163291747
740,estimates,5yearly,1955,167.792218535021
740,estimates,5yearly,1960,154.519385938875
740,estimates,5yearly,1965,138.232820802396
740,estimates,5yearly,1970,124.617381725485
740,estimates,5yearly,1975,115.761687269963
740,estimates,5yearly,1980,106.622586597581
740,estimates,5yearly,1985,104.04870499177
740,estimates,5yearly,1990,104.727602873635
740,estimates,5yearly,1995,112.207551863306
740,estimates,5yearly,2000,117.858282167248
740,estimates,5yearly,2005,99.8362258630664
740,estimates,5yearly,2010,90.0923536699043
740,medium_variant,5yearly,2015,85.1020344732691
740,medium_variant,5yearly,2020,80.4417387891341
740,medium_variant,5yearly,2025,75.7907914893211
740,medium_variant,5yearly,2030,72.1152215952727
740,medium_variant,5yearly,2035,68.3086097386962
740,medium_variant,5yearly,2040,64.3641015494944
740,medium_variant,5yearly,2045,60.4649181395333
740,medium_variant,5yearly,2050,56.3865785117289
740,medium_variant,5yearly,2055,52.4106184223474
740,medium_variant,5yearly,2060,48.4981680852524
740,medium_variant,5yearly,2065,44.2988288348419
740,medium_variant,5yearly,2070,40.4396530442743
740,medium_variant,5yearly,2075,36.6731188292163
740,medium_variant,5yearly,2080,33.2261657897686
740,medium_variant,5yearly,2085,30.041809178432
740,medium_variant,5yearly,2090,27.0187768668633
740,medium_variant,5yearly,2095,24.3628479949946
