country,variant,freq,year,mortality15to50per1000aliveat15
800,estimates,5yearly,1950,314.882969438558
800,estimates,5yearly,1955,291.31162638376
800,estimates,5yearly,1960,267.240035997471
800,estimates,5yearly,1965,246.041400042569
800,estimates,5yearly,1970,237.528166312602
800,estimates,5yearly,1975,236.341532192877
800,estimates,5yearly,1980,246.885260120576
800,estimates,5yearly,1985,319.648474605931
800,estimates,5yearly,1990,424.946655418268
800,estimates,5yearly,1995,456.897128927958
800,estimates,5yearly,2000,380.516108389927
800,estimates,5yearly,2005,281.576212656886
800,estimates,5yearly,2010,218.505231692467
800,medium_variant,5yearly,2015,198.55690578718
800,medium_variant,5yearly,2020,185.731408626963
800,medium_variant,5yearly,2025,167.638959100212
800,medium_variant,5yearly,2030,147.689189055787
800,medium_variant,5yearly,2035,128.933864160758
800,medium_variant,5yearly,2040,112.24667219863
800,medium_variant,5yearly,2045,97.4410518198364
800,medium_variant,5yearly,2050,86.6474033433394
800,medium_variant,5yearly,2055,79.4545181384324
800,medium_variant,5yearly,2060,73.1197770651604
800,medium_variant,5yearly,2065,67.3839285400085
800,medium_variant,5yearly,2070,62.1310946875081
800,medium_variant,5yearly,2075,57.4176244358162
800,medium_variant,5yearly,2080,53.8487978679268
800,medium_variant,5yearly,2085,50.6609840340037
800,medium_variant,5yearly,2090,47.6530214736675
800,medium_variant,5yearly,2095,44.9489638271503
800,estimates,5yearly,Regi,Uganda
800,medium_variant,5yearly,Regi,Uganda
