country,variant,freq,year,mortality15to50per1000aliveat15
308,estimates,5yearly,1950,146.233756877953
308,estimates,5yearly,1955,136.501577181258
308,estimates,5yearly,1960,128.052703624741
308,estimates,5yearly,1965,120.603013426189
308,estimates,5yearly,1970,113.951769352135
308,estimates,5yearly,1975,107.868880618707
308,estimates,5yearly,1980,102.409816426613
308,estimates,5yearly,1985,97.672989178924
308,estimates,5yearly,1990,93.3404280692972
308,estimates,5yearly,1995,89.2216515484808
308,estimates,5yearly,2000,81.9376945581114
308,estimates,5yearly,2005,74.7151935753894
308,estimates,5yearly,2010,67.4023290423805
308,medium_variant,5yearly,2015,64.8391441567699
308,medium_variant,5yearly,2020,61.1717901976405
308,medium_variant,5yearly,2025,57.4883403622368
308,medium_variant,5yearly,2030,53.9805045124447
308,medium_variant,5yearly,2035,50.4999299071717
308,medium_variant,5yearly,2040,47.1251959647384
308,medium_variant,5yearly,2045,43.4722627644626
308,medium_variant,5yearly,2050,39.9421461523661
308,medium_variant,5yearly,2055,36.4926192482072
308,medium_variant,5yearly,2060,33.1804174206537
308,medium_variant,5yearly,2065,30.1492806668588
308,medium_variant,5yearly,2070,27.2913874013586
308,medium_variant,5yearly,2075,24.7169936823324
308,medium_variant,5yearly,2080,22.3300672311537
308,medium_variant,5yearly,2085,20.1306113641647
308,medium_variant,5yearly,2090,18.2472314642836
308,medium_variant,5yearly,2095,16.5576574851423
