country,variant,freq,year,mortality15to50per1000aliveat15
646,estimates,5yearly,1950,314.135153089818
646,estimates,5yearly,1955,300.560661816055
646,estimates,5yearly,1960,287.37987733616
646,estimates,5yearly,1965,278.152141516884
646,estimates,5yearly,1970,274.055657508758
646,estimates,5yearly,1975,264.196943037957
646,estimates,5yearly,1980,233.46734990945
646,estimates,5yearly,1985,257.102738848672
646,estimates,5yearly,1990,488.929915202663
646,estimates,5yearly,1995,341.945581702957
646,estimates,5yearly,2000,303.613782649068
646,estimates,5yearly,2005,187.047326063411
646,estimates,5yearly,2010,133.73447621754
646,medium_variant,5yearly,2015,110.447783278794
646,medium_variant,5yearly,2020,99.8171579908903
646,medium_variant,5yearly,2025,90.2813404851354
646,medium_variant,5yearly,2030,82.3558679183494
646,medium_variant,5yearly,2035,75.5776408031111
646,medium_variant,5yearly,2040,70.2889202823053
646,medium_variant,5yearly,2045,65.5941654309823
646,medium_variant,5yearly,2050,60.6961679095284
646,medium_variant,5yearly,2055,56.0077811985333
646,medium_variant,5yearly,2060,51.7256581780911
646,medium_variant,5yearly,2065,48.0052909358184
646,medium_variant,5yearly,2070,45.291389782558
646,medium_variant,5yearly,2075,42.8841975500849
646,medium_variant,5yearly,2080,40.6099307602211
646,medium_variant,5yearly,2085,38.4324035286433
646,medium_variant,5yearly,2090,36.3435735179353
646,medium_variant,5yearly,2095,34.3372581479422
