country,variant,freq,year,mortality15to50per1000aliveat15
96,estimates,5yearly,1950,160.282306668146
96,estimates,5yearly,1955,141.414751394249
96,estimates,5yearly,1960,126.423315608262
96,estimates,5yearly,1965,111.524436326325
96,estimates,5yearly,1970,98.3312064972032
96,estimates,5yearly,1975,86.8810003363155
96,estimates,5yearly,1980,76.8160330481393
96,estimates,5yearly,1985,67.8087264350331
96,estimates,5yearly,1990,59.7646858631753
96,estimates,5yearly,1995,52.3457852596916
96,estimates,5yearly,2000,45.9153439321717
96,estimates,5yearly,2005,40.4917350663342
96,estimates,5yearly,2010,40.4896373140222
96,medium_variant,5yearly,2015,37.5553361628574
96,medium_variant,5yearly,2020,35.0414736314127
96,medium_variant,5yearly,2025,32.6890529968519
96,medium_variant,5yearly,2030,30.4088442897995
96,medium_variant,5yearly,2035,28.2295568999841
96,medium_variant,5yearly,2040,26.1610377143915
96,medium_variant,5yearly,2045,24.2873680221519
96,medium_variant,5yearly,2050,22.4814015892648
96,medium_variant,5yearly,2055,20.8167337731686
96,medium_variant,5yearly,2060,19.3173729067895
96,medium_variant,5yearly,2065,18.0171776464849
96,medium_variant,5yearly,2070,16.8647253484115
96,medium_variant,5yearly,2075,15.8804799360232
96,medium_variant,5yearly,2080,14.9708541489368
96,medium_variant,5yearly,2085,14.1083540303473
96,medium_variant,5yearly,2090,13.2771606303266
96,medium_variant,5yearly,2095,12.4613640138194
