country,variant,freq,year,mortality15to50per1000aliveat15
312,estimates,5yearly,1950,241.199620849338
312,estimates,5yearly,1955,209.714991840906
312,estimates,5yearly,1960,181.444422779344
312,estimates,5yearly,1965,156.627731441301
312,estimates,5yearly,1970,135.302447651609
312,estimates,5yearly,1975,117.107864285113
312,estimates,5yearly,1980,101.54009214802
312,estimates,5yearly,1985,88.1417279236137
312,estimates,5yearly,1990,76.242184507021
312,estimates,5yearly,1995,65.7785940103076
312,estimates,5yearly,2000,57.170074519047
312,estimates,5yearly,2005,49.1066900013022
312,estimates,5yearly,2010,42.7931623893694
312,medium_variant,5yearly,2015,38.3609989289122
312,medium_variant,5yearly,2020,33.9866374784026
312,medium_variant,5yearly,2025,30.9666194593264
312,medium_variant,5yearly,2030,28.5937561083265
312,medium_variant,5yearly,2035,26.3210263196202
312,medium_variant,5yearly,2040,23.9308819422281
312,medium_variant,5yearly,2045,21.6639652055679
312,medium_variant,5yearly,2050,19.5831272357534
312,medium_variant,5yearly,2055,17.6822598478161
312,medium_variant,5yearly,2060,15.988253281787
312,medium_variant,5yearly,2065,14.4171451074295
312,medium_variant,5yearly,2070,12.9620067512096
312,medium_variant,5yearly,2075,11.6264565455119
312,medium_variant,5yearly,2080,10.3873043983869
312,medium_variant,5yearly,2085,9.24878813890528
312,medium_variant,5yearly,2090,8.19698422608606
312,medium_variant,5yearly,2095,7.26074545014133
