country,variant,freq,year,mortality15to50per1000aliveat15
258,estimates,5yearly,1950,311.172761052449
258,estimates,5yearly,1955,230.867868564217
258,estimates,5yearly,1960,203.067924995978
258,estimates,5yearly,1965,177.317303195791
258,estimates,5yearly,1970,158.109429659332
258,estimates,5yearly,1975,144.477969002228
258,estimates,5yearly,1980,120.872330025754
258,estimates,5yearly,1985,113.528825577837
258,estimates,5yearly,1990,95.9380623490781
258,estimates,5yearly,1995,81.4175422361102
258,estimates,5yearly,2000,65.1521318362091
258,estimates,5yearly,2005,49.1273462000492
258,estimates,5yearly,2010,45.0788831262997
258,medium_variant,5yearly,2015,41.7920335658466
258,medium_variant,5yearly,2020,37.9150424540097
258,medium_variant,5yearly,2025,34.3889212809219
258,medium_variant,5yearly,2030,31.0883113802185
258,medium_variant,5yearly,2035,28.0256623782248
258,medium_variant,5yearly,2040,25.155583964092
258,medium_variant,5yearly,2045,22.6296346271594
258,medium_variant,5yearly,2050,20.3452612466528
258,medium_variant,5yearly,2055,18.3404441322983
258,medium_variant,5yearly,2060,16.6097487916312
258,medium_variant,5yearly,2065,15.1443163151272
258,medium_variant,5yearly,2070,13.8462469969337
258,medium_variant,5yearly,2075,12.6925841794181
258,medium_variant,5yearly,2080,11.6257596323484
258,medium_variant,5yearly,2085,10.6110549478343
258,medium_variant,5yearly,2090,9.67096173682058
258,medium_variant,5yearly,2095,8.78669048165093
