country,variant,freq,year,mortality15to50per1000aliveat15
554,estimates,5yearly,1950,75.1222842001905
554,estimates,5yearly,1955,67.2236143664701
554,estimates,5yearly,1960,65.3355659793643
554,estimates,5yearly,1965,67.9923264013612
554,estimates,5yearly,1970,66.5211131502503
554,estimates,5yearly,1975,64.5213732658345
554,estimates,5yearly,1980,56.9280763524347
554,estimates,5yearly,1985,54.5017269323689
554,estimates,5yearly,1990,47.7758709476289
554,estimates,5yearly,1995,43.4026428896258
554,estimates,5yearly,2000,37.885457188806
554,estimates,5yearly,2005,34.9283708667132
554,estimates,5yearly,2010,31.9799809797048
554,medium_variant,5yearly,2015,28.8323184669649
554,medium_variant,5yearly,2020,26.4888432019801
554,medium_variant,5yearly,2025,24.1496907722133
554,medium_variant,5yearly,2030,21.9980533972098
554,medium_variant,5yearly,2035,20.1643531740819
554,medium_variant,5yearly,2040,18.4939330888927
554,medium_variant,5yearly,2045,16.942880618167
554,medium_variant,5yearly,2050,15.4367434772389
554,medium_variant,5yearly,2055,14.0366306120496
554,medium_variant,5yearly,2060,12.6676518005383
554,medium_variant,5yearly,2065,11.3487416975031
554,medium_variant,5yearly,2070,10.143624367993
554,medium_variant,5yearly,2075,8.95615627837565
554,medium_variant,5yearly,2080,7.87976779980715
554,medium_variant,5yearly,2085,6.82863809549561
554,medium_variant,5yearly,2090,5.88424633015716
554,medium_variant,5yearly,2095,4.99815845836982
