country,variant,freq,year,mortality15to50per1000aliveat15
705,estimates,5yearly,1950,131.114501559965
705,estimates,5yearly,1955,105.656212743459
705,estimates,5yearly,1960,92.8383559250224
705,estimates,5yearly,1965,93.7186486221599
705,estimates,5yearly,1970,89.1149607507292
705,estimates,5yearly,1975,79.1945181917827
705,estimates,5yearly,1980,77.6424732219272
705,estimates,5yearly,1985,68.1169666098713
705,estimates,5yearly,1990,65.2926045198117
705,estimates,5yearly,1995,57.2438809583423
705,estimates,5yearly,2000,49.7314284589596
705,estimates,5yearly,2005,39.2383271060108
705,estimates,5yearly,2010,29.1159635390835
705,medium_variant,5yearly,2015,25.7040587746351
705,medium_variant,5yearly,2020,22.6460323510106
705,medium_variant,5yearly,2025,19.9187291165446
705,medium_variant,5yearly,2030,17.7846274674295
705,medium_variant,5yearly,2035,16.1195362334814
705,medium_variant,5yearly,2040,14.6825800595953
705,medium_variant,5yearly,2045,13.4096162119913
705,medium_variant,5yearly,2050,12.2848612316101
705,medium_variant,5yearly,2055,11.2396517984518
705,medium_variant,5yearly,2060,10.2704243933558
705,medium_variant,5yearly,2065,9.37874079808154
705,medium_variant,5yearly,2070,8.54651242344828
705,medium_variant,5yearly,2075,7.7812414987537
705,medium_variant,5yearly,2080,7.07165024854861
705,medium_variant,5yearly,2085,6.39158814330376
705,medium_variant,5yearly,2090,5.78050438006239
705,medium_variant,5yearly,2095,5.20546326447768
705,estimates,5yearly,Regi,Slovenia
705,medium_variant,5yearly,Regi,Slovenia
