country,variant,freq,year,mortality15to50per1000aliveat15
662,estimates,5yearly,1950,172.767017041782
662,estimates,5yearly,1955,157.056273698107
662,estimates,5yearly,1960,151.68268721519
662,estimates,5yearly,1965,152.741461321589
662,estimates,5yearly,1970,129.647021789084
662,estimates,5yearly,1975,110.80432786065
662,estimates,5yearly,1980,93.6249719075848
662,estimates,5yearly,1985,90.9094062580379
662,estimates,5yearly,1990,86.0312167063633
662,estimates,5yearly,1995,92.1632793224256
662,estimates,5yearly,2000,86.0598332824298
662,estimates,5yearly,2005,74.5402123484783
662,estimates,5yearly,2010,69.8075283388418
662,medium_variant,5yearly,2015,65.6796770399319
662,medium_variant,5yearly,2020,60.697679448787
662,medium_variant,5yearly,2025,55.5327816327744
662,medium_variant,5yearly,2030,50.6401398137594
662,medium_variant,5yearly,2035,46.0768727647131
662,medium_variant,5yearly,2040,41.7810185221376
662,medium_variant,5yearly,2045,37.7976480026929
662,medium_variant,5yearly,2050,34.0761078176689
662,medium_variant,5yearly,2055,30.7073618057364
662,medium_variant,5yearly,2060,27.7844919125435
662,medium_variant,5yearly,2065,25.1377391991119
662,medium_variant,5yearly,2070,22.7747361637869
662,medium_variant,5yearly,2075,20.715323771854
662,medium_variant,5yearly,2080,18.821417647152
662,medium_variant,5yearly,2085,17.0953373678184
662,medium_variant,5yearly,2090,15.5070406241258
662,medium_variant,5yearly,2095,14.0074997223785
