global,year,variant,agebroad,feminityratio_femaleper100male
900,2025,nochange,25plus,101.59160865322
900,2025,zeromigration,25plus,101.396732915915
900,2025,constantfertility,25_49,96.347799561081
900,2025,constantmortality,25_49,96.4035028423391
900,2025,highvariant,25_49,96.347799561081
900,2025,instantreplacement,25_49,96.3477602859504
900,2025,lowvariant,25_49,96.347799561081
900,2025,mediumvariant,25_49,96.347799561081
900,2025,nochange,25_49,96.4035082836621
900,2025,zeromigration,25_49,96.2891199822534
900,2025,constantfertility,25_64,97.9613245755199
900,2025,constantmortality,25_64,98.0834259866064
900,2025,highvariant,25_64,97.9613245755199
900,2025,instantreplacement,25_64,97.9612971476074
900,2025,lowvariant,25_64,97.9613245755199
900,2025,mediumvariant,25_64,97.9613245755199
900,2025,nochange,25_64,98.0834292344752
900,2025,zeromigration,25_64,97.8726991470247
900,2025,constantfertility,25_69,98.6529511785692
900,2025,constantmortality,25_69,98.7955650334543
900,2025,highvariant,25_69,98.6529511785692
900,2025,instantreplacement,25_69,98.6529261902389
900,2025,lowvariant,25_69,98.6529511785692
900,2025,mediumvariant,25_69,98.6529511785692
900,2025,nochange,25_69,98.7955680089093
900,2025,zeromigration,25_69,98.5683890201803
900,2025,constantfertility,50plus,108.695593671259
900,2025,constantmortality,50plus,109.001828241004
900,2025,highvariant,50plus,108.695593671259
900,2025,instantreplacement,50plus,108.695587580317
900,2025,lowvariant,50plus,108.695593671259
900,2025,mediumvariant,50plus,108.695593671259
900,2025,nochange,50plus,109.001828242058
900,2025,zeromigration,50plus,108.57676272232
900,2025,constantfertility,60plus,115.111838083474
900,2025,constantmortality,60plus,115.590658670415
900,2025,highvariant,60plus,115.111838083474
900,2025,instantreplacement,60plus,115.111829756375
900,2025,lowvariant,60plus,115.111838083474
900,2025,mediumvariant,60plus,115.111838083474
900,2025,nochange,60plus,115.590659588334
900,2025,zeromigration,60plus,115.07072222156
900,2025,constantfertility,65plus,120.141677687927
900,2025,constantmortality,65plus,120.771827511073
900,2025,highvariant,65plus,120.141677687927
900,2025,instantreplacement,65plus,120.141669048994
900,2025,lowvariant,65plus,120.141677687927
900,2025,mediumvariant,65plus,120.141677687927
900,2025,nochange,65plus,120.771829514785
900,2025,zeromigration,65plus,120.109200523832
900,2025,constantfertility,70plus,126.779137284292
900,2025,constantmortality,70plus,127.611360285987
900,2025,highvariant,70plus,126.779137284292
900,2025,instantreplacement,70plus,126.77913442458
900,2025,lowvariant,70plus,126.779137284292
900,2025,mediumvariant,70plus,126.779137284292
900,2025,nochange,70plus,127.611361486329
900,2025,zeromigration,70plus,126.745916232751
900,2025,constantfertility,75plus,136.859538726325
900,2025,constantmortality,75plus,137.939674071981
900,2025,highvariant,75plus,136.859538726325
900,2025,instantreplacement,75plus,136.859543881127
900,2025,lowvariant,75plus,136.859538726325
900,2025,mediumvariant,75plus,136.859538726325
900,2025,nochange,75plus,137.939677859331
900,2025,zeromigration,75plus,136.815410417058
900,2025,constantfertility,80plus,150.865607408219
900,2025,constantmortality,80plus,152.091669560123
900,2025,highvariant,80plus,150.865607408219
900,2025,instantreplacement,80plus,150.865631691358
900,2025,lowvariant,80plus,150.865607408219
900,2025,mediumvariant,80plus,150.865607408219
900,2025,nochange,80plus,152.091663243948
900,2025,zeromigration,80plus,150.814380525019
900,2025,constantfertility,85plus,171.310634454557
900,2025,constantmortality,85plus,172.411293052881
900,2025,highvariant,85plus,171.310634454557
900,2025,instantreplacement,85plus,171.310670805332
900,2025,lowvariant,85plus,171.310634454557
900,2025,mediumvariant,85plus,171.310634454557
900,2025,nochange,85plus,172.411283966259
900,2025,zeromigration,85plus,171.277801288974
900,2025,constantfertility,90plus,202.8770585198
900,2025,constantmortality,90plus,203.198655735824
900,2025,highvariant,90plus,202.8770585198
900,2025,instantreplacement,90plus,202.87711881705
900,2025,lowvariant,90plus,202.8770585198
900,2025,mediumvariant,90plus,202.8770585198
900,2025,nochange,90plus,203.198629596575
900,2025,zeromigration,90plus,202.875505995893
900,2030,constantfertility,total,98.2750240641139
900,2030,constantmortality,total,98.5420508868928
900,2030,highvariant,total,98.2346470191582
900,2030,instantreplacement,total,98.3600737037982
900,2030,lowvariant,total,98.6172895011154
900,2030,mediumvariant,total,98.4185268349661
900,2030,nochange,total,98.4803789018891
900,2030,zeromigration,total,98.3560454780596
900,2030,mediumvariant,0_1,94.3949943272185
900,2030,constantfertility,0_4,94.080461967587
900,2030,constantmortality,0_4,94.4244422994061
900,2030,highvariant,0_4,94.2446607043672
900,2030,instantreplacement,0_4,93.7765141878663
900,2030,lowvariant,0_4,94.5023162427235
900,2030,mediumvariant,0_4,94.3463769698285
900,2030,nochange,0_4,94.6080297505186
900,2030,zeromigration,0_4,94.3344974890073
900,2030,constantfertility,0_14,93.9356918046028
900,2030,constantmortality,0_14,94.1251975986143
900,2030,highvariant,0_14,94.0155111316878
900,2030,instantreplacement,0_14,93.4237157549685
900,2030,lowvariant,0_14,94.2170075902676
900,2030,mediumvariant,0_14,94.1001811374472
900,2030,nochange,0_14,94.2741512268776
900,2030,zeromigration,0_14,94.0832016462552
900,2030,mediumvariant,0_17,94.0248485170841
900,2030,constantfertility,0_19,93.8650433491619
900,2030,constantmortality,0_19,93.9893865043773
900,2030,highvariant,0_19,93.9301536344231
900,2030,instantreplacement,0_19,93.4780634665318
900,2030,lowvariant,0_19,94.0515425184993
900,2030,mediumvariant,0_19,93.9835837499234
900,2030,nochange,0_19,94.1127939446162
900,2030,zeromigration,0_19,93.9630284458075
900,2030,constantfertility,0_24,93.8263177914687
900,2030,constantmortality,0_24,93.9194886536877
900,2030,highvariant,0_24,93.8814403283327
900,2030,instantreplacement,0_24,93.5125772263221
900,2030,lowvariant,0_24,93.9666441726298
900,2030,mediumvariant,0_24,93.9199311144721
900,2030,nochange,0_24,94.0243434188467
900,2030,zeromigration,0_24,93.90549788268
900,2030,mediumvariant,3_4,94.2938116381141
900,2030,mediumvariant,3_5,94.2704434405753
900,2030,mediumvariant,3_6,94.2457138803244
900,2030,mediumvariant,4_5,94.2478407879742
900,2030,mediumvariant,4_6,94.2223865108847
900,2030,mediumvariant,5_10,94.0867339968914
900,2030,mediumvariant,5_11,94.0588381183061
900,2030,constantfertility,5_14,93.857436496638
900,2030,constantmortality,5_14,93.9760214638881
900,2030,highvariant,5_14,93.8929276672084
900,2030,instantreplacement,5_14,93.246025047567
900,2030,lowvariant,5_14,94.0864408665614
900,2030,mediumvariant,5_14,93.9767137603758
900,2030,nochange,5_14,94.0950498576523
900,2030,zeromigration,5_14,93.9569659098814
900,2030,mediumvariant,6_9,94.0877323649678
900,2030,mediumvariant,6_10,94.0594212329522
900,2030,mediumvariant,6_11,94.0314579215156
900,2030,mediumvariant,6_12,94.0037858934148
900,2030,mediumvariant,7_10,94.0314862265296
900,2030,mediumvariant,7_12,93.9759495306957
900,2030,mediumvariant,11_16,93.7628184878572
900,2030,mediumvariant,11_17,93.7411604634077
900,2030,mediumvariant,11_18,93.7238197859446
900,2030,mediumvariant,12_14,93.7856258770855
900,2030,mediumvariant,12_16,93.7368598707533
900,2030,mediumvariant,12_17,93.715864972601
900,2030,mediumvariant,12_18,93.6995914317595
900,2030,mediumvariant,13_17,93.6912070760889
900,2030,mediumvariant,13_18,93.6762534538964
900,2030,mediumvariant,13_19,93.6664570670189
900,2030,constantfertility,15plus,99.7948384957758
900,2030,constantmortality,15plus,99.947711860936
900,2030,highvariant,15plus,99.7948384957758
900,2030,instantreplacement,15plus,99.7947953475905
900,2030,lowvariant,15plus,99.7948384957758
900,2030,mediumvariant,15plus,99.7948384957758
900,2030,nochange,15plus,99.947717288551
900,2030,zeromigration,15plus,99.7169798305623
900,2030,mediumvariant,15_17,93.6455482784151
900,2030,constantfertility,15_24,93.6389638712781
900,2030,constantmortality,15_24,93.6029000156868
900,2030,highvariant,15_24,93.6389638712781
900,2030,instantreplacement,15_24,93.6388919807502
900,2030,lowvariant,15_24,93.6389638712781
900,2030,mediumvariant,15_24,93.6389638712781
900,2030,nochange,15_24,93.6029209043512
900,2030,zeromigration,15_24,93.628558901498
900,2030,constantfertility,15_49,95.0859716363869
900,2030,constantmortality,15_49,95.1337571212141
900,2030,highvariant,15_49,95.0859716363869
900,2030,instantreplacement,15_49,95.0858651272849
900,2030,lowvariant,15_49,95.0859716363869
900,2030,mediumvariant,15_49,95.0859716363869
900,2030,nochange,15_49,95.1337767568701
900,2030,zeromigration,15_49,95.0723120376938
900,2030,constantfertility,15_59,96.0978465423556
900,2030,constantmortality,15_59,96.2140606497796
900,2030,highvariant,15_59,96.0978465423556
900,2030,instantreplacement,15_59,96.0977569194315
900,2030,lowvariant,15_59,96.0978465423556
900,2030,mediumvariant,15_59,96.0978465423556
900,2030,nochange,15_59,96.2140765942453
900,2030,zeromigration,15_59,96.0213808927578
900,2030,constantfertility,15_64,96.6417584203976
900,2030,constantmortality,15_64,96.794382823998
900,2030,highvariant,15_64,96.6417584203976
900,2030,instantreplacement,15_64,96.6416770267905
900,2030,lowvariant,15_64,96.6417584203976
900,2030,mediumvariant,15_64,96.6417584203976
900,2030,nochange,15_64,96.7943967451827
900,2030,zeromigration,15_64,96.5593968431099
900,2030,mediumvariant,16plus,99.9269943082999
900,2030,mediumvariant,17plus,100.065600947957
900,2030,mediumvariant,18plus,100.210388715518
900,2030,mediumvariant,18_23,93.6288083358217
900,2030,constantfertility,20plus,100.516297978441
900,2030,constantmortality,20plus,100.701752984671
900,2030,highvariant,20plus,100.516297978441
900,2030,instantreplacement,20plus,100.516264174899
900,2030,lowvariant,20plus,100.516297978441
900,2030,mediumvariant,20plus,100.516297978441
900,2030,nochange,20plus,100.70175703474
900,2030,zeromigration,20plus,100.432260267104
900,2030,constantfertility,20_64,97.0594651929261
900,2030,constantmortality,20_64,97.2416950276615
900,2030,highvariant,20_64,97.0594651929261
900,2030,instantreplacement,20_64,97.059379339661
900,2030,lowvariant,20_64,97.0594651929261
900,2030,mediumvariant,20_64,97.0594651929261
900,2030,nochange,20_64,97.2417089496386
900,2030,zeromigration,20_64,96.9696303279885
900,2030,constantfertility,20_69,97.7198108597819
900,2030,constantmortality,20_69,97.9410055857379
900,2030,highvariant,20_69,97.7198108597819
900,2030,instantreplacement,20_69,97.7197357337152
900,2030,lowvariant,20_69,97.7198108597819
900,2030,mediumvariant,20_69,97.7198108597819
900,2030,nochange,20_69,97.9410173058578
900,2030,zeromigration,20_69,97.6317118620772
900,2030,mediumvariant,21plus,100.677138786357
900,2030,constantfertility,25plus,101.376995244515
900,2030,constantmortality,25plus,101.601786003311
900,2030,highvariant,25plus,101.376995244515
900,2030,instantreplacement,25plus,101.376965903558
900,2030,lowvariant,25plus,101.376995244515
900,2030,mediumvariant,25plus,101.376995244515
900,2030,nochange,25plus,101.601788894945
900,2030,zeromigration,25plus,101.280956267839
900,2030,constantfertility,25_49,95.7389142210452
900,2030,constantmortality,25_49,95.8263060096249
900,2030,highvariant,25_49,95.7389142210452
900,2030,instantreplacement,25_49,95.7387981437479
900,2030,lowvariant,25_49,95.7389142210452
900,2030,mediumvariant,25_49,95.7389142210452
900,2030,nochange,25_49,95.8263250555083
900,2030,zeromigration,25_49,95.7242085482701
900,2030,constantfertility,25_64,97.5779015995363
900,2030,constantmortality,25_64,97.7946396168583
900,2030,highvariant,25_64,97.5779015995363
900,2030,instantreplacement,25_64,97.5778229785524
900,2030,lowvariant,25_64,97.5779015995363
900,2030,mediumvariant,25_64,97.5779015995363
900,2030,nochange,25_64,97.7946518944217
900,2030,zeromigration,25_64,97.4726338960592
900,2030,constantfertility,25_69,98.2945390061214
900,2030,constantmortality,25_69,98.5548434698199
900,2030,highvariant,25_69,98.2945390061214
900,2030,instantreplacement,25_69,98.2944703381079
900,2030,lowvariant,25_69,98.2945390061214
900,2030,mediumvariant,25_69,98.2945390061214
900,2030,nochange,25_69,98.5548536870156
900,2030,zeromigration,25_69,98.1923417119132
900,2030,constantfertility,50plus,108.837971221281
900,2030,constantmortality,50plus,109.456162952696
900,2030,highvariant,50plus,108.837971221281
900,2030,instantreplacement,50plus,108.837966300689
900,2030,lowvariant,50plus,108.837971221281
900,2030,mediumvariant,50plus,108.837971221281
900,2030,nochange,50plus,109.456161238432
900,2030,zeromigration,50plus,108.614056229127
900,2030,constantfertility,60plus,114.465701040905
900,2030,constantmortality,60plus,115.395221121998
900,2030,highvariant,60plus,114.465701040905
900,2030,instantreplacement,60plus,114.465693361089
900,2030,lowvariant,60plus,114.465701040905
900,2030,mediumvariant,60plus,114.465701040905
900,2030,nochange,60plus,115.395218325286
900,2030,zeromigration,60plus,114.372401708878
900,2030,constantfertility,65plus,119.214024176693
900,2030,constantmortality,65plus,120.428843357797
900,2030,highvariant,65plus,119.214024176693
900,2030,instantreplacement,65plus,119.214016055752
900,2030,lowvariant,65plus,119.214024176693
900,2030,mediumvariant,65plus,119.214024176693
900,2030,nochange,65plus,120.428840541197
900,2030,zeromigration,65plus,119.15914221045
900,2030,constantfertility,70plus,125.737925328006
900,2030,constantmortality,70plus,127.350002956691
900,2030,highvariant,70plus,125.737925328006
900,2030,instantreplacement,70plus,125.737920341201
900,2030,lowvariant,70plus,125.737925328006
900,2030,mediumvariant,70plus,125.737925328006
900,2030,nochange,70plus,127.349999612806
900,2030,zeromigration,70plus,125.691110536473
900,2030,constantfertility,75plus,134.425373120993
900,2030,constantmortality,75plus,136.510491007092
900,2030,highvariant,75plus,134.425373120993
900,2030,instantreplacement,75plus,134.425381155232
900,2030,lowvariant,75plus,134.425373120993
900,2030,mediumvariant,75plus,134.425373120993
900,2030,nochange,75plus,136.510483756506
900,2030,zeromigration,75plus,134.374919922205
900,2030,constantfertility,80plus,147.480114290904
900,2030,constantmortality,80plus,149.843620459301
900,2030,highvariant,80plus,147.480114290904
900,2030,instantreplacement,80plus,147.48014305077
900,2030,lowvariant,80plus,147.480114290904
900,2030,mediumvariant,80plus,147.480114290904
900,2030,nochange,80plus,149.843617119026
900,2030,zeromigration,80plus,147.415974072497
900,2030,constantfertility,85plus,166.656134617696
900,2030,constantmortality,85plus,168.800309152981
900,2030,highvariant,85plus,166.656134617696
900,2030,instantreplacement,85plus,166.656193943287
900,2030,lowvariant,85plus,166.656134617696
900,2030,mediumvariant,85plus,166.656134617696
900,2030,nochange,85plus,168.800301838389
900,2030,zeromigration,85plus,166.584420765128
900,2030,constantfertility,90plus,196.669348946647
900,2030,constantmortality,90plus,197.364844459551
900,2030,highvariant,90plus,196.669348946647
900,2030,instantreplacement,90plus,196.669415755512
900,2030,lowvariant,90plus,196.669348946647
900,2030,mediumvariant,90plus,196.669348946647
900,2030,nochange,90plus,197.364834490326
900,2030,zeromigration,90plus,196.614533247439
900,2035,constantfertility,total,98.3048140686959
900,2035,constantmortality,total,98.7410801631275
900,2035,highvariant,total,98.2895711578211
900,2035,instantreplacement,total,98.4685233328924
900,2035,lowvariant,total,98.8149831823994
900,2035,mediumvariant,total,98.538202114972
900,2035,nochange,total,98.6347778137055
900,2035,zeromigration,total,98.4586240591145
900,2035,mediumvariant,0_1,94.5856800545318
900,2035,constantfertility,0_4,94.2139333970044
900,2035,constantmortality,0_4,94.6665599229175
900,2035,highvariant,0_4,94.4810625112776
900,2035,instantreplacement,0_4,94.0489389327489
900,2035,lowvariant,0_4,94.7077197698555
900,2035,mediumvariant,0_4,94.5695950319915
900,2035,nochange,0_4,94.8814675129996
900,2035,zeromigration,0_4,94.5569840333427
900,2035,constantfertility,0_14,94.1224404659486
900,2035,constantmortality,0_14,94.4225597899369
900,2035,highvariant,0_14,94.2837069999399
900,2035,instantreplacement,0_14,93.787924033001
900,2035,lowvariant,0_14,94.520847086678
900,2035,mediumvariant,0_14,94.3786523884652
900,2035,nochange,0_14,94.6147502112751
900,2035,zeromigration,0_14,94.3592452860134
900,2035,mediumvariant,0_17,94.3089623227268
900,2035,constantfertility,0_19,94.0577336116614
900,2035,constantmortality,0_19,94.2859397609469
900,2035,highvariant,0_19,94.1814272690657
900,2035,instantreplacement,0_19,93.6241845384871
900,2035,lowvariant,0_19,94.3858365115032
900,2035,mediumvariant,0_19,94.2657229486918
900,2035,nochange,0_19,94.4625515106865
900,2035,zeromigration,0_19,94.2407290274364
900,2035,constantfertility,0_24,94.0154687513012
900,2035,constantmortality,0_24,94.1833399661778
900,2035,highvariant,0_24,94.1191946073656
900,2035,instantreplacement,0_24,93.6657741882101
900,2035,lowvariant,0_24,94.2564818805153
900,2035,mediumvariant,0_24,94.1781559624216
900,2035,nochange,0_24,94.3372405923802
900,2035,zeromigration,0_24,94.1503535863001
900,2035,mediumvariant,3_4,94.5484929158822
900,2035,mediumvariant,3_5,94.5329583939615
900,2035,mediumvariant,3_6,94.515190302498
900,2035,mediumvariant,4_5,94.5185825721213
900,2035,mediumvariant,4_6,94.4996339335527
900,2035,mediumvariant,5_10,94.3866936414881
900,2035,mediumvariant,5_11,94.3605008748115
900,2035,constantfertility,5_14,94.0721909830772
900,2035,constantmortality,5_14,94.2992540268756
900,2035,highvariant,5_14,94.1810448650399
900,2035,instantreplacement,5_14,93.6550622742297
900,2035,lowvariant,5_14,94.4291110150095
900,2035,mediumvariant,5_14,94.2816552711652
900,2035,nochange,5_14,94.4693003567638
900,2035,zeromigration,5_14,94.2587256456195
900,2035,mediumvariant,6_9,94.3896453825445
900,2035,mediumvariant,6_10,94.3635890338106
900,2035,mediumvariant,6_11,94.3368593546428
900,2035,mediumvariant,6_12,94.3099268356251
900,2035,mediumvariant,7_10,94.3390266343322
900,2035,mediumvariant,7_12,94.2845840082239
900,2035,mediumvariant,11_16,94.0759697822889
900,2035,mediumvariant,11_17,94.0535867149425
900,2035,mediumvariant,11_18,94.0328576915749
900,2035,mediumvariant,12_14,94.0977767152262
900,2035,mediumvariant,12_16,94.0506340634248
900,2035,mediumvariant,12_17,94.0287656433224
900,2035,mediumvariant,12_18,94.0086340710302
900,2035,mediumvariant,13_17,94.0049524984058
900,2035,mediumvariant,13_18,93.9854468202074
900,2035,mediumvariant,13_19,93.9678824877124
900,2035,constantfertility,15plus,99.7626323888356
900,2035,constantmortality,15plus,100.048975624585
900,2035,highvariant,15plus,99.7287080613373
900,2035,instantreplacement,15plus,99.7774400827257
900,2035,lowvariant,15plus,99.8685290188413
900,2035,mediumvariant,15plus,99.7978604538888
900,2035,nochange,15plus,100.030477559705
900,2035,zeromigration,15plus,99.6998893705729
900,2035,mediumvariant,15_17,93.95999335603
900,2035,constantfertility,15_24,93.831971177168
900,2035,constantmortality,15_24,93.8257762978038
900,2035,highvariant,15_24,93.8348237960922
900,2035,instantreplacement,15_24,93.4881585644755
900,2035,lowvariant,15_24,93.9171788166744
900,2035,mediumvariant,15_24,93.8739461272113
900,2035,nochange,15_24,93.8698867197896
900,2035,zeromigration,15_24,93.8331321948946
900,2035,constantfertility,15_49,94.725083272952
900,2035,constantmortality,15_49,94.8057489761685
900,2035,highvariant,15_49,94.7179522806377
900,2035,instantreplacement,15_49,94.6404965819211
900,2035,lowvariant,15_49,94.771739702631
900,2035,mediumvariant,15_49,94.7444277747975
900,2035,nochange,15_49,94.8130490037428
900,2035,zeromigration,15_49,94.7447439403703
900,2035,constantfertility,15_59,95.8473953895617
900,2035,constantmortality,15_59,96.0360077054966
900,2035,highvariant,15_59,95.8332266893376
900,2035,instantreplacement,15_59,95.7978757653099
900,2035,lowvariant,15_59,95.9072007207615
900,2035,mediumvariant,15_59,95.8697251828793
900,2035,nochange,15_59,96.0351450327954
900,2035,zeromigration,15_59,95.7931552789751
900,2035,constantfertility,15_64,96.3918048899226
900,2035,constantmortality,15_64,96.6404634484576
900,2035,highvariant,15_64,96.3749189125692
900,2035,instantreplacement,15_64,96.3547515378915
900,2035,lowvariant,15_64,96.4569318624785
900,2035,mediumvariant,15_64,96.4154177548799
900,2035,nochange,15_64,96.6365308286467
900,2035,zeromigration,15_64,96.3174918891665
900,2035,mediumvariant,16plus,99.9170220742765
900,2035,mediumvariant,17plus,100.042233961928
900,2035,mediumvariant,18plus,100.17364361656
900,2035,mediumvariant,18_23,93.8394474690321
900,2035,constantfertility,20plus,100.455286282831
900,2035,constantmortality,20plus,100.74884756179
900,2035,highvariant,20plus,100.455286282831
900,2035,instantreplacement,20plus,100.455216512949
900,2035,lowvariant,20plus,100.455286282831
900,2035,mediumvariant,20plus,100.455286282831
900,2035,nochange,20plus,100.748855690793
900,2035,zeromigration,20plus,100.349925114052
900,2035,constantfertility,20_64,96.7519023969001
900,2035,constantmortality,20_64,97.0136216545709
900,2035,highvariant,20_64,96.7519023969001
900,2035,instantreplacement,20_64,96.7517468253868
900,2035,lowvariant,20_64,96.7519023969001
900,2035,mediumvariant,20_64,96.7519023969001
900,2035,nochange,20_64,97.0136527098137
900,2035,zeromigration,20_64,96.6459092193863
900,2035,constantfertility,20_69,97.416782611475
900,2035,constantmortality,20_69,97.7453333358675
900,2035,highvariant,20_69,97.416782611475
900,2035,instantreplacement,20_69,97.4166437504593
900,2035,lowvariant,20_69,97.416782611475
900,2035,mediumvariant,20_69,97.416782611475
900,2035,nochange,20_69,97.7453594423812
900,2035,zeromigration,20_69,97.3066571269828
900,2035,mediumvariant,21plus,100.6058461795
900,2035,constantfertility,25plus,101.275050442228
900,2035,constantmortality,25plus,101.630333244738
900,2035,highvariant,25plus,101.275050442228
900,2035,instantreplacement,25plus,101.274997608463
900,2035,lowvariant,25plus,101.275050442228
900,2035,mediumvariant,25plus,101.275050442228
900,2035,nochange,25plus,101.63033817051
900,2035,zeromigration,25plus,101.160999220716
900,2035,constantfertility,25_49,95.1370453523917
900,2035,constantmortality,25_49,95.2477452600843
900,2035,highvariant,25_49,95.1370453523917
900,2035,instantreplacement,25_49,95.1368026360611
900,2035,lowvariant,25_49,95.1370453523917
900,2035,mediumvariant,25_49,95.1370453523917
900,2035,nochange,25_49,95.24779289363
900,2035,zeromigration,25_49,95.1560748158113
900,2035,constantfertility,25_64,97.2006252108509
900,2035,constantmortality,25_64,97.5137840635154
900,2035,highvariant,25_64,97.2006252108509
900,2035,instantreplacement,25_64,97.2004626983504
900,2035,lowvariant,25_64,97.2006252108509
900,2035,mediumvariant,25_64,97.2006252108509
900,2035,nochange,25_64,97.5138141455219
900,2035,zeromigration,25_64,97.0841756610877
900,2035,constantfertility,25_69,97.9251080462497
900,2035,constantmortality,25_69,98.3128251181496
900,2035,highvariant,25_69,97.9251080462497
900,2035,instantreplacement,25_69,97.9249675519719
900,2035,lowvariant,25_69,97.9251080462497
900,2035,mediumvariant,25_69,97.9251080462497
900,2035,nochange,25_69,98.312849735083
900,2035,zeromigration,25_69,97.8046430209887
900,2035,constantfertility,50plus,108.86439077986
900,2035,constantmortality,50plus,109.866368943908
900,2035,highvariant,50plus,108.86439077986
900,2035,instantreplacement,50plus,108.864390197228
900,2035,lowvariant,50plus,108.86439077986
900,2035,mediumvariant,50plus,108.86439077986
900,2035,nochange,50plus,109.866361540827
900,2035,zeromigration,50plus,108.558565754875
900,2035,constantfertility,60plus,114.039723715846
900,2035,constantmortality,60plus,115.541288896013
900,2035,highvariant,60plus,114.039723715846
900,2035,instantreplacement,60plus,114.039724500993
900,2035,lowvariant,60plus,114.039723715846
900,2035,mediumvariant,60plus,114.039723715846
900,2035,nochange,60plus,115.541278666643
900,2035,zeromigration,60plus,113.837491576259
900,2035,constantfertility,65plus,118.322802628508
900,2035,constantmortality,65plus,120.254520013406
900,2035,highvariant,65plus,118.322802628508
900,2035,instantreplacement,65plus,118.322804108568
900,2035,lowvariant,65plus,118.322802628508
900,2035,mediumvariant,65plus,118.322802628508
900,2035,nochange,65plus,120.254506749177
900,2035,zeromigration,65plus,118.209530706081
900,2035,constantfertility,70plus,124.529759421613
900,2035,constantmortality,70plus,127.084846077952
900,2035,highvariant,70plus,124.529759421613
900,2035,instantreplacement,70plus,124.529763523628
900,2035,lowvariant,70plus,124.529759421613
900,2035,mediumvariant,70plus,124.529759421613
900,2035,nochange,70plus,127.084830835458
900,2035,zeromigration,70plus,124.459632511852
900,2035,constantfertility,75plus,133.218229725862
900,2035,constantmortality,75plus,136.566909174489
900,2035,highvariant,75plus,133.218229725862
900,2035,instantreplacement,75plus,133.218241588585
900,2035,lowvariant,75plus,133.218229725862
900,2035,mediumvariant,75plus,133.218229725862
900,2035,nochange,75plus,136.566889803307
900,2035,zeromigration,75plus,133.154615023912
900,2035,constantfertility,80plus,144.809276805475
900,2035,constantmortality,80plus,148.815115531044
900,2035,highvariant,80plus,144.809276805475
900,2035,instantreplacement,80plus,144.809309964091
900,2035,lowvariant,80plus,144.809276805475
900,2035,mediumvariant,80plus,144.809276805475
900,2035,nochange,80plus,148.815093889267
900,2035,zeromigration,80plus,144.741194178807
900,2035,constantfertility,85plus,162.702700163587
900,2035,constantmortality,85plus,166.580879798323
900,2035,highvariant,85plus,162.702700163587
900,2035,instantreplacement,85plus,162.702772733949
900,2035,lowvariant,85plus,162.702700163587
900,2035,mediumvariant,85plus,162.702700163587
900,2035,nochange,85plus,166.580856934632
900,2035,zeromigration,85plus,162.615974176682
900,2035,constantfertility,90plus,191.482289448465
900,2035,constantmortality,90plus,193.597681618922
900,2035,highvariant,90plus,191.482289448465
900,2035,instantreplacement,90plus,191.482403559793
900,2035,lowvariant,90plus,191.482289448465
900,2035,mediumvariant,90plus,191.482289448465
900,2035,nochange,90plus,193.597686175504
900,2035,zeromigration,90plus,191.370343505474
900,2040,constantfertility,total,98.3035929872199
900,2040,constantmortality,total,98.9343859543298
900,2040,highvariant,total,98.3326872759778
900,2040,instantreplacement,total,98.5635573869456
900,2040,lowvariant,total,99.0020352939191
900,2040,mediumvariant,total,98.6456219419671
900,2040,nochange,total,98.7693929900144
900,2040,zeromigration,total,98.5525116962529
900,2040,mediumvariant,0_1,94.7860072207474
900,2040,constantfertility,0_4,94.3354416596074
900,2040,constantmortality,0_4,94.8843217587055
900,2040,highvariant,0_4,94.6768803192448
900,2040,instantreplacement,0_4,94.2296604591507
900,2040,lowvariant,0_4,94.894658953026
900,2040,mediumvariant,0_4,94.763303888782
900,2040,nochange,0_4,95.1307573967493
900,2040,zeromigration,0_4,94.7510930304934
900,2040,constantfertility,0_14,94.2744850993054
900,2040,constantmortality,0_14,94.6815472037569
900,2040,highvariant,0_14,94.52546409413
900,2040,instantreplacement,0_14,94.0665207200743
900,2040,lowvariant,0_14,94.7664002003588
900,2040,mediumvariant,0_14,94.6200352375375
900,2040,nochange,0_14,94.9079107816432
900,2040,zeromigration,0_14,94.5996417362201
900,2040,mediumvariant,0_17,94.5625856607509
900,2040,constantfertility,0_19,94.2303429448695
900,2040,constantmortality,0_19,94.5649338017656
900,2040,highvariant,0_19,94.4327818411832
900,2040,instantreplacement,0_19,93.9432838004858
900,2040,lowvariant,0_19,94.6674444873379
900,2040,mediumvariant,0_19,94.5261680099733
900,2040,nochange,0_19,94.7810277220252
900,2040,zeromigration,0_19,94.499199763356
900,2040,constantfertility,0_24,94.1989618539946
900,2040,constantmortality,0_24,94.4710267297655
900,2040,highvariant,0_24,94.36288880691
900,2040,instantreplacement,0_24,93.8196969943045
900,2040,lowvariant,0_24,94.5742130341419
900,2040,mediumvariant,0_24,94.4490741211027
900,2040,nochange,0_24,94.6723479324881
900,2040,zeromigration,0_24,94.4126745504908
900,2040,mediumvariant,3_4,94.7383383331324
900,2040,mediumvariant,3_5,94.7263571586144
900,2040,mediumvariant,3_6,94.7132956493203
900,2040,mediumvariant,4_5,94.7148718736159
900,2040,mediumvariant,4_6,94.7012353807175
900,2040,mediumvariant,5_10,94.6226267576003
900,2040,mediumvariant,5_11,94.6048216738104
900,2040,constantfertility,5_14,94.2403891049697
900,2040,constantmortality,5_14,94.5781356875598
900,2040,highvariant,5_14,94.4460181493002
900,2040,instantreplacement,5_14,93.9837927606003
