variant,region,year,potentialsupport1664_65
estimates,906,1950,13.702
estimates,906,1951,13.55
estimates,906,1952,13.534
estimates,906,1953,13.633
estimates,906,1954,13.821
estimates,906,1955,14.08
estimates,906,1956,14.005
estimates,906,1957,14.015
estimates,906,1958,14.131
estimates,906,1959,14.382
estimates,906,1960,14.783
estimates,906,1961,14.685
estimates,906,1962,14.719
estimates,906,1963,14.868
estimates,906,1964,15.113
estimates,906,1965,15.443
estimates,906,1966,15.108
estimates,906,1967,14.838
estimates,906,1968,14.623
estimates,906,1969,14.447
estimates,906,1970,14.295
estimates,906,1971,14.008
estimates,906,1972,13.753
estimates,906,1973,13.526
estimates,906,1974,13.33
estimates,906,1975,13.162
estimates,906,1976,12.929
estimates,906,1977,12.729
estimates,906,1978,12.557
estimates,906,1979,12.412
estimates,906,1980,12.288
estimates,906,1981,12.122
estimates,906,1982,11.982
estimates,906,1983,11.867
estimates,906,1984,11.773
estimates,906,1985,11.695
estimates,906,1986,11.596
estimates,906,1987,11.516
estimates,906,1988,11.436
estimates,906,1989,11.33
estimates,906,1990,11.187
estimates,906,1991,10.99
estimates,906,1992,10.782
estimates,906,1993,10.564
estimates,906,1994,10.338
estimates,906,1995,10.108
estimates,906,1996,9.859
estimates,906,1997,9.616
estimates,906,1998,9.388
estimates,906,1999,9.187
estimates,906,2000,9.016
estimates,906,2001,8.841
estimates,906,2002,8.694
estimates,906,2003,8.567
estimates,906,2004,8.452
estimates,906,2005,8.341
estimates,906,2006,8.22
estimates,906,2007,8.102
estimates,906,2008,7.975
estimates,906,2009,7.827
estimates,906,2010,7.653
estimates,906,2011,7.467
estimates,906,2012,7.27
estimates,906,2013,7.053
estimates,906,2014,6.81
estimates,906,2015,6.542
medium_variant,906,2015,6.542
medium_variant,906,2016,6.25
medium_variant,906,2017,5.949
medium_variant,906,2018,5.66
medium_variant,906,2019,5.404
medium_variant,906,2020,5.188
medium_variant,906,2021,5.004
medium_variant,906,2022,4.848
medium_variant,906,2023,4.706
medium_variant,906,2024,4.564
medium_variant,906,2025,4.414
medium_variant,906,2026,4.265
medium_variant,906,2027,4.115
medium_variant,906,2028,3.963
medium_variant,906,2029,3.806
medium_variant,906,2030,3.643
medium_variant,906,2031,3.483
medium_variant,906,2032,3.324
medium_variant,906,2033,3.169
medium_variant,906,2034,3.023
medium_variant,906,2035,2.89
medium_variant,906,2036,2.772
medium_variant,906,2037,2.663
medium_variant,906,2038,2.564
medium_variant,906,2039,2.48
medium_variant,906,2040,2.41
medium_variant,906,2041,2.359
medium_variant,906,2042,2.318
medium_variant,906,2043,2.286
medium_variant,906,2044,2.255
medium_variant,906,2045,2.224
medium_variant,906,2046,2.197
medium_variant,906,2047,2.17
medium_variant,906,2048,2.14
medium_variant,906,2049,2.101
medium_variant,906,2050,2.053
medium_variant,906,2051,1.998
medium_variant,906,2052,1.935
medium_variant,906,2053,1.869
medium_variant,906,2054,1.807
medium_variant,906,2055,1.755
medium_variant,906,2056,1.715
medium_variant,906,2057,1.682
medium_variant,906,2058,1.656
medium_variant,906,2059,1.635
medium_variant,906,2060,1.62
medium_variant,906,2061,1.614
medium_variant,906,2062,1.613
medium_variant,906,2063,1.616
medium_variant,906,2064,1.62
medium_variant,906,2065,1.624
medium_variant,906,2066,1.632
medium_variant,906,2067,1.638
medium_variant,906,2068,1.642
medium_variant,906,2069,1.645
medium_variant,906,2070,1.646
medium_variant,906,2071,1.651
medium_variant,906,2072,1.653
medium_variant,906,2073,1.652
medium_variant,906,2074,1.648
medium_variant,906,2075,1.64
medium_variant,906,2076,1.636
medium_variant,906,2077,1.629
medium_variant,906,2078,1.619
medium_variant,906,2079,1.606
medium_variant,906,2080,1.594
medium_variant,906,2081,1.588
medium_variant,906,2082,1.579
medium_variant,906,2083,1.57
medium_variant,906,2084,1.563
medium_variant,906,2085,1.558
medium_variant,906,2086,1.558
medium_variant,906,2087,1.558
medium_variant,906,2088,1.559
medium_variant,906,2089,1.559
medium_variant,906,2090,1.558
medium_variant,906,2091,1.562
medium_variant,906,2092,1.566
medium_variant,906,2093,1.568
medium_variant,906,2094,1.567
medium_variant,906,2095,1.565
medium_variant,906,2096,1.569
medium_variant,906,2097,1.571
medium_variant,906,2098,1.569
medium_variant,906,2099,1.564
medium_variant,906,2100,1.559
high_variant,906,2015,6.54164222014024
low_variant,906,2015,6.54164222014024
constant_fertility,906,2015,6.54164222014024
instant_replacement,906,2015,6.54164222014024
zero_migration,906,2015,6.54164222014024
constant_mortality,906,2015,6.54164222014024
no_change,906,2015,6.54164222014024
high_variant,906,2020,5.18823567527642
low_variant,906,2020,5.18823567527642
constant_fertility,906,2020,5.18823567527642
instant_replacement,906,2020,5.18823567527642
zero_migration,906,2020,5.19132838020794
constant_mortality,906,2020,5.26244073911558
no_change,906,2020,5.26244073911558
high_variant,906,2025,4.41426528487316
low_variant,906,2025,4.41426528487316
constant_fertility,906,2025,4.41426528487316
instant_replacement,906,2025,4.41426528487316
zero_migration,906,2025,4.41963262288809
constant_mortality,906,2025,4.5844833771787
no_change,906,2025,4.5844833771787
high_variant,906,2030,3.64304749073907
low_variant,906,2030,3.64304749073907
constant_fertility,906,2030,3.64304749073907
instant_replacement,906,2030,3.64304749073907
zero_migration,906,2030,3.64988771771132
constant_mortality,906,2030,3.89854429268255
no_change,906,2030,3.89854429268255
high_variant,906,2035,2.92858629012279
low_variant,906,2035,2.85074644433815
constant_fertility,906,2035,2.88152552150279
instant_replacement,906,2035,2.98336305872358
zero_migration,906,2035,2.89756216203491
constant_mortality,906,2035,3.19181041374215
no_change,906,2035,3.18277788221745
high_variant,906,2040,2.492214229126
low_variant,906,2040,2.3283259745953
constant_fertility,906,2040,2.39081399477163
instant_replacement,906,2040,2.55861149024539
zero_migration,906,2040,2.41930717746401
constant_mortality,906,2040,2.76405060857946
no_change,906,2040,2.74161777749485
high_variant,906,2045,2.35387505551004
low_variant,906,2045,2.09314541319102
constant_fertility,906,2045,2.19006581288077
instant_replacement,906,2045,2.41837469620339
zero_migration,906,2045,2.23400686105878
constant_mortality,906,2045,2.67529319993062
no_change,906,2045,2.63476039029783
high_variant,906,2050,2.22702700711897
low_variant,906,2050,1.87847383106936
constant_fertility,906,2050,2.00566940099051
instant_replacement,906,2050,2.28667107585979
zero_migration,906,2050,2.064294786133
constant_mortality,906,2050,2.59416450803912
no_change,906,2050,2.53418930982926
high_variant,906,2055,1.96440058543639
low_variant,906,2055,1.54839769148172
constant_fertility,906,2055,1.69744333527755
instant_replacement,906,2055,2.01881522442115
zero_migration,906,2055,1.76719977606643
constant_mortality,906,2055,2.30038138582324
no_change,906,2055,2.22387036325651
high_variant,906,2060,1.87836128143143
low_variant,906,2060,1.36879876394362
constant_fertility,906,2060,1.54353294168583
instant_replacement,906,2060,1.93485934932657
zero_migration,906,2060,1.63167834011237
constant_mortality,906,2060,2.21468687357569
no_change,906,2060,2.1102369196986
high_variant,906,2065,1.95749474738637
low_variant,906,2065,1.31075316697723
constant_fertility,906,2065,1.51794109103681
instant_replacement,906,2065,2.02038387001971
zero_migration,906,2065,1.63660708744914
constant_mortality,906,2065,2.34344271643712
no_change,906,2065,2.1898624019275
high_variant,906,2070,2.07105797032303
low_variant,906,2070,1.258611640095
constant_fertility,906,2070,1.50236068511457
instant_replacement,906,2070,2.13795048991809
zero_migration,906,2070,1.65845479889226
constant_mortality,906,2070,2.50603552753928
no_change,906,2070,2.2879357183889
high_variant,906,2075,2.16523011824152
low_variant,906,2075,1.17428526781774
constant_fertility,906,2075,1.45921207557175
instant_replacement,906,2075,2.22517138192689
zero_migration,906,2075,1.65218920389797
constant_mortality,906,2075,2.60414361280785
no_change,906,2075,2.32026873751246
high_variant,906,2080,2.22004601179881
low_variant,906,2080,1.05314737425057
constant_fertility,906,2080,1.37807373378821
instant_replacement,906,2080,2.26378203033424
zero_migration,906,2080,1.60667739088719
constant_mortality,906,2080,2.58588459644431
no_change,906,2080,2.24220486426514
high_variant,906,2085,2.19402085869911
low_variant,906,2085,1.00061229576908
constant_fertility,906,2085,1.31701791461629
instant_replacement,906,2085,2.08557894480654
zero_migration,906,2085,1.5710440475987
constant_mortality,906,2085,2.55870862372942
no_change,906,2085,2.18071856077979
high_variant,906,2090,2.17995686560912
low_variant,906,2090,0.999718284478864
constant_fertility,906,2090,1.29200020167975
instant_replacement,906,2090,2.01156889967441
zero_migration,906,2090,1.5701090012661
constant_mortality,906,2090,2.60760328770145
no_change,906,2090,2.19809078303292
high_variant,906,2095,2.16632213472008
low_variant,906,2095,1.01875999096508
constant_fertility,906,2095,1.27526326969145
instant_replacement,906,2095,1.98526305222152
zero_migration,906,2095,1.57652694724733
constant_mortality,906,2095,2.7018638793708
no_change,906,2095,2.25854473773723
high_variant,906,2100,2.15717142811462
low_variant,906,2100,1.02057288778587
constant_fertility,906,2100,1.2450494777715
instant_replacement,906,2100,1.97219531521333
zero_migration,906,2100,1.57087215075975
constant_mortality,906,2100,2.78409346872154
no_change,906,2100,2.2986753881013
