variant,region,year,potentialsupport1664_65
estimates,920,1950,15.272
estimates,920,1951,15.197
estimates,920,1952,15.175
estimates,920,1953,15.201
estimates,920,1954,15.267
estimates,920,1955,15.366
estimates,920,1956,15.274
estimates,920,1957,15.227
estimates,920,1958,15.217
estimates,920,1959,15.237
estimates,920,1960,15.281
estimates,920,1961,15.142
estimates,920,1962,15.045
estimates,920,1963,14.982
estimates,920,1964,14.946
estimates,920,1965,14.932
estimates,920,1966,14.769
estimates,920,1967,14.651
estimates,920,1968,14.573
estimates,920,1969,14.527
estimates,920,1970,14.508
estimates,920,1971,14.452
estimates,920,1972,14.446
estimates,920,1973,14.479
estimates,920,1974,14.541
estimates,920,1975,14.627
estimates,920,1976,14.506
estimates,920,1977,14.418
estimates,920,1978,14.367
estimates,920,1979,14.357
estimates,920,1980,14.389
estimates,920,1981,14.367
estimates,920,1982,14.386
estimates,920,1983,14.432
estimates,920,1984,14.488
estimates,920,1985,14.543
estimates,920,1986,14.515
estimates,920,1987,14.497
estimates,920,1988,14.481
estimates,920,1989,14.455
estimates,920,1990,14.413
estimates,920,1991,14.274
estimates,920,1992,14.14
estimates,920,1993,14.009
estimates,920,1994,13.88
estimates,920,1995,13.749
estimates,920,1996,13.557
estimates,920,1997,13.378
estimates,920,1998,13.212
estimates,920,1999,13.059
estimates,920,2000,12.915
estimates,920,2001,12.776
estimates,920,2002,12.671
estimates,920,2003,12.603
estimates,920,2004,12.57
estimates,920,2005,12.565
estimates,920,2006,12.442
estimates,920,2007,12.342
estimates,920,2008,12.264
estimates,920,2009,12.199
estimates,920,2010,12.136
estimates,920,2011,12.021
estimates,920,2012,11.898
estimates,920,2013,11.754
estimates,920,2014,11.576
estimates,920,2015,11.357
medium_variant,920,2015,11.357
medium_variant,920,2016,11.067
medium_variant,920,2017,10.761
medium_variant,920,2018,10.444
medium_variant,920,2019,10.115
medium_variant,920,2020,9.777
medium_variant,920,2021,9.414
medium_variant,920,2022,9.059
medium_variant,920,2023,8.716
medium_variant,920,2024,8.392
medium_variant,920,2025,8.089
medium_variant,920,2026,7.796
medium_variant,920,2027,7.526
medium_variant,920,2028,7.275
medium_variant,920,2029,7.037
medium_variant,920,2030,6.809
medium_variant,920,2031,6.59
