variant,region,year,potentialsupport1664_65
estimates,901,1950,8.397
estimates,901,1951,8.267
estimates,901,1952,8.163
estimates,901,1953,8.074
estimates,901,1954,7.991
estimates,901,1955,7.91
estimates,901,1956,7.796
estimates,901,1957,7.69
estimates,901,1958,7.592
estimates,901,1959,7.503
estimates,901,1960,7.425
estimates,901,1961,7.313
estimates,901,1962,7.22
estimates,901,1963,7.137
estimates,901,1964,7.058
estimates,901,1965,6.98
estimates,901,1966,6.875
estimates,901,1967,6.777
estimates,901,1968,6.683
estimates,901,1969,6.59
estimates,901,1970,6.497
estimates,901,1971,6.388
estimates,901,1972,6.289
estimates,901,1973,6.197
estimates,901,1974,6.108
estimates,901,1975,6.022
estimates,901,1976,5.91
estimates,901,1977,5.803
estimates,901,1978,5.711
estimates,901,1979,5.652
estimates,901,1980,5.629
estimates,901,1981,5.63
estimates,901,1982,5.665
estimates,901,1983,5.714
estimates,901,1984,5.745
estimates,901,1985,5.743
estimates,901,1986,5.692
estimates,901,1987,5.619
estimates,901,1988,5.531
estimates,901,1989,5.439
estimates,901,1990,5.347
estimates,901,1991,5.245
estimates,901,1992,5.145
estimates,901,1993,5.054
estimates,901,1994,4.979
estimates,901,1995,4.921
estimates,901,1996,4.864
estimates,901,1997,4.824
estimates,901,1998,4.793
estimates,901,1999,4.76
estimates,901,2000,4.718
estimates,901,2001,4.658
estimates,901,2002,4.591
estimates,901,2003,4.525
estimates,901,2004,4.469
estimates,901,2005,4.43
estimates,901,2006,4.384
estimates,901,2007,4.348
estimates,901,2008,4.312
estimates,901,2009,4.265
estimates,901,2010,4.2
estimates,901,2011,4.121
estimates,901,2012,4.031
estimates,901,2013,3.935
estimates,901,2014,3.836
estimates,901,2015,3.74
medium_variant,901,2015,3.74
medium_variant,901,2016,3.648
medium_variant,901,2017,3.558
medium_variant,901,2018,3.47
medium_variant,901,2019,3.386
medium_variant,901,2020,3.306
medium_variant,901,2021,3.229
medium_variant,901,2022,3.155
medium_variant,901,2023,3.084
medium_variant,901,2024,3.015
medium_variant,901,2025,2.947
medium_variant,901,2026,2.883
medium_variant,901,2027,2.82
medium_variant,901,2028,2.759
medium_variant,901,2029,2.704
medium_variant,901,2030,2.655
medium_variant,901,2031,2.616
medium_variant,901,2032,2.581
medium_variant,901,2033,2.55
medium_variant,901,2034,2.519
medium_variant,901,2035,2.488
medium_variant,901,2036,2.461
medium_variant,901,2037,2.433
medium_variant,901,2038,2.405
medium_variant,901,2039,2.378
medium_variant,901,2040,2.354
medium_variant,901,2041,2.338
medium_variant,901,2042,2.322
medium_variant,901,2043,2.307
medium_variant,901,2044,2.291
medium_variant,901,2045,2.273
medium_variant,901,2046,2.258
medium_variant,901,2047,2.241
medium_variant,901,2048,2.222
medium_variant,901,2049,2.202
medium_variant,901,2050,2.182
medium_variant,901,2051,2.168
medium_variant,901,2052,2.152
medium_variant,901,2053,2.137
medium_variant,901,2054,2.122
medium_variant,901,2055,2.108
medium_variant,901,2056,2.101
medium_variant,901,2057,2.093
medium_variant,901,2058,2.086
medium_variant,901,2059,2.08
medium_variant,901,2060,2.077
medium_variant,901,2061,2.082
medium_variant,901,2062,2.087
medium_variant,901,2063,2.093
medium_variant,901,2064,2.098
medium_variant,901,2065,2.101
medium_variant,901,2066,2.109
medium_variant,901,2067,2.115
medium_variant,901,2068,2.118
medium_variant,901,2069,2.119
medium_variant,901,2070,2.116
medium_variant,901,2071,2.118
medium_variant,901,2072,2.116
medium_variant,901,2073,2.11
medium_variant,901,2074,2.102
medium_variant,901,2075,2.092
medium_variant,901,2076,2.089
medium_variant,901,2077,2.084
medium_variant,901,2078,2.076
medium_variant,901,2079,2.067
medium_variant,901,2080,2.056
medium_variant,901,2081,2.052
medium_variant,901,2082,2.044
medium_variant,901,2083,2.035
medium_variant,901,2084,2.024
medium_variant,901,2085,2.011
medium_variant,901,2086,2.007
medium_variant,901,2087,2
medium_variant,901,2088,1.991
medium_variant,901,2089,1.982
medium_variant,901,2090,1.971
medium_variant,901,2091,1.968
medium_variant,901,2092,1.964
medium_variant,901,2093,1.958
medium_variant,901,2094,1.95
medium_variant,901,2095,1.941
medium_variant,901,2096,1.94
medium_variant,901,2097,1.937
medium_variant,901,2098,1.932
medium_variant,901,2099,1.924
medium_variant,901,2100,1.915
high_variant,901,2015,3.74014264037213
low_variant,901,2015,3.74014264037213
constant_fertility,901,2015,3.74014264037213
instant_replacement,901,2015,3.74014264037213
zero_migration,901,2015,3.74014264037213
constant_mortality,901,2015,3.74014264037213
no_change,901,2015,3.74014264037213
high_variant,901,2020,3.30582298591055
low_variant,901,2020,3.30582298591055
constant_fertility,901,2020,3.30582298591055
instant_replacement,901,2020,3.30582299936368
zero_migration,901,2020,3.27169469924567
constant_mortality,901,2020,3.3388029949116
no_change,901,2020,3.3388029949116
high_variant,901,2025,2.94709558705651
low_variant,901,2025,2.94709558705651
constant_fertility,901,2025,2.94709558705651
instant_replacement,901,2025,2.94709560510804
zero_migration,901,2025,2.88460666984727
constant_mortality,901,2025,3.02313569375156
no_change,901,2025,3.02313569375156
high_variant,901,2030,2.65459706262584
low_variant,901,2030,2.65459706262584
constant_fertility,901,2030,2.65459706262584
instant_replacement,901,2030,2.6545970704387
zero_migration,901,2030,2.56701715384418
constant_mortality,901,2030,2.77614395779131
no_change,901,2030,2.77614395779131
high_variant,901,2035,2.51986458306706
low_variant,901,2035,2.45534671121806
constant_fertility,901,2035,2.48155948019722
