variant,region,year,potentialsupport1664_65
estimates,934,1950,15.026
estimates,934,1951,14.913
estimates,934,1952,14.88
estimates,934,1953,14.931
estimates,934,1954,15.072
estimates,934,1955,15.302
estimates,934,1956,15.221
estimates,934,1957,15.231
estimates,934,1958,15.323
estimates,934,1959,15.488
estimates,934,1960,15.72
estimates,934,1961,15.549
estimates,934,1962,15.454
estimates,934,1963,15.437
estimates,934,1964,15.499
estimates,934,1965,15.641
estimates,934,1966,15.409
estimates,934,1967,15.253
estimates,934,1968,15.154
estimates,934,1969,15.088
estimates,934,1970,15.041
estimates,934,1971,14.853
estimates,934,1972,14.701
estimates,934,1973,14.584
estimates,934,1974,14.503
estimates,934,1975,14.455
estimates,934,1976,14.299
estimates,934,1977,14.183
estimates,934,1978,14.101
estimates,934,1979,14.048
estimates,934,1980,14.02
estimates,934,1981,13.921
estimates,934,1982,13.856
estimates,934,1983,13.815
estimates,934,1984,13.793
estimates,934,1985,13.78
estimates,934,1986,13.703
estimates,934,1987,13.648
estimates,934,1988,13.603
estimates,934,1989,13.549
estimates,934,1990,13.478
estimates,934,1991,13.315
estimates,934,1992,13.155
estimates,934,1993,12.999
estimates,934,1994,12.85
estimates,934,1995,12.708
estimates,934,1996,12.506
estimates,934,1997,12.324
estimates,934,1998,12.162
estimates,934,1999,12.018
estimates,934,2000,11.891
estimates,934,2001,11.727
estimates,934,2002,11.588
estimates,934,2003,11.472
estimates,934,2004,11.376
estimates,934,2005,11.296
estimates,934,2006,11.19
estimates,934,2007,11.096
estimates,934,2008,11.005
estimates,934,2009,10.903
estimates,934,2010,10.784
estimates,934,2011,10.624
estimates,934,2012,10.459
estimates,934,2013,10.276
estimates,934,2014,10.056
estimates,934,2015,9.796
medium_variant,934,2015,9.796
medium_variant,934,2016,9.482
medium_variant,934,2017,9.151
medium_variant,934,2018,8.823
medium_variant,934,2019,8.52
medium_variant,934,2020,8.249
medium_variant,934,2021,7.992
medium_variant,934,2022,7.763
medium_variant,934,2023,7.55
medium_variant,934,2024,7.34
medium_variant,934,2025,7.128
medium_variant,934,2026,6.913
medium_variant,934,2027,6.706
medium_variant,934,2028,6.503
medium_variant,934,2029,6.301
medium_variant,934,2030,6.101
medium_variant,934,2031,5.906
medium_variant,934,2032,5.717
medium_variant,934,2033,5.535
medium_variant,934,2034,5.363
medium_variant,934,2035,5.204
medium_variant,934,2036,5.057
medium_variant,934,2037,4.921
medium_variant,934,2038,4.795
medium_variant,934,2039,4.681
medium_variant,934,2040,4.578
medium_variant,934,2041,4.488
medium_variant,934,2042,4.409
medium_variant,934,2043,4.335
medium_variant,934,2044,4.261
medium_variant,934,2045,4.185
medium_variant,934,2046,4.112
medium_variant,934,2047,4.039
medium_variant,934,2048,3.964
medium_variant,934,2049,3.886
medium_variant,934,2050,3.802
medium_variant,934,2051,3.718
medium_variant,934,2052,3.631
medium_variant,934,2053,3.545
medium_variant,934,2054,3.464
medium_variant,934,2055,3.392
medium_variant,934,2056,3.331
medium_variant,934,2057,3.277
medium_variant,934,2058,3.229
medium_variant,934,2059,3.186
medium_variant,934,2060,3.147
medium_variant,934,2061,3.117
medium_variant,934,2062,3.091
medium_variant,934,2063,3.067
medium_variant,934,2064,3.045
medium_variant,934,2065,3.022
medium_variant,934,2066,3.004
medium_variant,934,2067,2.984
medium_variant,934,2068,2.964
medium_variant,934,2069,2.943
medium_variant,934,2070,2.921
medium_variant,934,2071,2.902
medium_variant,934,2072,2.882
medium_variant,934,2073,2.86
medium_variant,934,2074,2.835
medium_variant,934,2075,2.809
medium_variant,934,2076,2.785
medium_variant,934,2077,2.76
medium_variant,934,2078,2.732
medium_variant,934,2079,2.704
medium_variant,934,2080,2.676
medium_variant,934,2081,2.654
medium_variant,934,2082,2.631
medium_variant,934,2083,2.607
medium_variant,934,2084,2.585
medium_variant,934,2085,2.564
medium_variant,934,2086,2.548
medium_variant,934,2087,2.532
medium_variant,934,2088,2.515
medium_variant,934,2089,2.499
medium_variant,934,2090,2.482
medium_variant,934,2091,2.47
medium_variant,934,2092,2.458
medium_variant,934,2093,2.444
medium_variant,934,2094,2.43
medium_variant,934,2095,2.414
medium_variant,934,2096,2.404
medium_variant,934,2097,2.392
medium_variant,934,2098,2.379
medium_variant,934,2099,2.364
medium_variant,934,2100,2.348
high_variant,934,2015,9.79632078124579
low_variant,934,2015,9.79632078124579
constant_fertility,934,2015,9.79632078124579
instant_replacement,934,2015,9.79632078124579
zero_migration,934,2015,9.79632078124579
constant_mortality,934,2015,9.79632078124579
no_change,934,2015,9.79632078124579
high_variant,934,2020,8.24856383634373
low_variant,934,2020,8.24856383634373
constant_fertility,934,2020,8.24856383634373
instant_replacement,934,2020,8.2485618043511
zero_migration,934,2020,8.25795370875714
constant_mortality,934,2020,8.34494605477323
no_change,934,2020,8.34494640773656
high_variant,934,2025,7.12785839099744
low_variant,934,2025,7.12785839099744
constant_fertility,934,2025,7.12785839099744
instant_replacement,934,2025,7.12785164554464
zero_migration,934,2025,7.14316658657428
constant_mortality,934,2025,7.34329915416639
no_change,934,2025,7.34330067057954
high_variant,934,2030,6.10113494481405
low_variant,934,2030,6.10113494481405
constant_fertility,934,2030,6.10113494481405
instant_replacement,934,2030,6.10112710906154
zero_migration,934,2030,6.12045867955758
constant_mortality,934,2030,6.42982782678885
no_change,934,2030,6.42983052501281
high_variant,934,2035,5.26785936518495
low_variant,934,2035,5.13940565407456
constant_fertility,934,2035,5.22882706179185
instant_replacement,934,2035,5.18242783580853
zero_migration,934,2035,5.22441338025695
constant_mortality,934,2035,5.62110672628798
no_change,934,2035,5.64821041267767
high_variant,934,2040,4.72099746850698
low_variant,934,2040,4.43428198930967
constant_fertility,934,2040,4.64353442299662
instant_replacement,934,2040,4.54612675114098
zero_migration,934,2040,4.59836868630966
constant_mortality,934,2040,5.08576953095516
no_change,934,2040,5.15848379161645
high_variant,934,2045,4.41329742468601
low_variant,934,2045,3.95767194403074
constant_fertility,934,2045,4.30418997876086
instant_replacement,934,2045,4.15034080632291
zero_migration,934,2045,4.20606335166171
constant_mortality,934,2045,4.79994404150439
no_change,934,2045,4.93489614810302
high_variant,934,2050,4.09965352625828
low_variant,934,2050,3.50587053483807
constant_fertility,934,2050,3.98219579652275
instant_replacement,934,2050,3.76794818830644
zero_migration,934,2050,3.82393016050018
constant_mortality,934,2050,4.49572381926247
no_change,934,2050,4.70596807980449
high_variant,934,2055,3.75005382685563
low_variant,934,2055,3.03849791007002
constant_fertility,934,2055,3.63882668294906
instant_replacement,934,2055,3.35974762834249
zero_migration,934,2055,3.4153171115518
constant_mortality,934,2055,4.11602065147928
no_change,934,2055,4.41161990080698
high_variant,934,2060,3.58279159198135
low_variant,934,2060,2.72640254630266
constant_fertility,934,2060,3.47916760538938
instant_replacement,934,2060,3.11700970009091
zero_migration,934,2060,3.17261416428267
constant_mortality,934,2060,3.92817714356079
no_change,934,2060,4.33594875776685
high_variant,934,2065,3.55838304977064
low_variant,934,2065,2.51933813719968
constant_fertility,934,2065,3.46460040496965
instant_replacement,934,2065,2.99706513162359
zero_migration,934,2065,3.04841378025648
constant_mortality,934,2065,3.89342941871534
no_change,934,2065,4.45182286771041
high_variant,934,2070,3.56982852400949
low_variant,934,2070,2.32906721396028
constant_fertility,934,2070,3.49720554980075
instant_replacement,934,2070,2.90446764739036
zero_migration,934,2070,2.94576013582114
constant_mortality,934,2070,3.87995457934508
no_change,934,2070,4.627363887388
high_variant,934,2075,3.57377869043461
low_variant,934,2075,2.12932225427396
constant_fertility,934,2075,3.54268387539255
instant_replacement,934,2075,2.80381652855054
zero_migration,934,2075,2.8325300414863
constant_mortality,934,2075,3.82573567182609
no_change,934,2075,4.79722458654379
high_variant,934,2080,3.55439976891684
low_variant,934,2080,1.91559301770513
constant_fertility,934,2080,3.58845865858163
instant_replacement,934,2080,2.6849935669903
zero_migration,934,2080,2.69998828833815
constant_mortality,934,2080,3.70889149412616
no_change,934,2080,4.93022841446983
high_variant,934,2085,3.4394929097104
low_variant,934,2085,1.79853609890893
constant_fertility,934,2085,3.6376379617318
instant_replacement,934,2085,2.60402343088577
zero_migration,934,2085,2.58817871931713
constant_mortality,934,2085,3.61374371745901
no_change,934,2085,5.05065838326659
high_variant,934,2090,3.31716029782624
low_variant,934,2090,1.739155336465
constant_fertility,934,2090,3.71077814722841
instant_replacement,934,2090,2.54233246874216
zero_migration,934,2090,2.5042157563394
constant_mortality,934,2090,3.57363054315807
no_change,934,2090,5.21750674082526
high_variant,934,2095,3.20241033949053
low_variant,934,2095,1.70797252773931
constant_fertility,934,2095,3.80013113077194
instant_replacement,934,2095,2.48529073935557
zero_migration,934,2095,2.43369474038027
constant_mortality,934,2095,3.56766054235488
no_change,934,2095,5.42645554518348
high_variant,934,2100,3.11881606469103
low_variant,934,2100,1.66414175919024
constant_fertility,934,2100,3.89699925334178
instant_replacement,934,2100,2.42403813613291
zero_migration,934,2100,2.36533333158995
constant_mortality,934,2100,3.56264606868782
no_change,934,2100,5.6474988546831
